arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
179.0155,179.6362,67195.1953,67016.1799,0.6207,np_greedy_58
5063.0007,5063.4668,16387.8392,11324.8385,0.4661,p_greedy_140
5443.0456,5443.8267,74550.5582,69107.5125,0.7811,np_greedy_58
7032.0582,7032.8501,26269.5922,19237.5340,0.7919,p_greedy_140
8421.0970,8422.2686,93533.0433,85111.9462,1.1716,np_greedy_58
9001.0853,9002.1022,30553.6587,21552.5734,1.0169,p_greedy_140
11745.0773,11746.0788,98071.9186,86326.8413,1.0015,np_greedy_58
12341.0805,12341.9904,34196.7429,21855.6624,0.9098,p_greedy_140
17292.0698,17292.5573,37310.8553,20018.7855,0.4875,p_greedy_140
17534.0844,17535.0804,37586.3288,20052.2444,0.9960,p_greedy_140
21923.0846,21924.0846,111323.6799,89400.5953,1.0000,np_greedy_58
29784.0937,29784.5926,118494.0703,88709.9766,0.4989,np_greedy_58
33450.0883,33450.5572,122769.6518,89319.5635,0.4689,np_greedy_58
38654.0445,38654.3889,129011.4815,90357.4370,0.3444,np_greedy_58
39804.0318,39804.6291,49678.3187,9874.2869,0.5974,p_greedy_140
42643.0311,42643.3012,57114.0127,14470.9816,0.2701,p_greedy_140
44755.0626,44755.8849,141999.6789,97244.6163,0.8223,np_greedy_58
49637.0598,49637.8414,78012.8817,28375.8218,0.7816,p_greedy_140
52095.0783,52095.5172,86749.1567,34654.0784,0.4389,p_greedy_140
52867.0938,52868.1471,90407.9277,37540.8338,1.0532,p_greedy_140
52910.0643,52911.2001,90926.0091,38015.9448,1.1359,p_greedy_140
56758.0861,56759.1335,94255.8035,37497.7175,1.0474,p_greedy_140
59209.0813,59209.5989,95277.2988,36068.2174,0.5176,p_greedy_140
60773.0889,60774.0545,153053.2867,92280.1978,0.9657,np_greedy_58
67039.0802,67040.0129,164028.0517,96988.9715,0.9327,np_greedy_58
71352.0708,71352.4734,165489.3084,94137.2376,0.4026,np_greedy_58
79516.0725,79516.5426,117970.4612,38454.3887,0.4701,p_greedy_140
80138.0838,80138.5486,117747.5638,37609.4799,0.4648,p_greedy_140
82831.0927,82832.1912,180883.0697,98051.9770,1.0984,np_greedy_58
87111.0816,87111.5355,123802.8109,36691.7293,0.4539,p_greedy_140
89949.0860,89950.0707,124712.4575,34763.3715,0.9847,p_greedy_140
90004.0516,90004.9965,183242.1362,93238.0846,0.9449,np_greedy_58
95942.0880,95942.6300,128790.7727,32848.6847,0.5420,p_greedy_140
95985.0532,95985.4475,129198.8003,33213.7470,0.3942,p_greedy_140
116028.0817,116028.5802,135200.7868,19172.7051,0.4985,p_greedy_140
118558.0790,118558.4990,213613.1288,95055.0498,0.4199,np_greedy_58
121953.0736,121953.5274,136800.7964,14847.7228,0.4539,p_greedy_140
133039.0693,133039.5093,229856.0988,96817.0295,0.4399,np_greedy_58
135658.0311,135658.3326,236569.2997,100911.2686,0.3015,np_greedy_58
136214.0369,136214.3832,153122.8227,16908.7858,0.3463,p_greedy_140
