timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
165385.63,1656,262144,64,130828,8621339056,12,890,9547,576,2720414,10,51506,17,77,117106210,1154,1,4,724,163058907,9,652171248,16,22821,4913005,4,2547,576,101992,50280462584,168071703,327350351,2760465641,576,1402,3,1,4,4,1206,3,2745327455,2717067045,505928593,165594759,165627527,3,1,8610927500,73389,73389,4,4,4,165594763,12,3,292559,95246552,3452579,208795,22805,2745327455,2511619,164626016,54228
170440.68,1789,262144,64,145653,9597628062,12,989,9551,576,3031106,10,57343,17,77,117395794,1154,1,4,724,181521451,9,726020916,16,25376,5254046,4,2547,576,113776,57535658640,187012776,367746757,3069542495,576,1402,3,1,4,4,1206,3,3052712713,3024486179,566389404,184354822,184436742,3,1,9586450776,73389,73389,4,4,4,184354826,12,3,322624,105637854,3838566,250904,25364,3052712713,2780202,183181678,54228
175452.72,1892,262144,64,159570,10513770882,16,1078,9557,585,3326993,10,62799,21,77,118894890,1172,1,4,724,198873955,9,795237692,20,27785,5647818,4,27591,585,124704,63684203596,205206921,410475853,3359939310,585,1435,3,1,4,4,1206,3,3341506624,3313305341,628273778,201972323,202005091,3,1,10502560828,73389,73389,4,4,4,201972327,12,3,355521,117065155,4151773,287799,27766,3341506624,3039194,201062815,54384
180464.32,1988,262144,64,174806,11519179130,16,1171,9563,585,3625030,10,68817,21,77,118894890,1172,1,4,724,217943870,9,871517028,20,30393,6865314,4,27591,585,136888,71875719548,225026819,469593609,3678360167,585,1435,3,1,4,4,1206,3,3658192435,3629570708,708887653,221315289,221331673,3,1,11508395060,73389,73389,4,4,4,221315293,12,3,388901,130263439,4535626,300973,30375,3658192435,3324057,220498597,54384
185475.13,2099,262144,64,189358,12476008228,16,1267,9565,585,3990811,10,74528,21,77,118894890,1172,1,4,724,236023291,9,943964028,20,32896,7568393,4,27591,585,148328,78587139148,243856703,529787346,3981494265,585,1435,3,1,4,4,1206,3,3959665152,3930894611,789224504,239684739,239750275,3,1,12463606460,73389,73389,4,4,4,239684743,12,3,410938,143441005,4823411,400789,32877,3959665152,3590022,239043054,54384
190489.51,2189,262144,64,203575,13414321576,16,1360,9567,585,4268853,10,80162,21,77,119208606,1172,1,4,724,253836857,9,1015153572,20,35363,8355705,4,27591,585,160036,87212654580,262757670,589580965,4280720129,585,1435,3,1,4,4,1206,3,4257271047,4226482796,869447071,257751912,257768296,3,1,13403099456,73389,73389,4,4,4,257751916,12,3,442174,155073079,5190792,413521,35343,4257271047,3855332,257576818,54384
195509.52,2287,262144,64,217986,14362839180,16,1453,9573,585,4565182,10,85825,21,77,119208606,1172,1,4,724,271806476,9,1086967404,20,37833,9123652,4,27591,585,171396,94118815372,281572923,650628614,4580182958,585,1435,3,1,4,4,1206,3,4555092885,4525233854,950664820,275975621,275992005,3,1,14350732324,73389,73389,4,4,4,275975625,12,3,474191,167445507,5530897,451888,37814,4555092885,4113294,276052323,54384
200540.42,2389,262144,64,232458,15317840076,17,1547,9582,594,4915305,10,91566,22,77,120718402,1190,1,4,724,289924702,9,1159698808,21,40345,9974780,4,35802,594,183222,102420622476,300533070,712420012,4884822579,594,1479,3,1,4,4,1206,3,4858074871,4825604458,1032982455,294354090,294386858,3,1,15306412712,73389,73389,4,4,4,294354094,12,3,504994,180594810,5881892,538388,40327,4858074871,4376917,294661389,54621
205568.76,2489,262144,64,247483,16307875780,17,1642,9586,594,5207378,10,97480,22,77,120718402,1190,1,4,724,308691775,9,1234637908,21,42909,11069236,4,35802,594,194918,109196569244,320371048,776814258,5195585019,594,1479,3,1,4,4,1206,3,5167142159,5137170844,1119142820,313404747,313421131,3,1,16297046876,73389,73389,4,4,4,313404751,12,3,539686,193914024,6243021,554072,42889,5167142159,4653306,314138997,54621
210612.43,2596,262144,64,263064,17334301236,17,1742,9595,594,5572612,10,103605,22,77,120718402,1190,1,4,724,328145761,9,1312324500,21,45581,11636525,4,35802,594,207370,117432420780,340929254,841030847,5521159638,594,1479,3,1,4,4,1206,3,5490953664,5460379794,1205033708,333135340,333168108,3,1,17323037712,73389,73389,4,4,4,333135344,12,3,579062,207146329,6638184,620949,45562,5490953664,4951663,334303658,54621
215633.82,2723,262144,64,279035,18385730696,17,1847,9604,594,5896801,10,109906,22,77,120718402,1190,1,4,724,348088895,9,1392161548,21,48331,12454635,4,35802,594,220230,126151611828,362301960,904167765,5853597801,594,1479,3,1,4,4,1206,3,5821581283,5791475313,1291063342,353353579,353369963,3,1,18374386140,73389,73389,4,4,4,353353583,12,3,615738,220896002,7095841,638009,48313,5821581283,5258792,355220136,54621
220667.85,2842,262144,64,293833,19360817332,17,1943,9608,594,6194169,10,115747,22,77,121020052,1190,1,4,724,366546211,9,1466120572,21,50861,13002450,4,35802,594,232138,134509177724,381906162,968513834,6160897578,594,1479,3,1,4,4,1206,3,6127209217,6098438299,1376106247,372101132,372133900,3,1,19349258896,73389,73389,4,4,4,372101136,12,3,648233,233992975,7492199,659896,50843,6127209217,5534273,374428018,54621
225693.90,2940,262144,64,308400,20322092412,17,2034,9614,594,6473753,10,121490,22,77,121020052,1190,1,4,724,384796279,9,1538926860,21,53364,14091076,4,35802,594,243726,141884533580,401464886,1033093848,6465903054,594,1479,3,1,4,4,1206,3,6430558634,6401086280,1462235620,390594289,390627057,3,1,20310051092,73389,73389,4,4,4,390577909,12,3,687681,247518707,7931773,672607,53346,6430558634,5801146,393550614,54621
230705.38,3047,262144,64,323345,21306209540,17,2138,9622,594,6758931,10,127376,22,77,121020052,1190,1,4,724,403420690,9,1613488872,21,55942,14854174,4,35802,594,255882,150517448124,421315006,1097463031,6777577332,594,1479,3,1,4,4,1206,3,6740541777,6711030915,1548156606,409485424,409550960,3,1,21293242080,73389,73389,4,4,4,409485428,12,3,727599,260460827,8374535,685899,55925,6740672849,6073032,412958265,54621
235730.95,3144,262144,64,338857,22328149210,17,2231,9626,594,7048025,10,133481,22,77,121020052,1190,1,4,724,422809397,9,1690979200,21,58591,15695042,4,35802,594,268298,159070939628,441483304,1161106787,7099434206,594,1479,3,1,4,4,1206,3,7060656017,7032867767,1633843587,429150481,429183249,3,1,22315825044,73389,73389,4,4,4,429150485,12,3,768005,273876175,8778161,699451,58572,7060656017,6348574,432724125,54621
240757.64,3258,262144,64,354421,23353822534,17,2332,9631,594,7382682,10,139613,22,77,121020052,1190,1,4,724,442228165,9,1768718828,21,61281,16293602,4,35802,594,281030,168289516380,461814594,1224996515,7425567469,594,1479,3,1,4,4,1206,3,7385021570,7355536505,1719680100,448862531,448928067,3,1,23340851644,73389,73389,4,4,4,448862535,12,3,800700,287047332,9217296,745288,61262,7385021570,6637394,452617219,54621
245785.27,3367,262144,64,369333,24335801106,17,2428,9637,594,7707700,10,145492,22,77,121020052,1190,1,4,724,460870591,9,1843159180,21,63838,17395356,4,35802,594,292562,174388413788,481606855,1289177133,7736365028,594,1479,3,1,4,4,1206,3,7694121490,7664678296,1805448411,467770050,467819202,3,1,24323190664,73389,73389,4,4,4,467753670,12,3,830599,300384253,9585660,800022,63818,7694121490,6907678,472041667,54621
250845.79,3478,262144,64,384760,25352864594,17,2526,9640,603,8020312,10,151594,22,77,122519647,1208,1,4,724,480186550,9,1920616968,21,66492,18428886,4,35802,603,304850,182164468140,501814998,1353922932,8058781046,603,1523,3,1,4,4,1206,3,8014782929,7984628890,1891734400,487328167,487360935,3,1,25341064716,73389,73389,4,4,4,487328171,12,3,854999,314375145,9917926,830332,66474,8014782929,7189980,491917671,55762
255868.12,3593,262144,64,399465,26321639194,17,2626,9643,603,8365412,10,157389,22,77,122833363,1208,1,4,724,498463090,9,1993593696,21,69078,18928933,4,35802,603,316590,188754081076,521321395,1418133275,8371607042,603,1523,3,1,4,4,1206,3,8325911903,8290409031,1977566149,505930423,505946807,3,1,26308382028,73389,73389,4,4,4,505930427,12,3,886815,327174078,10334690,898439,69057,8325911903,7466973,511007996,55762
260885.60,3692,262144,64,414476,27310721196,17,2719,9644,612,8681200,10,163248,22,77,124274967,1226,1,4,724,517050192,9,2067813116,21,71764,19553995,4,35802,612,329158,197304194700,541004639,1482024885,8696607549,612,1548,3,1,4,4,1206,3,8649162637,8602918555,2062706873,524882776,524899160,3,1,27293904384,73389,73389,4,4,4,524882780,12,3,920531,340021647,10708698,929518,71744,8649162637,7751682,530315904,55886
265916.53,3809,262144,64,429673,28311350338,17,2818,9651,621,9014173,10,169243,22,77,125715763,1244,1,4,724,536039060,9,2143777148,21,74491,20281287,4,35802,621,341878,205785274644,561308241,1546169128,9027121161,621,1580,3,1,4,4,1206,3,8977913034,8919227549,2149473611,544052439,544068823,3,1,28290726860,73389,73389,4,4,4,544052443,12,3,959814,353072427,11174204,971428,74470,8977913034,8042745,550156141,56035
270942.80,3922,262144,64,445464,29350791780,17,2926,16530,657,9334853,10,175415,22,77,131975784,1316,1,4,724,555460521,9,2221648068,21,77438,21350000,4,35802,657,355686,215210094980,581700765,1609912479,9382210423,657,1741,3,1,4,4,1206,3,9331118643,9248931499,2235146699,563857834,563923370,3,1,29319755432,73389,73389,4,4,4,563841454,12,3,994317,366673291,11593356,985494,77419,9331118643,8349359,570131100,56875
275965.64,4022,262144,64,460669,30354307754,18,3021,16533,702,9659492,10,181374,23,77,139708316,1406,1,4,724,574205695,9,2296693636,22,80350,22513881,4,52267,702,369160,223748443052,601779391,1674817108,9734705506,702,1919,3,1,4,4,1206,3,9681770393,9567836814,2322058756,582961073,583042993,3,1,30313975828,73389,73389,4,4,4,582961077,12,3,1036698,380167280,12072903,1002897,80330,9681770393,8656595,589729747,60592
