timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55068.63,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
60075.80,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
65082.06,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
70088.34,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
75095.48,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
80102.04,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
85108.55,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
90115.82,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
95121.72,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
100127.75,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
105134.16,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
110141.63,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
115147.96,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
120154.54,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
125161.09,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
130167.15,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
135173.05,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
140178.35,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
145184.94,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
150189.56,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
155193.82,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
160198.73,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
165204.34,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
170209.60,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
175215.14,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
180219.88,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
185223.44,0,0,0,0,0,0,81,0,0,0,11,0,5,0,2097278,2,1,0,524,0,6,0,4,4,0,4,17,0,30,16839104,0,0,1769,0,0,3,1,4,4,964,3,0,0,76,0,0,3,1,0,73389,73389,4,4,4,0,7,3,0,0,0,0,0,0,0,0,0
190244.88,117,262144,64,12583,829079776,8,132,5,576,290877,11,4926,13,33,101468674,1154,1,4,524,15502608,6,61946008,12,2533,292131,4,7175,576,11486,6369400664,16100263,16847197,299419465,576,1599,3,1,4,4,964,3,297821134,264080729,33923679,15755758,15755758,3,1,818447480,73389,73389,4,4,4,15739378,7,3,105319,6625113,631260,31036,2521,297821134,259841,15470937,29406
195327.53,204,262144,64,26972,1776807152,12,218,8,576,581966,11,10563,17,33,105257398,1154,1,4,524,33425489,6,133443364,16,4976,990979,4,7212,576,22226,10889887696,34765920,45049791,597033152,576,1599,3,1,4,4,964,3,593809549,562477910,82098906,33934189,33983341,3,1,1764577860,73389,73389,4,4,4,33934193,7,3,135812,15993575,956445,43093,4962,593809549,538873,33814155,29406
200414.85,303,262144,64,41477,2733307106,12,318,17,576,883377,11,16299,17,33,110216524,1154,1,4,524,51568957,6,206081728,16,7490,1528239,4,7212,576,33642,17281074936,53799675,85779848,900487947,576,1599,3,1,4,4,964,3,895594733,863709793,142864591,52333360,52382512,3,1,2721334752,73389,73389,4,4,4,52333364,7,3,151557,27144790,1283478,56092,7476,895594733,827285,52521529,29406
205428.60,406,262144,64,56524,3723831388,12,409,2318,576,1254264,11,22214,17,33,113377816,1154,1,4,524,70282868,6,281066928,16,10045,2315186,4,7212,576,44782,21634073736,73014524,126546773,1212107227,576,1599,3,1,4,4,964,3,1205494885,1175715802,204341820,71365918,71415070,3,1,3711027768,73389,73389,4,4,4,71365922,7,3,165222,38486900,1599193,145713,10030,1205494885,1108551,71421130,29406
210451.85,512,262144,64,70679,4658105636,12,502,2326,576,1594692,11,27798,17,33,115272178,1154,1,4,524,87942874,6,351706924,16,12479,2856707,4,7212,576,55710,27198708448,91470492,167088195,1507031201,576,1599,3,1,4,4,964,3,1498784724,1469799166,264927525,89310211,89375747,3,1,4644131004,73389,73389,4,4,4,89310215,7,3,179623,50020824,1851452,217305,12466,1498784724,1377387,89623463,29406
215471.28,622,262144,64,85263,5619179634,12,595,2333,576,1874094,11,33548,17,33,116502910,1154,1,4,524,106169592,6,424613820,16,14987,3306296,4,7212,576,67342,34719493352,110161316,208169696,1811317144,576,1599,3,1,4,4,964,3,1801396785,1772026660,325691768,107828388,107877540,3,1,5607076208,73389,73389,4,4,4,107828392,7,3,194232,60864599,2134940,229880,14973,1801396785,1644214,108031144,29406
220484.51,729,262144,64,99941,6585521132,12,686,2341,576,2166337,11,39321,17,33,117106210,1154,1,4,524,124473877,6,497830900,16,17495,3951011,4,7212,576,79022,42503437856,129193806,248560532,2115661675,576,1599,3,1,4,4,964,3,2104055646,2076583477,386208290,126410386,126443154,3,1,6573340104,73389,73389,4,4,4,126410390,7,3,205031,72543255,2415681,242897,17479,2104055646,1923440,126784704,29406
225521.81,842,262144,64,114483,7544180466,12,785,2347,576,2462112,11,45069,17,33,117106210,1154,1,4,524,142673939,6,570631164,16,20016,4382360,4,7212,576,90942,51105923288,147838394,289071674,2420285269,576,1599,3,1,4,4,964,3,2406988455,2378232962,446592814,144877252,144893636,3,1,7533617136,73389,73389,4,4,4,144877256,7,3,222514,83995107,2699516,268909,20001,2406988455,2193203,145146071,29406
230536.42,930,262144,64,129119,8507781518,12,878,2353,576,2744599,11,50825,17,33,117395794,1154,1,4,524,160922208,6,643688832,16,22509,4959315,4,7212,576,102818,60039156216,166786944,329870005,2723601984,576,1599,3,1,4,4,964,3,2708625261,2681492027,507514854,163410098,163442866,3,1,8497325128,73389,73389,4,4,4,163410102,7,3,248833,95209384,3068891,281386,22495,2708625261,2463213,163725660,29406
235565.07,1028,262144,64,143709,9469900296,12,970,2361,576,3043568,11,56573,17,33,117395794,1154,1,4,524,179134694,6,716474076,16,25018,5314157,4,7212,576,114590,68210826256,185580565,370768793,3028267592,576,1599,3,1,4,4,964,3,3011605483,2984683310,568247716,181899381,181915765,3,1,9458767844,73389,73389,4,4,4,181899385,7,3,278365,106535770,3422082,317124,25003,3011605483,2726444,182165235,29406
240590.01,1148,262144,64,158481,10442414244,16,1072,2367,576,3347438,11,62373,21,33,117395794,1154,1,4,524,197536791,6,789758960,20,27578,5764760,4,55209,576,126014,73796626928,204652392,411854514,3336191778,576,1599,3,1,4,4,964,3,3317816320,3290398413,629476133,200628835,200628835,3,1,10431847484,73389,73389,4,4,4,200612455,7,3,301205,117431545,3754756,352771,27560,3317816320,2994667,200904165,29406
245619.72,1241,262144,64,173188,11412804034,16,1162,2374,576,3663708,11,68175,21,33,117395794,1154,1,4,524,215890668,6,863368560,20,30106,6946778,4,55209,576,137762,81461239152,223985253,471522146,3644479527,576,1599,3,1,4,4,964,3,3624449218,3595892654,710049166,219244872,219310408,3,1,11400733376,73389,73389,4,4,4,219244876,7,3,337544,130240376,4141862,397960,30087,3624449218,3265748,219850111,29406
250640.65,1352,262144,64,187602,12361554444,16,1261,2380,576,3947323,11,73869,21,33,117395794,1154,1,4,524,233890866,6,935563464,20,32591,7686221,4,55209,576,149034,87686871040,242944211,532179845,3944772301,576,1599,3,1,4,4,964,3,3923096511,3894847765,791011369,237501349,237583269,3,1,12350070180,73389,73389,4,4,4,237501353,7,3,367569,142883227,4463809,417218,32572,3923096511,3530105,238486467,29406
255660.54,1440,262144,64,201387,13269070644,16,1348,2381,585,4278506,11,79277,21,33,118905590,1172,1,4,524,251096813,6,1004193576,20,34967,8146004,4,55209,585,160414,96478793384,261053279,592953105,4232948454,585,1644,3,1,4,4,964,3,4209713020,4180682583,871928206,254955010,254987778,3,1,13257660552,73389,73389,4,4,4,254955014,7,3,400616,154738460,4810793,496307,34947,4209713020,3782199,256249193,29580
260686.48,1546,262144,64,216030,14234324982,16,1444,2389,585,4640841,11,85048,21,33,118905590,1172,1,4,524,269371411,6,1077291628,20,37496,8752141,4,55209,585,172114,103842215016,280229951,652388278,4539299332,585,1644,3,1,4,4,964,3,4514408317,4484638416,952111738,273503796,273520180,3,1,14222197424,73389,73389,4,4,4,273503800,7,3,425423,166622237,5116692,588741,37478,4514408317,4052100,275121350,29580
265710.68,1646,262144,64,231359,15244597346,17,1542,2394,585,4965051,11,91091,22,33,118905590,1172,1,4,524,288529232,6,1153858568,21,40111,9741334,4,69804,585,184260,111782677264,300171453,713660714,4857188943,585,1644,3,1,4,4,964,3,4830580707,4802539276,1035245359,292920934,293002854,3,1,15231888600,73389,73389,4,4,4,292920938,7,3,462917,179889817,5443187,638189,40092,4830580707,4326862,294737953,29580
270764.00,1753,262144,64,247282,16293737764,17,1643,2401,594,5301903,11,97383,22,33,120404686,1190,1,4,524,308377211,6,1233379624,21,42864,10871298,4,69804,594,196720,118525865352,320874517,777241394,5191334372,594,1670,3,1,4,4,964,3,5162906632,5132599702,1121276950,313116312,313181848,3,1,16282048256,73389,73389,4,4,4,313116316,7,3,506201,193260447,5852952,679841,42844,5162906632,4622062,315031855,29686
275774.10,1856,262144,64,262558,17300210938,17,1737,2405,594,5658056,11,103387,22,33,120706336,1190,1,4,524,327474041,6,1309637720,21,45494,11541879,4,69804,594,209028,126910152728,341091982,841354937,5510894397,594,1670,3,1,4,4,964,3,5480731847,5449679495,1207196159,332470073,332502841,3,1,17288443828,73389,73389,4,4,4,332470077,7,3,537641,206085209,6248679,743900,45474,5480731847,4914156,334854498,29686
280796.17,1966,262144,64,277929,18313549530,17,1835,2412,594,5957121,11,109465,22,33,121020052,1190,1,4,524,346736199,6,1386751064,21,48130,12257884,4,69804,594,221376,135385682736,361393965,905357020,5830683640,594,1670,3,1,4,4,964,3,5798769657,5768854270,1292981284,351975164,351975164,3,1,18302708560,73389,73389,4,4,4,351975168,7,3,562660,219732261,6574875,757905,48109,5798769657,5199216,354829616,29686
285822.21,2095,262144,64,293318,19327693724,17,1942,2417,594,6320609,11,115526,22,33,121020052,1190,1,4,524,365937095,6,1463490244,21,50781,13033601,4,69804,594,233768,143752657592,381668051,968780056,6152214997,594,1670,3,1,4,4,964,3,6118546590,6088201843,1378119275,371449646,371482414,3,1,19315381624,73389,73389,4,4,4,371449650,7,3,599798,233330077,6965621,836271,50760,6118546590,5484338,374713634,29686
290846.95,2198,262144,64,309440,20389670684,17,2045,2421,594,6660828,11,121887,22,33,121020052,1190,1,4,524,386042360,6,1544040048,21,53535,14012465,4,69804,594,246804,153166913224,402562650,1032034893,6486577649,594,1670,3,1,4,4,964,3,6451089801,6422287698,1464414172,391860175,391925711,3,1,20375877164,73389,73389,4,4,4,391843795,7,3,630314,247259833,7359080,890171,53517,6451089801,5770657,395215664,29686
295868.78,2304,262144,64,324703,21395243626,17,2145,2424,594,6949100,11,127912,22,33,121020052,1190,1,4,524,405109031,6,1620371580,21,56165,14920492,4,69804,594,258980,160950174504,422528743,1095684860,6805291477,594,1670,3,1,4,4,964,3,6768064005,6739101317,1549917412,411213936,411263088,3,1,21383124704,73389,73389,4,4,4,411213940,7,3,659879,260656917,7747602,903678,56145,6768064005,6045422,414794810,29686
300906.96,2410,262144,64,340705,22449295936,17,2244,2431,594,7261058,11,134199,22,33,121020052,1190,1,4,524,425101974,6,1700149148,21,58917,15654349,4,69804,594,271888,169807564992,443108408,1159742935,7140105521,594,1670,3,1,4,4,964,3,7101052974,7070799546,1636417027,431477009,431526161,3,1,22436804500,73389,73389,4,4,4,431477013,7,3,696262,274918688,8108616,939810,58899,7101052974,6321248,435014934,29686
305932.54,2485,262144,64,355965,23455311768,17,2341,2434,594,7580740,11,140227,22,33,121020052,1190,1,4,524,444139333,6,1776492644,21,61546,16204368,4,69804,594,283768,176198247808,463006476,1222949956,7459212702,594,1670,3,1,4,4,964,3,7418420157,7387403579,1721368488,450801876,450883796,3,1,23441697584,73389,73389,4,4,4,450801880,7,3,729702,288072039,8496453,986596,61529,7418420157,6594144,454526039,29686
310955.04,2598,262144,64,371415,24473501922,17,2442,2440,594,7878232,11,146302,22,33,121020052,1190,1,4,524,463397527,6,1853395900,21,64278,17487793,4,69804,594,296268,183600575520,483296337,1287049943,7790289617,594,1670,3,1,4,4,964,3,7747704960,7709174025,1807731949,470366470,470382854,3,1,24459056472,73389,73389,4,4,4,470366474,7,3,763882,302374685,8890045,1000410,64259,7747704960,6877822,474422228,29686
315981.60,2700,262144,64,386449,25463813734,17,2541,2443,594,8169016,11,152197,22,33,121020052,1190,1,4,524,482072162,6,1928095164,21,66924,18297970,4,69804,594,308368,190698406456,502846181,1351347585,8111384881,594,1670,3,1,4,4,964,3,8067056206,8021819168,1893042415,489353750,489370134,3,1,25446395032,73389,73389,4,4,4,489353754,7,3,788289,316446044,9241216,1014123,66905,8067056206,7154893,493621046,29686
321001.41,2809,262144,64,401750,26472950918,17,2643,2447,594,8507162,11,158222,22,33,121020052,1190,1,4,524,501138555,6,2004360748,21,69655,18975022,4,69804,594,320744,197476473056,522887508,1416149664,8442237308,594,1670,3,1,4,4,964,3,8396119295,8340319273,1979581385,508684650,508764411,3,1,26450749864,73389,73389,4,4,4,508668270,7,3,816075,329856901,9649424,1062204,69637,8396119295,7444958,513255557,29686
326013.95,2927,262144,64,416951,27474496826,17,2740,2459,594,8822012,11,164210,22,33,121020052,1190,1,4,524,520055500,6,2079898868,21,72385,19779701,4,69804,594,333400,205621341832,542847717,1479711306,8773432802,594,1670,3,1,4,4,964,3,8725541958,8657052614,2065383191,527882763,527915531,3,1,27449903708,73389,73389,4,4,4,527882767,7,3,849277,343053672,10018837,1092532,72365,8725541958,7729480,532843746,29686
331049.81,3033,262144,64,432731,28513236312,17,2843,27140,603,9143500,11,170385,22,33,122457756,1208,1,4,524,539550746,6,2157953444,21,75303,20346833,4,69804,603,347020,214761521568,563331062,1542917292,9125709830,603,1717,3,1,4,4,964,3,9075937442,8985859898,2150681822,547738395,547787547,3,1,28482396572,73389,73389,4,4,4,547738399,7,3,886783,356558350,10421766,1107026,75282,9075937442,8036474,552924691,29891
336078.73,3135,262144,64,448551,29556024700,17,2948,27145,603,9538253,11,176574,22,33,122771472,1208,1,4,524,559074168,6,2236070388,21,78305,21663650,4,69804,603,360652,222341989728,583694975,1606753818,9489744518,603,1717,3,1,4,4,964,3,9438029102,9316965431,2236695945,567589709,567638861,3,1,29514664900,73389,73389,4,4,4,567589713,7,3,921850,371415899,10815170,1191349,78285,9438029102,8346904,572895923,29891
341101.50,3265,262144,64,465648,30683450568,19,3061,27159,846,9903665,11,183271,24,33,164064671,1694,1,4,524,580054125,6,2320151796,23,81673,22856092,4,87300,846,376116,231720292584,605492589,1670630247,9896715263,846,2630,3,1,4,4,964,3,9842876467,9676457830,2324829031,588991026,589040178,3,1,30627533384,73389,73389,4,4,4,588991030,7,3,971667,387007953,11312172,1206945,81650,9842876467,8696720,594196326,47660
