timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55081.98,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
60089.56,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
65096.90,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
70103.05,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
75108.78,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
80113.22,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
85118.92,0,0,0,0,0,0,81,0,0,0,11,0,5,16,2097278,2,1,0,424,0,10,0,4,4,0,4,35,0,32,16840928,0,0,1830,0,0,3,1,4,4,1059,3,0,0,87,0,0,3,1,0,73389,73389,4,4,4,0,10,3,0,0,0,0,0,0,0,0,0
90138.47,120,262144,64,13819,911023420,8,140,4,576,315618,11,5412,13,79,102120238,1154,1,4,424,17014500,10,67993484,12,2751,371211,4,2262,576,12052,4888739960,17341156,19796378,326081263,576,1920,3,1,4,4,1059,3,324347072,289863665,38151945,17305761,17354913,3,1,899899604,73389,73389,4,4,4,17305765,10,3,82438,7808013,611308,21763,2741,324347072,293855,16730531,8554
95172.32,217,262144,64,28574,1882749038,12,232,9,576,634626,11,11212,17,79,106838044,1154,1,4,424,35421901,10,141687604,16,5274,1076734,4,7240,576,22848,8260132848,35873349,49738961,632175830,576,1920,3,1,4,4,1059,3,628763955,595824474,87819624,35992096,36024864,3,1,1870737056,73389,73389,4,4,4,35975716,10,3,119497,17806494,1009940,52271,5258,628763955,582355,34862423,8554
100204.68,311,262144,64,43179,2846128374,12,321,14,576,965646,11,16967,17,79,110880154,1154,1,4,424,53715615,10,214733092,16,7756,1661356,4,7240,576,33704,12601683200,54700547,90614624,934287614,576,1920,3,1,4,4,1059,3,929215107,899113391,148647974,54528372,54544756,3,1,2835475376,73389,73389,4,4,4,54528376,10,3,139869,29194580,1293825,104017,7740,929215107,861629,53406000,8554
105223.63,423,262144,64,57807,3808251924,12,421,18439,576,1258517,11,22718,17,79,112774516,1154,1,4,424,71872751,10,287426344,16,10294,2251000,4,7240,576,44712,16598078144,73281822,131552404,1240580918,576,1920,3,1,4,4,1059,3,1233817783,1202198374,209300589,73010351,73043119,3,1,3794834348,73389,73389,4,4,4,72977587,10,3,157772,40213911,1599863,116747,10279,1233817783,1141770,71681523,8554
110266.13,514,262144,64,72327,4765481532,12,510,18441,576,1554590,11,28445,17,79,114922264,1154,1,4,424,90039758,10,359965084,16,12782,2673328,4,7240,576,56108,23361786760,92020807,171933683,1542749306,576,1920,3,1,4,4,1059,3,1534338811,1503144776,269735384,91436257,91469025,3,1,4754685396,73389,73389,4,4,4,91436261,10,3,183501,51235532,1914853,129190,12767,1534338811,1425400,90106190,8554
115278.89,617,262144,64,86834,5722136690,12,604,18446,576,1836664,11,34157,17,79,116792494,1154,1,4,424,108083540,10,432205076,16,15244,3234256,4,7240,576,67744,31765619488,110637600,213282426,1841777690,576,1920,3,1,4,4,1059,3,1831728507,1804438702,330880336,109810852,109860004,3,1,5709312368,73389,73389,4,4,4,109794472,10,3,207545,62732636,2272486,141501,15228,1831728507,1695163,108365928,8554
120305.37,721,262144,64,101565,6691975728,12,700,18449,576,2145420,11,39955,17,79,117106210,1154,1,4,424,126456135,10,505760024,16,17789,3823620,4,7240,576,79568,39445621368,130008576,253139538,2150012283,576,1920,3,1,4,4,1059,3,2138274726,2109988132,391447693,128466578,128482962,3,1,6680262088,73389,73389,4,4,4,128466582,10,3,224690,73929423,2597454,154430,17774,2138274726,1990990,127414644,8554
125319.14,828,262144,64,115977,7642742814,12,793,18453,576,2433637,11,45642,17,79,117106210,1154,1,4,424,144495157,10,577851516,16,20274,4356609,4,7240,576,90964,46273653760,148718990,294113457,2450669514,576,1920,3,1,4,4,1059,3,2437279058,2409134833,452216864,146765286,146765286,3,1,7631794904,73389,73389,4,4,4,146765290,10,3,244435,85629363,2881682,170068,20259,2437279058,2263569,145841469,8554
130335.05,927,262144,64,130250,8583169664,12,889,18461,576,2708437,11,51270,17,79,117106210,1154,1,4,424,162293546,10,649045016,16,22721,4865663,4,7240,576,102060,52392697328,167338017,334740830,2747067549,576,1920,3,1,4,4,1059,3,2732047278,2705629511,512511612,164835062,164867830,3,1,8571423256,73389,73389,4,4,4,164835066,10,3,266093,97092606,3177193,182308,22707,2732047278,2526129,164165001,8554
135363.47,1023,262144,64,145113,9562226556,12,988,18479,576,3004746,11,57126,17,79,117106210,1154,1,4,424,180827908,10,723246916,16,25289,5378495,4,7240,576,113944,60011350376,186624079,374946281,3057743143,576,1920,3,1,4,4,1059,3,3041020893,3013489634,573197504,183650310,183699462,3,1,9549816152,73389,73389,4,4,4,183650314,10,3,288332,107931708,3518485,208052,25273,3041020893,2796694,183111392,8554
140396.22,1121,262144,64,159631,10519337158,16,1077,18484,576,3315604,11,62844,21,79,117395794,1154,1,4,424,199002457,10,795816244,20,27772,5780214,4,7276,576,125780,68936427888,205551524,418452022,3359541191,576,1920,3,1,4,4,1059,3,3341170929,3314736568,636705638,202084408,202133560,3,1,10508389248,73389,73389,4,4,4,202084412,10,3,323113,118641262,3899554,254480,27753,3341170929,3061124,201656884,8554
145426.87,1235,262144,64,174209,11479716290,16,1172,18491,576,3619328,11,68596,21,79,117395794,1154,1,4,424,217212924,10,868787152,20,30290,6964983,4,7276,576,137316,75768316568,224686570,478251739,3664954325,576,1920,3,1,4,4,1059,3,3644919952,3617161970,717249597,220555592,220571976,3,1,11468890816,73389,73389,4,4,4,220555596,10,3,352925,132235221,4235685,284366,30272,3644919952,3334962,220457351,8554
150440.57,1335,262144,64,189064,12457645594,16,1268,18498,576,3905298,11,74438,21,79,117395794,1154,1,4,424,235738316,10,942832680,20,32848,7433283,4,7276,576,148844,81791962600,244127248,538107211,3975859325,576,1920,3,1,4,4,1059,3,3954135889,3924807276,798226215,239342390,239391542,3,1,12445804312,73389,73389,4,4,4,239342394,10,3,392051,144296744,4619406,297137,32831,3954135889,3608161,239514054,8554
155455.45,1429,262144,64,203909,13436838032,16,1362,18501,585,4192142,11,80290,21,79,118894890,1172,1,4,424,254281142,10,1016995432,20,35411,8203855,4,7276,585,160688,89322254456,263467740,597505916,4286005022,585,1948,3,1,4,4,1059,3,4262593798,4233255602,878476552,258181770,258198154,3,1,13425452072,73389,73389,4,4,4,258181774,10,3,422897,156938821,4977828,309908,35393,4262593798,3882234,258497107,8673
160466.97,1510,262144,64,218777,14416524254,16,1459,18505,585,4495648,11,86154,21,79,118894890,1172,1,4,424,272853036,10,1091153588,20,37967,8751328,4,7276,585,172500,96660719808,282911946,657253220,4596940684,585,1948,3,1,4,4,1059,3,4571841712,4541740591,959257307,277027627,277060395,3,1,14405436636,73389,73389,4,4,4,277027631,10,3,456486,169692123,5339942,339366,37951,4571841712,4156282,277579422,8673
165478.06,1614,262144,64,233666,15396705914,17,1554,18508,585,4819379,11,92016,22,79,119208606,1172,1,4,424,291422154,10,1165430436,21,40520,9579653,4,14273,585,184610,105614973368,302270058,719245638,4906437816,585,1948,3,1,4,4,1059,3,4879646497,4850295214,1042102610,295855385,295920921,3,1,15384480052,73389,73389,4,4,4,295855389,10,3,490062,182668145,5685012,396145,40501,4879646497,4423234,296593313,8673
170497.26,1714,262144,64,249167,16417960886,17,1653,18511,585,5221810,11,98114,22,79,119208606,1172,1,4,424,310762453,10,1242670652,21,43186,10673792,4,14273,585,197046,113850982144,322659380,782927758,5229795356,585,1948,3,1,4,4,1059,3,5201253228,5171831031,1128001080,315471290,315553210,3,1,16404507112,73389,73389,4,4,4,315471294,10,3,516214,195993895,6036091,502328,43170,5201253228,4719482,316633184,8673
175516.85,1813,262144,64,264117,17403346842,17,1747,18516,594,5571408,11,104031,22,79,120718402,1190,1,4,424,329471157,10,1317690788,21,45757,11513633,4,14273,594,208898,121268978784,342506119,846926467,5542155454,594,2000,3,1,4,4,1059,3,5511899766,5482014874,1213523289,334462444,334511596,3,1,17392047120,73389,73389,4,4,4,334462448,10,3,542223,209426424,6352940,567870,45737,5511899766,5003538,336163190,8997
180526.56,1908,262144,64,279619,18424594954,17,1849,18522,594,5926119,11,110131,22,79,120718402,1190,1,4,424,348810589,10,1395025628,21,48431,12223700,4,14273,594,221150,128544972200,363098253,910476808,5866255599,594,2000,3,1,4,4,1059,3,5834235175,5803797214,1299500254,354094733,354111117,3,1,18412074180,73389,73389,4,4,4,354078353,10,3,570688,222650766,6706756,630194,48411,5834235175,5295925,356401444,8997
185546.67,2009,262144,64,294542,19407921854,17,1946,18527,594,6245877,11,116015,22,79,120718402,1190,1,4,424,367455939,10,1469565896,21,50993,13105442,4,14273,594,233378,137817225088,382966144,974766294,6176205045,594,2000,3,1,4,4,1059,3,6142501067,6113302163,1384969176,372989742,373038894,3,1,19395466616,73389,73389,4,4,4,372989746,10,3,605604,235603789,7122404,671482,50973,6142501067,5574395,375854437,8997
190560.83,2109,262144,64,309585,20399462988,17,2046,18532,594,6583151,11,121958,22,79,120718402,1190,1,4,424,386260311,10,1544782672,21,53583,13917789,4,14273,594,245682,146946147040,402873589,1038578519,6490586992,594,2000,3,1,4,4,1059,3,6455178953,6425496933,1470751265,392079200,392095584,3,1,20388118432,73389,73389,4,4,4,392079204,10,3,641300,248302244,7544782,731850,53562,6455178953,5851301,395339169,8997
195572.76,2227,262144,64,325272,21433776408,17,2146,18540,594,6901209,11,128128,22,79,121020052,1190,1,4,424,405877154,10,1622991420,21,56262,14760053,4,14273,594,258034,154581149280,423127748,1102237696,6816318767,594,2000,3,1,4,4,1059,3,6779129631,6751165291,1556612244,411958964,411975348,3,1,21421866160,73389,73389,4,4,4,411958968,10,3,663658,261473762,7877310,766828,56242,6779129631,6134381,415260710,8997
200588.47,15353,262144,64,341042,22471695284,17,2250,18551,594,7204256,11,134348,22,79,121020052,1190,1,4,424,425521829,10,1702022768,21,58969,15772977,4,14273,594,270742,163371790424,443694006,1164715493,7144095209,594,2000,3,1,4,4,1059,3,7105126454,7077810893,1641415513,431900834,431949986,3,1,22458843400,73389,73389,4,4,4,431900838,10,3,700193,275097488,8292492,780663,58950,7105126454,6423593,435411191,8997
205614.63,15458,262144,64,356165,23469372182,17,2346,18556,594,7538765,11,140306,22,79,121020052,1190,1,4,424,444432101,10,1777469868,21,61578,16719222,4,14273,594,283114,172379175272,463506937,1229243474,7461242251,594,2000,3,1,4,4,1059,3,7420548111,7391766330,1727426856,451082119,451164039,3,1,23456270220,73389,73389,4,4,4,451082123,10,3,730124,288688732,8650416,839577,61561,7420548111,6699188,454866552,8997
210636.21,15567,262144,64,372031,24515102830,17,2450,18560,594,7885992,11,146576,22,79,121020052,1190,1,4,424,464275903,10,1856909572,21,64304,17859853,4,14273,594,295666,180136176880,484204433,1293114393,7792060556,594,2000,3,1,4,4,1059,3,7749552047,7721037293,1813346192,471226186,471242570,3,1,24502057768,73389,73389,4,4,4,471193422,10,3,765194,302696099,9055626,896611,64285,7749552047,6989381,475157419,8997
215672.86,15670,262144,64,387756,25551291252,17,2548,18567,594,8207836,11,152770,22,79,121020052,1190,1,4,424,483906392,10,1935367128,21,67028,18905155,4,14273,594,308130,187439111384,504524145,1357085279,8122785545,594,2000,3,1,4,4,1059,3,8078460833,8047342218,1899163138,491118460,491200380,3,1,25538159952,73389,73389,4,4,4,491118464,10,3,795853,316498405,9408021,934249,67012,8078460833,7273587,495125725,8997
220700.81,15775,262144,64,402897,26548337898,17,2648,18571,594,8558385,11,158739,22,79,121020052,1190,1,4,424,502792234,10,2010910596,21,69657,19434474,4,14273,594,320298,195257031200,524654314,1421195328,8441712142,594,2000,3,1,4,4,1059,3,8395652859,8361459241,1984859181,510296315,510361851,3,1,26535408412,73389,73389,4,4,4,510296319,10,3,834670,329930579,9860452,997510,69638,8395652859,7560875,514804174,8997
225713.46,15880,262144,64,419280,27627395622,17,2753,18581,594,8886845,11,165206,22,79,121020052,1190,1,4,424,523256824,10,2092962696,21,72514,20195404,4,14273,594,333242,202332215608,545797862,1484328636,8788657295,594,2000,3,1,4,4,1059,3,8740715659,8701577668,2070751220,531034524,531067292,3,1,27613795280,73389,73389,4,4,4,531034528,10,3,862228,343608921,10228852,1030909,72495,8740715659,7855936,535581117,8997
230747.28,15974,262144,64,435451,28694583128,17,2859,18587,603,9264783,11,171551,22,79,122518306,1208,1,4,424,543255751,10,2172829352,21,75427,20912817,4,14273,603,346734,211002524288,566835494,1546911827,9141222525,603,2056,3,1,4,4,1059,3,9091382586,9039189910,2156941081,551444165,551493317,3,1,28674244644,73389,73389,4,4,4,551427785,10,3,893895,357564566,10654470,1097892,75407,9091382586,8166891,556194347,9248
235765.65,16094,262144,64,450993,29718290372,17,2962,18593,639,9620642,11,177631,22,79,128517598,1280,1,4,424,562454609,10,2249689284,21,78307,21747926,4,14273,639,360010,219195232424,587079971,1610990047,9488993845,639,3115,3,1,4,4,1059,3,9437282557,9363697508,2242704490,570947541,571013077,3,1,29689272164,73389,73389,4,4,4,570947545,10,3,922679,371294108,11018387,1145821,78288,9437282557,8474821,576075367,10146
240784.19,16203,262144,64,466299,30724487484,18,3060,18598,864,9952933,11,183588,23,79,166444358,1730,1,4,424,581184195,10,2324607528,22,81282,22700655,4,14285,864,373376,226081174864,606939949,1676686196,9849446471,864,4033,3,1,4,4,1059,3,9795834134,9684361674,2329765030,590071729,590104497,3,1,30683729940,73389,73389,4,4,4,590071733,10,3,958495,385163302,11416210,1160255,81261,9795834134,8792678,595537720,14416
