arrival_ms,start_ms,end_ms,latency_ms,qid
282904.3705,282904.4105,290246.7743,7342.3637,p_greedy_330
287794.0747,287794.1566,395888.5419,108094.3854,np_greedy_87
293241.6335,293241.6691,309583.3493,16341.6802,p_greedy_330
294374.2816,294374.3453,311775.3607,17401.0154,p_greedy_330
294842.9382,294843.0013,312096.5032,17253.5020,p_greedy_330
306976.1665,306976.2206,402244.3222,95268.1016,np_greedy_87
312026.3076,312026.3641,321520.1640,9493.7999,p_greedy_330
312761.9701,312762.0358,403327.5018,90565.4660,np_greedy_87
315929.0028,315929.0662,325362.6278,9433.5616,p_greedy_330
322351.4357,322351.4924,404136.5520,81785.0596,np_greedy_87
325532.4912,325532.5416,334337.5043,8804.9627,p_greedy_330
326428.8049,326428.8726,405625.6234,79196.7508,np_greedy_87
326709.7349,326709.7979,405979.9987,79270.2008,np_greedy_87
330276.6272,330276.6942,343309.7790,13033.0848,p_greedy_330
334134.5820,334134.6450,345287.5746,11152.9296,p_greedy_330
338899.9101,338899.9683,407880.7331,68980.7648,np_greedy_87
340638.4448,340638.4997,408540.8556,67902.3559,np_greedy_87
346913.6640,346913.7158,356582.5518,9668.8360,p_greedy_330
350564.5013,350564.5668,360126.7609,9562.1941,p_greedy_330
355545.7834,355545.8486,412671.7114,57125.8629,np_greedy_87
362737.4838,362737.5267,369347.9636,6610.4369,p_greedy_330
376824.4530,376824.4976,469399.4427,92574.9451,np_greedy_87
377657.5727,377657.6221,388884.9699,11227.3478,p_greedy_330
379388.4292,379388.4900,390548.9443,11160.4543,p_greedy_330
386146.5021,386146.5630,473528.6497,87382.0867,np_greedy_87
387767.9827,387768.0443,472131.3540,84363.3098,np_greedy_87
391336.6467,391336.6967,478677.7495,87341.0528,np_greedy_87
395648.2957,395648.3329,501631.9017,105983.5688,np_greedy_87
396308.7751,396308.8259,505958.0466,109649.2208,np_greedy_87
401609.6975,401609.7479,510741.8301,109132.0822,np_greedy_87
409006.4137,409006.4564,519631.0681,110624.6117,np_greedy_87
412247.8450,412247.8960,429480.0305,17232.1344,p_greedy_330
412564.7083,412564.7724,525000.9851,112436.2127,np_greedy_87
412807.9694,412808.0058,430654.4352,17846.4294,p_greedy_330
414385.7825,414385.8431,536792.8653,122407.0223,np_greedy_87
415187.3820,415187.4435,531125.9728,115938.5293,np_greedy_87
417461.3632,417461.4225,435682.6405,18221.2180,p_greedy_330
423492.0077,423492.0688,437932.8230,14440.7542,p_greedy_330
423785.8327,423785.8964,546852.9105,123067.0140,np_greedy_87
423897.2013,423897.2608,531886.7842,107989.5234,np_greedy_87
427665.1985,427665.2516,541997.7288,114332.4772,np_greedy_87
429926.9791,429927.0476,547586.8870,117659.8394,np_greedy_87
436522.4264,436522.4698,552259.1383,115736.6686,np_greedy_87
438852.6435,438852.6963,451551.6976,12699.0013,p_greedy_330
440523.1930,440523.2532,456209.0333,15685.7801,p_greedy_330
447636.3707,447636.4335,463406.6530,15770.2195,p_greedy_330
447718.2642,447718.3008,554235.0912,106516.7904,np_greedy_87
451628.3089,451628.3502,464844.6954,13216.3452,p_greedy_330
468533.4198,468533.4687,558914.5730,90381.1043,np_greedy_87
473755.2181,473755.2689,489187.4335,15432.1646,p_greedy_330
474889.8139,474889.8783,491390.0437,16500.1654,p_greedy_330
477380.7099,477380.7768,571285.6096,93904.8328,np_greedy_87
477569.8760,477569.9355,493258.3820,15688.4465,p_greedy_330
492456.1347,492456.1747,502856.0545,10399.8798,p_greedy_330
495836.6953,495836.7585,505869.6399,10032.8814,p_greedy_330
519105.1848,519105.2381,624812.9199,105707.6818,np_greedy_87
520911.3582,520911.4097,541327.8139,20416.4042,p_greedy_330
521371.7955,521371.8605,542918.8937,21547.0333,p_greedy_330
525644.2284,525644.2871,549410.6014,23766.3143,p_greedy_330
526631.1737,526631.2348,549930.6863,23299.4515,p_greedy_330
534034.6506,534034.7137,551712.0468,17677.3331,p_greedy_330
547997.9650,547998.0286,632496.1972,84498.1686,np_greedy_87
556636.1852,556636.2366,647491.9009,90855.6642,np_greedy_87
558943.2813,558943.3115,650683.9562,91740.6447,np_greedy_87
562705.8130,562705.8554,571449.5221,8743.6667,p_greedy_330
564688.7877,564688.8536,654557.2293,89868.3757,np_greedy_87
566116.7244,566116.7898,574900.9943,8784.2045,p_greedy_330
566388.1701,566388.2304,654725.4713,88337.2410,np_greedy_87
575157.9494,575157.9999,585344.2449,10186.2451,p_greedy_330
577843.9323,577843.9946,590881.8733,13037.8786,p_greedy_330
582874.9771,582875.0178,597142.2807,14267.2629,p_greedy_330
590231.2048,590231.2641,604110.9656,13879.7016,p_greedy_330
592712.9520,592713.0157,606550.9809,13837.9651,p_greedy_330
602899.2274,602899.2896,613088.1212,10188.8316,p_greedy_330
608287.9605,608288.0058,685702.7745,77414.7688,np_greedy_87
608938.6973,608938.7567,617275.4243,8336.6676,p_greedy_330
613394.6035,613394.6647,705354.0176,91959.3530,np_greedy_87
625495.7405,625495.7917,717353.2011,91857.4094,np_greedy_87
625887.9057,625887.9572,716646.0457,90758.0885,np_greedy_87
627145.9361,627145.9867,718359.1317,91213.1450,np_greedy_87
629009.8935,629009.9435,719997.3813,90987.4378,np_greedy_87
629430.0855,629430.1458,639543.4022,10113.2564,p_greedy_330
631583.2453,631583.3001,721773.7193,90190.4192,np_greedy_87
632225.4500,632225.5040,642370.9382,10145.4342,p_greedy_330
635353.8645,635353.9227,723080.8266,87726.9038,np_greedy_87
638110.9906,638111.0563,722572.2476,84461.1913,np_greedy_87
643060.3459,643060.3950,725188.2499,82127.8549,np_greedy_87
647796.6365,647796.6883,728218.2566,80421.5683,np_greedy_87
648795.3467,648795.3993,729400.7693,80605.3700,np_greedy_87
649357.9915,649358.0389,731145.0657,81787.0268,np_greedy_87
653167.8130,653167.8538,732749.7185,79581.8646,np_greedy_87
653975.2580,653975.3108,733605.2762,79629.9654,np_greedy_87
658907.4026,658907.4507,738869.4363,79961.9856,np_greedy_87
658988.7407,658988.7769,739785.8584,80797.0815,np_greedy_87
659137.3320,659137.3788,676397.8901,17260.5114,p_greedy_330
660885.6776,660885.7424,682086.7762,21201.0338,p_greedy_330
661059.3398,661059.3969,682550.2713,21490.8744,p_greedy_330
665649.4348,665649.4882,738850.2973,73200.8092,np_greedy_87
666312.2490,666312.3117,739084.7562,72772.4445,np_greedy_87
670485.8860,670485.9277,689368.8208,18882.8931,p_greedy_330
676605.9763,676606.0435,740446.7796,63840.7361,np_greedy_87
681112.3043,681112.3468,741291.7338,60179.3870,np_greedy_87
681933.7181,681933.7600,699216.5027,17282.7427,p_greedy_330
687570.2993,687570.3619,704816.2027,17245.8407,p_greedy_330
687949.3918,687949.4520,704809.6119,16860.1599,p_greedy_330
717793.9450,717793.9963,769817.1971,52023.2008,np_greedy_87
720439.9180,720439.9676,770736.2705,50296.3029,np_greedy_87
725996.0789,725996.1422,775657.4503,49661.3080,np_greedy_87
738067.4876,738067.5368,798473.1754,60405.6385,np_greedy_87
741609.8147,741609.8650,799609.8597,57999.9947,np_greedy_87
742543.1940,742543.2440,753243.2637,10700.0196,p_greedy_330
743868.9351,743869.0008,754770.7448,10901.7440,p_greedy_330
745330.7141,745330.7676,800993.8350,55663.0674,np_greedy_87
754185.4936,754185.5600,810796.6952,56611.1352,np_greedy_87
761625.0255,761625.0758,767900.8207,6275.7449,p_greedy_330
780921.9956,780922.0470,790539.7678,9617.7208,p_greedy_330
783091.2873,783091.3511,792860.2625,9768.9114,p_greedy_330
784557.7171,784557.7777,835417.5419,50859.7642,np_greedy_87
800419.2622,800419.3145,806855.3855,6436.0710,p_greedy_330
803265.1694,803265.2292,852215.9083,48950.6791,np_greedy_87
805827.6499,805827.7145,812303.9068,6476.1923,p_greedy_330
807981.4637,807981.5278,855959.4922,47977.9644,np_greedy_87
818969.4864,818969.5370,877534.7216,58565.1846,np_greedy_87
825794.7427,825794.7909,831940.6478,6145.8569,p_greedy_330
828842.8290,828842.8878,885116.5235,56273.6357,np_greedy_87
832885.2082,832885.2572,885779.8727,52894.6155,np_greedy_87
835213.9681,835214.0191,889508.9332,54294.9141,np_greedy_87
835921.9341,835921.9829,890286.7771,54364.7942,np_greedy_87
844777.8798,844777.9124,850955.8624,6177.9500,p_greedy_330
854262.2866,854262.3380,902081.5949,47819.2568,np_greedy_87
854775.0560,854775.1180,902029.3296,47254.2117,np_greedy_87
857709.4094,857709.4617,867035.6359,9326.1742,p_greedy_330
860668.1655,860668.2285,872086.1784,11417.9499,p_greedy_330
861126.7401,861126.8030,946901.1343,85774.3313,np_greedy_87
867826.8908,867826.9553,943850.4696,76023.5142,np_greedy_87
868206.2812,868206.3410,876437.6340,8231.2931,p_greedy_330
869200.7952,869200.8594,937766.3005,68565.4411,np_greedy_87
878468.2684,878468.3221,997073.6419,118605.3197,np_greedy_87
899968.5387,899968.5900,1074961.3047,174992.7147,np_greedy_87
902783.1766,902783.2268,912027.6089,9244.3821,p_greedy_330
906140.0677,906140.1194,918585.9258,12445.8065,p_greedy_330
910386.0777,910386.1529,921547.5943,11161.4414,p_greedy_330
912971.0677,912971.1276,1096526.3647,183555.2371,np_greedy_87
917254.5162,917254.5673,1096781.2556,179526.6883,np_greedy_87
918428.5010,918428.5674,1096789.0324,178360.4650,np_greedy_87
920504.0291,920504.0864,946743.0477,26238.9613,p_greedy_330
921066.4220,921066.4882,949618.3535,28551.8652,p_greedy_330
923603.9369,923603.9848,956480.7570,32876.7722,p_greedy_330
925202.0733,925202.1560,961798.8547,36596.6987,p_greedy_330
929876.4410,929876.5034,969553.6980,39677.1946,p_greedy_330
934683.0247,934683.0857,977323.2028,42640.1171,p_greedy_330
942797.4436,942797.5105,985352.5829,42555.0724,p_greedy_330
948764.0638,948764.1385,990366.1425,41602.0040,p_greedy_330
950328.1178,950328.1773,991149.4255,40821.2482,p_greedy_330
950451.8419,950451.9009,1101297.3648,150845.4638,np_greedy_87
950743.1269,950743.1865,990759.2866,40016.1001,p_greedy_330
956776.0393,956776.1082,1101266.7890,144490.6808,np_greedy_87
957206.6317,957206.6996,993197.7133,35991.0137,p_greedy_330
965404.6538,965404.7116,1102222.6438,136817.9322,np_greedy_87
969744.8311,969744.8960,996398.7067,26653.8107,p_greedy_330
979486.2184,979486.2826,1102583.9361,123097.6534,np_greedy_87
983726.8818,983726.9432,1105454.6125,121727.6692,np_greedy_87
984283.2039,984283.2445,1102312.4069,118029.1624,np_greedy_87
985569.2245,985569.2647,1102215.4048,116646.1401,np_greedy_87
992469.2775,992469.3353,1001185.0195,8715.6842,p_greedy_330
995144.9928,995145.0607,1107113.6207,111968.5599,np_greedy_87
998881.0516,998881.1238,1105857.5536,106976.4298,np_greedy_87
1008371.5430,1008371.5960,1018231.4548,9859.8588,p_greedy_330
1011503.4627,1011503.5212,1021382.2040,9878.6828,p_greedy_330
1016679.0457,1016679.1169,1127902.0506,111222.9337,np_greedy_87
1028385.7221,1028385.7762,1171704.9805,143319.2043,np_greedy_87
1028943.3137,1028943.3626,1036713.2674,7769.9049,p_greedy_330
1034416.9614,1034417.0231,1054333.2498,19916.2266,p_greedy_330
1037300.3777,1037300.4375,1064337.7636,27037.3262,p_greedy_330
1038139.6885,1038139.7507,1066241.1716,28101.4209,p_greedy_330
1043219.1146,1043219.1614,1073299.1917,30080.0302,p_greedy_330
1050059.4272,1050059.4884,1078768.9534,28709.4649,p_greedy_330
1052905.3279,1052905.3708,1079497.0391,26591.6683,p_greedy_330
1054792.9951,1054793.0607,1080689.0194,25895.9587,p_greedy_330
1062563.3168,1062563.3786,1209245.4129,146682.0343,np_greedy_87
1072164.0838,1072164.1318,1209853.3393,137689.2075,np_greedy_87
1075311.0431,1075311.1154,1210882.9923,135571.8769,np_greedy_87
1079365.8824,1079365.9406,1092796.7622,13430.8216,p_greedy_330
1079973.7302,1079973.7869,1092996.8396,13023.0526,p_greedy_330
1088914.3110,1088914.3668,1214643.4361,125729.0693,np_greedy_87
1089163.2692,1089163.3231,1212101.4116,122938.0885,np_greedy_87
1095569.8909,1095569.9460,1215132.4602,119562.5142,np_greedy_87
1104327.6121,1104327.6562,1112534.2911,8206.6349,p_greedy_330
1108858.3915,1108858.4537,1116982.3275,8123.8738,p_greedy_330
1113389.3377,1113389.3974,1225164.6871,111775.2897,np_greedy_87
1119669.1519,1119669.2031,1229924.6070,110255.4039,np_greedy_87
1120952.8390,1120952.8902,1232344.2071,111391.3169,np_greedy_87
1122480.9742,1122481.0225,1135974.6150,13493.5925,p_greedy_330
1123501.4286,1123501.4872,1137691.2561,14189.7689,p_greedy_330
1126976.6779,1126976.7401,1232926.5340,105949.7939,np_greedy_87
1130834.0199,1130834.0827,1141635.0441,10800.9614,p_greedy_330
1133825.4783,1133825.5386,1233526.1945,99700.6559,np_greedy_87
1137826.3421,1137826.4070,1236418.6657,98592.2588,np_greedy_87
1143294.0246,1143294.0778,1151491.5623,8197.4845,p_greedy_330
1148269.3898,1148269.4507,1161645.8938,13376.4431,p_greedy_330
1152098.3470,1152098.3965,1174506.8815,22408.4849,p_greedy_330
1157278.4641,1157278.5250,1239570.4770,82291.9520,np_greedy_87
1158003.7775,1158003.8283,1191292.3132,33288.4849,p_greedy_330
1159882.0965,1159882.1711,1194163.7258,34281.5547,p_greedy_330
1160888.6286,1160888.6877,1241497.0806,80608.3929,np_greedy_87
1161947.3448,1161947.4067,1196655.6871,34708.2804,p_greedy_330
1163643.9584,1163644.0207,1242931.4464,79287.4257,np_greedy_87
1164347.1235,1164347.1810,1199438.4647,35091.2837,p_greedy_330
1164679.7628,1164679.8235,1199643.3058,34963.4823,p_greedy_330
1169774.3622,1169774.4171,1240785.0080,71010.5909,np_greedy_87
1171749.5345,1171749.5868,1239304.3038,67554.7170,np_greedy_87
1175125.1968,1175125.2522,1242193.7873,67068.5351,np_greedy_87
1179537.4049,1179537.4605,1242285.3395,62747.8789,np_greedy_87
1185600.4998,1185600.5633,1207381.9245,21781.3613,p_greedy_330
1186263.5760,1186263.6345,1207429.1157,21165.4812,p_greedy_330
