arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
1184.6330,1184.6882,40436.3455,39251.7124,0.0552,np_default_58
3191.7906,3191.8466,38980.0962,35788.3056,0.0560,np_default_58
14706.9364,14706.9911,52607.5677,37900.6313,0.0547,np_default_58
15306.4983,15306.5507,22587.9065,7281.4082,0.0524,p_default_140
17204.2213,17204.2847,57945.9124,40741.6911,0.0634,np_default_58
18271.8259,18271.8970,25498.0574,7226.2315,0.0711,p_default_140
40431.5392,40431.5993,45424.8718,4993.3326,0.0601,p_default_140
68134.7939,68134.8525,100638.8705,32504.0765,0.0586,np_default_58
68981.1660,68981.2225,101734.4872,32753.3212,0.0565,np_default_58
85899.9837,85900.0396,127750.1735,41850.1898,0.0560,np_default_58
90714.4119,90714.4772,95855.1579,5140.7460,0.0652,p_default_140
94770.2315,94770.3034,130754.6596,35984.4281,0.0719,np_default_58
125112.2189,125112.2765,130047.1118,4934.8929,0.0576,p_default_140
136817.3018,136817.3595,174027.9677,37210.6659,0.0577,np_default_58
140642.0504,140642.1028,181319.8309,40677.7805,0.0524,np_default_58
145768.2229,145768.2741,150794.5548,5026.3319,0.0512,p_default_140
149691.0078,149691.0777,191265.5154,41574.5076,0.0699,np_default_58
158630.3184,158630.3725,210310.8023,51680.4839,0.0541,np_default_58
160775.6931,160775.7486,166048.3338,5272.6407,0.0555,p_default_140
164814.5101,164814.5843,212648.0359,47833.5258,0.0742,np_default_58
164846.9601,164847.0226,209765.2377,44918.2776,0.0625,np_default_58
177461.5583,177461.6132,226793.4767,49331.9184,0.0549,np_default_58
179475.7530,179475.8041,227612.4804,48136.7274,0.0512,np_default_58
186959.3959,186959.4614,195908.5515,8949.1557,0.0655,p_default_140
189827.6448,189827.7079,201875.6032,12047.9584,0.0631,p_default_140
191010.1400,191010.2117,202401.4399,11391.2999,0.0717,p_default_140
199503.2066,199503.2803,233828.0519,34324.8454,0.0737,np_default_58
201096.4568,201096.5330,239711.5524,38615.0956,0.0762,np_default_58
209440.6346,209440.6907,247637.1524,38196.5179,0.0562,np_default_58
222526.8816,222526.9395,261148.1495,38621.2679,0.0579,np_default_58
234525.8233,234525.8811,239521.4806,4995.6573,0.0578,p_default_140
244410.9066,244410.9655,249361.5656,4950.6589,0.0589,p_default_140
268732.5479,268732.6054,273482.5807,4750.0328,0.0574,p_default_140
274397.5188,274397.5735,315413.6748,41016.1561,0.0548,np_default_58
276540.8146,276540.8659,317597.2442,41056.4296,0.0513,np_default_58
279913.8362,279913.8942,318523.3941,38609.5579,0.0580,np_default_58
280741.3985,280741.4600,285809.7054,5068.3068,0.0614,p_default_140
290517.3934,290517.4601,295640.8043,5123.4108,0.0667,p_default_140
314265.4652,314265.5238,354849.1573,40583.6921,0.0586,np_default_58
314725.4332,314725.4970,351648.6615,36923.2283,0.0638,np_default_58
322876.6459,322876.7009,327843.0829,4966.4369,0.0550,p_default_140
332120.0716,332120.1266,337105.1260,4985.0544,0.0549,p_default_140
362951.1376,362951.1933,367697.2123,4746.0747,0.0557,p_default_140
367984.6207,367984.6768,401598.2657,33613.6450,0.0561,np_default_58
386730.6169,386730.6713,426173.4353,39442.8184,0.0544,np_default_58
393516.4172,393516.4824,431022.3181,37505.9008,0.0651,np_default_58
400729.9912,400730.0489,406276.1132,5546.1220,0.0577,p_default_140
405114.5186,405114.5903,410687.3209,5572.8023,0.0716,p_default_140
433531.1639,433531.2226,469288.1656,35757.0018,0.0587,np_default_58
465765.4532,465765.5072,500666.6950,34901.2418,0.0540,np_default_58
475011.7586,475011.8126,515522.8848,40511.1262,0.0540,np_default_58
488325.5265,488325.5819,496772.9702,8447.4437,0.0554,p_default_140
489742.8700,489742.9390,498228.1699,8485.2998,0.0689,p_default_140
501527.6567,501527.7125,506389.7041,4862.0474,0.0558,p_default_140
510582.8451,510582.8995,544256.3271,33673.4820,0.0544,np_default_58
515677.1771,515677.2350,568330.5427,52653.3655,0.0578,np_default_58
516797.7380,516797.7886,521788.8251,4991.0872,0.0507,p_default_140
536337.6239,536337.6812,574688.9532,38351.3293,0.0573,np_default_58
552811.5490,552811.6038,595815.9882,43004.4392,0.0548,np_default_58
555698.4930,555698.5441,561539.6106,5841.1176,0.0511,p_default_140
559929.3426,559929.4158,565824.1421,5894.7995,0.0732,p_default_140
577939.1919,577939.2469,582781.6668,4842.4749,0.0550,p_default_140
588056.6534,588056.7099,593133.5293,5076.8759,0.0565,p_default_140
589265.4222,589265.5035,619974.6981,30709.2760,0.0813,np_default_58
597597.8585,597597.9138,635205.1747,37607.3162,0.0552,np_default_58
608770.0017,608770.0547,640809.3575,32039.3559,0.0531,np_default_58
641033.7386,641033.7958,685736.1133,44702.3747,0.0572,np_default_58
644087.8140,644087.8685,650939.4641,6851.6501,0.0545,p_default_140
646957.8930,646957.9635,653823.5876,6865.6945,0.0704,p_default_140
653744.4630,653744.5426,658762.4231,5017.9602,0.0796,p_default_140
656852.8207,656852.9067,684429.2998,27576.4792,0.0860,np_default_58
682264.2040,682264.2617,722938.0155,40673.8114,0.0576,np_default_58
691446.2871,691446.3465,696315.8974,4869.6103,0.0594,p_default_140
700003.3112,700003.3686,704911.9607,4908.6495,0.0574,p_default_140
704633.9458,704634.0371,736521.7794,31887.8336,0.0913,np_default_58
728803.4781,728803.5347,774223.2069,45419.7287,0.0566,np_default_58
763509.3990,763509.4673,772096.3759,8586.9770,0.0683,p_default_140
764666.4927,764666.5717,773306.6923,8640.1997,0.0790,p_default_140
775484.4278,775484.4934,783420.6270,7936.1992,0.0657,p_default_140
777381.7956,777381.8679,815314.8050,37933.0094,0.0724,np_default_58
777984.9752,777985.0390,785546.6505,7561.6753,0.0638,p_default_140
792031.6170,792031.6732,828783.3471,36751.7301,0.0563,np_default_58
796738.2156,796738.2680,801721.8625,4983.6469,0.0524,p_default_140
816315.8067,816315.8618,853979.8919,37664.0852,0.0551,np_default_58
826645.3335,826645.3920,856013.6492,29368.3157,0.0585,np_default_58
827351.5018,827351.5538,863000.4878,35648.9860,0.0520,np_default_58
858220.8782,858220.9369,894842.2469,36621.3686,0.0586,np_default_58
862628.5258,862628.5813,900751.1715,38122.6456,0.0555,np_default_58
869343.9629,869344.0150,874324.6246,4980.6616,0.0521,p_default_140
877978.3077,877978.3622,882974.3918,4996.0842,0.0546,p_default_140
900377.4338,900377.4960,944577.6591,44200.2253,0.0622,np_default_58
900872.4301,900872.4899,905763.3906,4890.9605,0.0598,p_default_140
907676.1980,907676.2481,912536.8647,4860.6668,0.0502,p_default_140
920406.3792,920406.4297,925210.0847,4803.7055,0.0505,p_default_140
939057.7885,939057.8465,943943.4644,4885.6758,0.0580,p_default_140
945327.5389,945327.5943,950094.8422,4767.3033,0.0554,p_default_140
954260.9891,954261.0422,996258.9970,41998.0079,0.0531,np_default_58
971137.7053,971137.7564,976013.5294,4875.8241,0.0512,p_default_140
977869.4394,977869.5042,1015313.4402,37444.0008,0.0648,np_default_58
981973.8992,981973.9547,1018769.5746,36795.6754,0.0555,np_default_58
986424.0414,986424.0959,991500.0504,5076.0091,0.0546,p_default_140
991012.3964,991012.4840,1026044.5487,35032.1522,0.0875,np_default_58
1001931.6978,1001931.7562,1033594.2795,31662.5818,0.0584,np_default_58
1003601.6023,1003601.6553,1041054.2179,37452.6156,0.0530,np_default_58
1017027.0529,1017027.1087,1052176.0368,35148.9839,0.0557,np_default_58
1035757.2856,1035757.3407,1077853.2955,42096.0100,0.0552,np_default_58
1038315.2185,1038315.2687,1043478.4286,5163.2102,0.0503,p_default_140
1044768.7148,1044768.7698,1082621.5700,37852.8552,0.0550,np_default_58
1045387.7424,1045387.7911,1050585.7966,5198.0542,0.0487,p_default_140
1049380.0904,1049380.1705,1089545.5465,40165.4561,0.0801,np_default_58
1051410.6612,1051410.7179,1085029.8797,33619.2185,0.0567,np_default_58
1073189.2363,1073189.2934,1104767.2324,31577.9960,0.0570,np_default_58
1073465.4867,1073465.5417,1106360.4919,32895.0052,0.0550,np_default_58
1083009.0855,1083009.1412,1113411.2960,30402.2105,0.0557,np_default_58
1088737.1987,1088737.2522,1132600.4228,43863.2241,0.0535,np_default_58
1105438.0168,1105438.0712,1152912.4267,47474.4100,0.0544,np_default_58
1113540.5599,1113540.6161,1119458.8531,5918.2932,0.0561,p_default_140
1117970.4876,1117970.5567,1128279.8211,10309.3334,0.0691,p_default_140
1118408.5487,1118408.6141,1128403.8287,9995.2800,0.0653,p_default_140
1133733.6598,1133733.7174,1168606.1293,34872.4695,0.0576,np_default_58
1142163.3906,1142163.4642,1147184.3108,5020.9203,0.0737,p_default_140
1171272.6263,1171272.6832,1176047.8586,4775.2324,0.0569,p_default_140
1185550.5045,1185550.5625,1194494.1355,8943.6310,0.0581,p_default_140
1186503.8593,1186503.9290,1221803.5802,35299.7210,0.0698,np_default_58
1186504.6122,1186504.6302,1195388.7989,8884.1867,0.0180,p_default_140
1208917.8843,1208917.9387,1246337.5402,37419.6559,0.0544,np_default_58
1314617.8381,1314617.9004,1354376.6061,39758.7681,0.0623,np_default_58
1324763.9014,1324763.9584,1331230.1916,6466.2902,0.0570,p_default_140
1328114.6572,1328114.7303,1334442.5524,6327.8952,0.0732,p_default_140
1373084.8346,1373084.8936,1377857.2667,4772.4322,0.0590,p_default_140
1387743.9137,1387743.9713,1420908.2405,33164.3268,0.0575,np_default_58
1409622.0112,1409622.0647,1449917.6737,40295.6626,0.0535,np_default_58
1415459.4795,1415459.5335,1451468.4002,36008.9207,0.0540,np_default_58
1421945.3155,1421945.3715,1426925.8350,4980.5195,0.0561,p_default_140
1427435.4663,1427435.5195,1432543.6376,5108.1713,0.0532,p_default_140
1430005.3735,1430005.4750,1463876.1489,33870.7754,0.1015,np_default_58
1434307.3842,1434307.4400,1472043.4192,37736.0350,0.0558,np_default_58
1471322.5563,1471322.6155,1476121.4549,4798.8985,0.0592,p_default_140
1485015.0031,1485015.0563,1489700.7486,4685.7455,0.0532,p_default_140
1535598.6645,1535598.7208,1540344.0287,4745.3643,0.0563,p_default_140
1540412.2451,1540412.2993,1573605.0098,33192.7647,0.0542,np_default_58
1553357.5956,1553357.6480,1592122.6878,38765.0922,0.0524,np_default_58
1583658.8427,1583658.8998,1588897.0394,5238.1967,0.0571,p_default_140
