arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
199.0085,199.5133,69064.1842,68865.1758,0.5049,np_all_58
5626.0122,5626.6302,17271.7209,11645.7088,0.6180,p_all_140
6048.0207,6048.4912,84268.8164,78220.7957,0.4705,np_all_58
7813.0208,7813.5483,30026.6131,22213.5923,0.5275,p_all_140
9356.0444,9356.6429,83864.6620,74508.6176,0.5985,np_all_58
10001.0355,10001.6255,34998.4585,24997.4230,0.5900,p_all_140
13049.0180,13051.1049,88270.1966,75221.1787,2.0869,np_all_58
13712.0241,13714.2048,39043.6821,25331.6580,2.1806,p_all_140
19213.0119,19213.1901,42200.1920,22987.1802,0.1783,p_all_140
19482.0234,19482.5615,42320.9464,22838.9230,0.5382,p_all_140
24359.0113,24359.5292,102775.9178,78416.9065,0.5179,np_all_58
33093.0178,33093.2160,109621.4128,76528.3949,0.1982,np_all_58
37167.0191,37167.1894,113044.1200,75877.1009,0.1702,np_all_58
42948.0016,42948.1429,119239.0921,76291.0905,0.1413,np_all_58
44226.1105,44226.2498,53851.4593,9625.3488,0.1393,p_all_140
47382.0151,47382.1949,61483.0993,14101.0843,0.1798,p_all_140
49728.0142,49728.5050,129260.8776,79532.8634,0.4908,np_all_58
55152.0063,55152.2007,87485.6764,32333.6701,0.1945,p_all_140
57883.0098,57883.4549,100170.1641,42287.1543,0.4451,p_all_140
58742.0115,58742.5131,98092.1379,39350.1264,0.5016,p_all_140
58788.0039,58788.4735,101626.3494,42838.3454,0.4696,p_all_140
63065.0103,63065.1938,108135.3161,45070.3057,0.1835,p_all_140
65788.0091,65788.4392,110468.5128,44680.5036,0.4301,p_all_140
67526.0068,67526.4535,150114.0475,82588.0407,0.4467,np_all_58
74487.0082,74487.1990,153834.8733,79347.8652,0.1908,np_all_58
79280.0012,79280.6436,156745.2157,77465.2145,0.6423,np_all_58
88351.0069,88351.2055,131162.6057,42811.5988,0.1985,p_all_140
89042.0073,89042.2089,132014.0908,42972.0835,0.2016,p_all_140
92034.0095,92034.2257,172914.4770,80880.4675,0.2163,np_all_58
96790.0128,96790.2236,137705.2988,40915.2860,0.2108,p_all_140
99944.0130,99944.1943,139066.7430,39122.7300,0.1812,p_all_140
100004.0014,100004.4018,180325.0409,80321.0395,0.4004,np_all_58
106602.0215,106602.2392,143394.0913,36792.0698,0.2177,p_all_140
106650.0014,106650.1888,143272.4447,36622.4433,0.1874,p_all_140
128919.0113,128919.2312,150338.8265,21419.8152,0.2199,p_all_140
131732.0205,131732.2529,210541.3840,78809.3635,0.2324,np_all_58
135503.0326,135503.2613,151624.3427,16121.3101,0.2288,p_all_140
147821.6287,147821.8269,224174.4127,76352.7839,0.1982,np_all_58
150731.0017,150731.2020,226030.9180,75299.9163,0.2003,np_all_58
151349.0099,151349.2274,167544.7617,16195.7518,0.2175,p_all_140
153111.0095,153111.2330,173376.9035,20265.8940,0.2234,p_all_140
153279.0237,153279.2576,229401.1121,76122.0884,0.2339,np_all_58
155536.0155,155536.2447,231082.0143,75545.9987,0.2292,np_all_58
156633.0172,156633.2709,183838.0502,27205.0329,0.2536,p_all_140
160911.0108,160911.2067,193899.9634,32988.9526,0.1958,p_all_140
164636.0085,164636.2247,239861.5211,75225.5127,0.2163,np_all_58
165062.0151,165062.2274,243307.3238,78245.3087,0.2123,np_all_58
167707.0237,167708.8204,244983.2917,77276.2679,1.7967,np_all_58
168027.0139,168027.2434,245132.4432,77105.4293,0.2295,np_all_58
173910.0117,173911.7660,225395.5777,51485.5660,1.7543,p_all_140
174193.0208,174193.2768,223548.7718,49355.7510,0.2560,p_all_140
174302.0177,174302.2811,228471.4316,54169.4139,0.2634,p_all_140
175430.0069,175430.2012,229159.3318,53729.3249,0.1943,p_all_140
175554.0211,175554.2457,229429.5713,53875.5502,0.2246,p_all_140
177534.0214,177534.7416,251280.6484,73746.6269,0.7201,np_all_58
181309.0207,181309.2168,258237.8439,76928.8232,0.1961,np_all_58
189284.0187,189284.7765,246073.2946,56789.2759,0.7578,p_all_140
189530.0060,189530.4487,266519.7963,76989.7903,0.4426,np_all_58
191253.0059,191253.4391,269397.9898,78144.9838,0.4331,np_all_58
196302.0087,196303.7730,272452.5061,76150.4975,1.7643,np_all_58
201557.0092,201557.4502,260660.7471,59103.7379,0.4409,p_all_140
204414.0118,204414.5077,282053.0419,77639.0301,0.4959,np_all_58
213488.0137,213489.8104,276266.8245,62778.8108,1.7967,p_all_140
219032.0144,219032.4874,280113.0197,61081.0053,0.4730,p_all_140
220734.0017,220734.4391,280373.4976,59639.4959,0.4373,p_all_140
223430.0133,223430.4896,300340.7452,76910.7318,0.4763,np_all_58
229434.0040,229434.1979,288025.3435,58591.3395,0.1938,p_all_140
231530.0093,231530.1989,308571.7367,77041.7274,0.1896,np_all_58
233776.0119,233776.2212,311380.6212,77604.6093,0.2093,np_all_58
235369.0124,235369.2003,295193.3009,59824.2886,0.1880,p_all_140
236710.0090,236710.2015,310684.6654,73974.6564,0.1925,np_all_58
237350.0034,237350.2092,296736.2471,59386.2437,0.2058,p_all_140
244946.0173,244946.2242,321458.6877,76512.6704,0.2069,np_all_58
246505.0163,246505.7824,318075.2843,71570.2680,0.7661,np_all_58
249425.0152,249425.7486,306999.2876,57574.2723,0.7333,p_all_140
250369.0166,250369.2123,307021.6720,56652.6554,0.1957,p_all_140
250730.0144,250730.2250,327339.7397,76609.7253,0.2107,np_all_58
251571.0069,251571.1864,308312.1979,56741.1910,0.1795,p_all_140
252709.0064,252709.1965,330165.3085,77456.3021,0.1902,np_all_58
263024.0134,263024.2227,342153.5796,79129.5661,0.2093,np_all_58
274603.0225,274603.2186,351709.6606,77106.6381,0.1961,np_all_58
279860.0406,279860.2152,357645.3750,77785.3344,0.1745,np_all_58
280659.0121,280659.2131,356397.1093,75738.0971,0.2009,np_all_58
280989.6289,280989.8208,325060.3548,44070.7259,0.1918,p_all_140
281313.0018,281313.1734,357682.0745,76369.0727,0.1716,np_all_58
291129.0016,291129.1728,369253.0697,78124.0680,0.1712,np_all_58
296840.0113,296840.1974,334526.2455,37686.2342,0.1861,p_all_140
299351.0050,299351.2075,335493.8326,36142.8275,0.2025,p_all_140
304908.0046,304909.7841,338513.2238,33605.2192,1.7795,p_all_140
309541.0148,309541.2474,341550.3982,32009.3834,0.2325,p_all_140
311083.0103,311083.2190,376798.8567,65715.8464,0.2087,np_all_58
317878.0185,317878.2498,381251.3494,63373.3309,0.2313,np_all_58
321363.0075,321363.1822,381142.4864,59779.4789,0.1747,np_all_58
329828.0182,329828.2451,352828.4506,23000.4325,0.2269,p_all_140
331386.0044,331386.2128,390537.7911,59151.7867,0.2084,np_all_58
335739.0036,335739.2249,355683.4635,19944.4599,0.2213,p_all_140
343064.0154,343064.2507,360171.3819,17107.3666,0.2353,p_all_140
354778.0112,354778.2120,366444.1692,11666.1580,0.2008,p_all_140
356182.0230,356182.2794,414198.2957,58016.2728,0.2564,np_all_58
361629.0103,361629.2164,370250.9182,8621.9079,0.2061,p_all_140
367809.0391,367809.2429,422659.7143,54850.6752,0.2037,np_all_58
374170.0016,374170.3210,437840.3640,63670.3624,0.3193,np_all_58
375955.0381,375955.3694,439135.9640,63180.9259,0.3312,np_all_58
382780.1527,382780.4407,388518.6067,5738.4540,0.2881,p_all_140
385350.0114,385350.2038,462506.1647,77156.1533,0.1923,np_all_58
392536.0102,392536.3302,432337.5538,39801.5436,0.3200,p_all_140
394239.0026,394239.2382,465876.4930,71637.4904,0.2356,p_all_140
394722.0027,394722.2001,464325.1488,69603.1461,0.1974,p_all_140
397311.0295,397311.2684,479240.4082,81929.3787,0.2389,p_all_140
397520.0100,397520.3076,484931.3861,87411.3761,0.2976,p_all_140
397716.0225,397716.2970,484112.0218,86395.9993,0.2745,p_all_140
399029.0233,399029.2531,486842.3573,87813.3340,0.2297,p_all_140
402185.0218,402185.2611,497552.3479,95367.3261,0.2394,p_all_140
403215.0025,403215.2362,500624.3022,97409.2997,0.2336,p_all_140
404360.0156,404360.2392,502394.5441,98034.5285,0.2236,p_all_140
407424.0155,407424.2650,505575.1680,98151.1525,0.2495,p_all_140
408482.6310,408482.8384,509238.1592,100755.5281,0.2074,p_all_140
