arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
199.0133,199.5217,87799.8801,87600.8668,0.5085,np_all_58
5626.0009,5626.3538,17544.8297,11918.8288,0.3529,p_all_140
6048.0207,6048.5451,106011.8166,99963.7959,0.5243,np_all_58
7813.0197,7813.5725,29763.4883,21950.4687,0.5529,p_all_140
9356.0320,9356.6814,110369.0108,101012.9788,0.6493,np_all_58
10001.0141,10001.5270,34225.2964,24224.2823,0.5129,p_all_140
13049.0311,13049.6201,112783.9289,99734.8978,0.5890,np_all_58
13712.0380,13712.6648,38035.5262,24323.4882,0.6268,p_all_140
19213.0467,19213.3432,41359.3041,22146.2574,0.2965,p_all_140
19482.0177,19482.5307,41391.5167,21909.4990,0.5130,p_all_140
24359.0181,24359.4800,125657.9334,101298.9153,0.4619,np_all_58
33093.0155,33093.2395,133279.3900,100186.3745,0.2240,np_all_58
37167.0098,37167.1985,139075.0512,101908.0414,0.1887,np_all_58
42948.0012,42948.3478,144519.9937,101571.9925,0.3467,np_all_58
44226.1311,44226.4103,53401.1688,9175.0377,0.2792,p_all_140
47382.0222,47382.2973,58667.6619,11285.6397,0.2751,p_all_140
49728.0250,49728.5886,153929.8420,104201.8170,0.5636,np_all_58
55152.0138,55152.1902,83990.6610,28838.6472,0.1765,p_all_140
57883.0079,57883.5496,94203.5028,36320.4949,0.5417,p_all_140
58742.0330,58742.2923,94301.5981,35559.5651,0.2593,p_all_140
58788.0149,58788.5575,95142.9665,36354.9516,0.5426,p_all_140
63065.0444,63065.7128,99949.5158,36884.4714,0.6683,p_all_140
65788.0365,65788.6779,103718.3917,37930.3552,0.6414,p_all_140
67526.0210,67526.5608,170259.8477,102733.8268,0.5398,np_all_58
74487.0139,74487.8873,176333.8340,101846.8201,0.8734,np_all_58
79280.0339,79280.5715,185782.7824,106502.7486,0.5377,np_all_58
88351.0160,88351.2479,125914.5073,37563.4913,0.2319,p_all_140
89042.0433,89042.3544,126322.2753,37280.2320,0.3111,p_all_140
92034.0249,92034.4966,195477.7507,103443.7257,0.4717,np_all_58
96790.0338,96790.3195,131873.4262,35083.3924,0.2857,p_all_140
99944.0100,99944.2492,134639.6409,34695.6309,0.2391,p_all_140
100004.0019,100004.1935,203395.0214,103391.0195,0.1916,np_all_58
106602.0121,106602.8335,139629.5251,33027.5130,0.8214,p_all_140
106650.0019,106650.2600,139555.7167,32905.7148,0.2580,p_all_140
128919.0271,128919.2525,147176.0631,18257.0360,0.2254,p_all_140
131732.0053,131732.2521,235133.9641,103401.9589,0.2468,np_all_58
135503.0342,135503.3040,148767.3102,13264.2760,0.2697,p_all_140
147821.0024,147821.3115,250030.0654,102209.0630,0.3091,np_all_58
150731.0007,150731.0965,255479.8488,104748.8480,0.0957,np_all_58
151349.0017,151349.1385,166302.6748,14953.6730,0.1368,p_all_140
153111.0114,153111.2528,172360.4687,19249.4573,0.2414,p_all_140
153279.0119,153279.2040,264411.3329,111132.3210,0.1921,np_all_58
155536.0079,155536.2018,263097.6949,107561.6870,0.1939,np_all_58
156633.0155,156633.2360,180988.4759,24355.4604,0.2205,p_all_140
160911.0266,160912.8767,190726.5731,29815.5466,1.8501,p_all_140
164636.0294,164636.2855,270608.2388,105972.2094,0.2561,np_all_58
165062.0220,165062.2537,271323.7418,106261.7198,0.2317,np_all_58
