arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
888.0597,888.1273,43544.2283,42656.1686,0.0677,np_greedy_58
2394.3725,2394.4255,44904.5203,42510.1478,0.0529,np_greedy_58
2518.3878,2518.4388,7636.8413,5118.4535,0.0510,p_greedy_140
11025.4109,11025.4694,49396.9631,38371.5521,0.0584,np_greedy_58
12904.7751,12904.8257,53005.6896,40100.9144,0.0506,np_greedy_58
36253.9982,36254.0532,42203.8533,5949.8551,0.0550,p_greedy_140
51095.7961,51095.8507,93467.8151,42372.0189,0.0546,np_greedy_58
51735.9122,51735.9616,91555.7480,39819.8359,0.0495,np_greedy_58
64419.2574,64419.3090,106284.5766,41865.3192,0.0515,np_greedy_58
71083.4732,71083.5199,114183.5338,43100.0606,0.0466,np_greedy_58
72895.1276,72895.1788,81250.9186,8355.7910,0.0512,p_greedy_140
77015.3146,77015.3754,84587.0229,7571.7083,0.0608,p_greedy_140
102614.2900,102614.3454,142261.0318,39646.7418,0.0554,np_greedy_58
105481.7189,105481.7677,143751.5947,38269.8758,0.0489,np_greedy_58
109926.3733,109926.4229,115398.7036,5472.3303,0.0495,p_greedy_140
112268.1720,112268.2217,150165.8587,37897.6867,0.0497,np_greedy_58
118970.8990,118970.9529,155961.9745,36991.0755,0.0540,np_greedy_58
120195.4377,120195.4939,126680.1640,6484.7263,0.0562,p_greedy_140
123611.2660,123611.3240,160324.4583,36713.1923,0.0579,np_greedy_58
123635.3988,123635.4363,157442.9085,33807.5097,0.0375,np_greedy_58
133097.5040,133097.5569,168980.5358,35883.0318,0.0530,np_greedy_58
134607.2697,134607.3151,170825.2464,36217.9767,0.0454,np_greedy_58
149629.1319,149629.1865,189574.0510,39944.9190,0.0546,np_greedy_58
150821.6513,150821.7010,186784.2800,35962.6287,0.0497,np_greedy_58
157075.1091,157075.1597,199741.8764,42666.7673,0.0506,np_greedy_58
158118.6729,158118.7201,164603.1568,6484.4840,0.0472,p_greedy_140
166890.2814,166890.3317,205163.9741,38273.6926,0.0503,np_greedy_58
194171.6499,194171.7024,199333.3382,5161.6882,0.0524,p_greedy_140
205797.7021,205797.7546,250475.5108,44677.8087,0.0526,np_greedy_58
207404.8554,207404.9040,251575.2132,44170.3578,0.0486,np_greedy_58
209933.5868,209933.6345,253836.8795,43903.2926,0.0477,np_greedy_58
218739.2657,218739.3110,223953.2985,5214.0327,0.0453,p_greedy_140
224353.8321,224353.8853,229563.4728,5209.6407,0.0532,p_greedy_140
235696.6868,235696.7357,271646.5509,35949.8641,0.0488,np_greedy_58
236045.4597,236045.5082,274711.6242,38666.1645,0.0485,np_greedy_58
238672.5577,238672.6102,244829.6725,6157.1148,0.0524,p_greedy_140
275988.9408,275988.9958,317328.3871,41339.4463,0.0549,np_greedy_58
290056.1505,290056.2020,331765.6302,41709.4797,0.0515,np_greedy_58
295132.6378,295132.6911,336965.1785,41832.5407,0.0533,np_greedy_58
304349.6927,304349.7457,309572.9474,5223.2547,0.0530,p_greedy_140
310719.2279,310719.2811,315941.7781,5222.5501,0.0531,p_greedy_140
318781.8149,318781.8663,323924.5582,5142.7433,0.0514,p_greedy_140
325149.7560,325149.8047,386839.8458,61690.0898,0.0487,np_greedy_58
337999.3663,337999.4189,349284.6236,11285.2573,0.0526,p_greedy_140
339066.9049,339066.9570,352198.3835,13131.4787,0.0522,p_greedy_140
343889.3371,343889.3929,358366.6302,14477.2931,0.0559,p_greedy_140
346924.9074,346924.9593,360112.2147,13187.3072,0.0518,p_greedy_140
349311.8313,349311.8817,410294.4919,60982.6606,0.0504,np_greedy_58
355801.1797,355801.2350,363658.2283,7857.0486,0.0553,p_greedy_140
356255.1671,356255.2202,410111.9353,53856.7682,0.0531,np_greedy_58
364929.5270,364929.5805,370171.7841,5242.2571,0.0535,p_greedy_140
380347.2356,380347.2872,386334.4638,5987.2281,0.0516,p_greedy_140
382936.4349,382936.4981,430375.4923,47439.0574,0.0632,np_greedy_58
386758.0475,386758.0998,435179.4954,48421.4479,0.0522,np_greedy_58
391674.9439,391674.9957,403026.8991,11351.9551,0.0518,p_greedy_140
394646.3781,394646.4308,408486.2508,13839.8727,0.0527,p_greedy_140
395431.3553,395431.4114,409211.5259,13780.1705,0.0561,p_greedy_140
402254.6988,402254.7582,449253.7534,46999.0547,0.0594,np_greedy_58
407708.4889,407708.5474,413949.5160,6241.0271,0.0585,p_greedy_140
414604.2508,414604.3029,454961.0004,40356.7497,0.0521,np_greedy_58
431521.7578,431521.8135,436703.0110,5181.2532,0.0557,p_greedy_140
441953.0088,441953.0621,473743.5964,31790.5876,0.0533,np_greedy_58
448203.5685,448203.6182,489437.1158,41233.5473,0.0498,np_greedy_58
456578.5614,456578.6133,498058.9557,41480.3942,0.0519,np_greedy_58
474683.5757,474683.6264,479815.5765,5132.0008,0.0507,p_greedy_140
480776.5494,480776.5994,523605.8218,42829.2724,0.0501,np_greedy_58
492641.2558,492641.3085,532670.2885,40029.0327,0.0527,np_greedy_58
504882.7881,504882.8386,510048.5019,5165.7138,0.0505,p_greedy_140
510833.3493,510833.3994,516194.0800,5360.7307,0.0500,p_greedy_140
511691.6024,511691.6544,554239.6063,42548.0039,0.0520,np_greedy_58
528477.7283,528477.7790,582052.0329,53574.3046,0.0507,np_greedy_58
543963.5470,543963.5976,549181.6836,5218.1366,0.0507,p_greedy_140
546601.3545,546601.4066,604055.6959,57454.3413,0.0521,np_greedy_58
554350.8514,554350.9023,559439.9176,5089.0662,0.0509,p_greedy_140
559827.4336,559827.5026,568378.1917,8550.7580,0.0690,p_greedy_140
561424.3628,561424.4212,569978.9688,8554.6060,0.0584,p_greedy_140
571070.0740,571070.1290,576180.0639,5109.9899,0.0550,p_greedy_140
583035.0497,583035.1055,627643.6775,44608.6278,0.0558,np_greedy_58
584062.5454,584062.5966,589174.1947,5111.6493,0.0512,p_greedy_140
589465.6131,589465.6676,596041.7147,6576.1016,0.0545,p_greedy_140
593053.4357,593053.5037,599778.4987,6725.0630,0.0680,p_greedy_140
594020.8532,594020.9104,635096.2554,41075.4021,0.0571,np_greedy_58
612245.9103,612245.9627,650943.6995,38697.7892,0.0525,np_greedy_58
619982.0593,619982.1142,660990.3779,41008.3186,0.0549,np_greedy_58
620513.0884,620513.1438,662674.1772,42161.0888,0.0554,np_greedy_58
639723.0074,639723.0644,649844.5544,10121.5470,0.0570,p_greedy_140
640877.5508,640877.6087,651100.9296,10223.3788,0.0578,p_greedy_140
