arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
533.1569,533.2119,39144.7893,38611.6324,0.0550,np_greedy_58
1437.4716,1437.5255,43692.2505,42254.7789,0.0539,np_greedy_58
6618.4197,6618.4744,51062.5358,44444.1162,0.0548,np_greedy_58
7742.4457,7742.4960,52676.9164,44934.4707,0.0503,np_greedy_58
20744.0824,20744.1343,27140.6366,6396.5542,0.0520,p_greedy_140
29871.2913,29871.3447,38650.1954,8778.9041,0.0534,p_greedy_140
30657.4775,30657.5306,85180.0025,54522.5250,0.0532,np_greedy_58
31041.7598,31041.8150,88824.9830,57783.2232,0.0552,np_greedy_58
34134.5246,34134.5826,42369.0132,8234.4886,0.0580,p_greedy_140
38649.6371,38649.6810,95652.5142,57002.8770,0.0439,np_greedy_58
42646.5382,42646.5897,98136.3062,55489.7680,0.0516,np_greedy_58
45735.4226,45735.4724,61154.3858,15418.9632,0.0498,p_greedy_140
45765.8924,45765.9218,61062.6058,15296.7134,0.0293,p_greedy_140
50043.0140,50043.0668,63073.6867,13030.6726,0.0528,p_greedy_140
61566.8991,61566.9562,119759.0916,58192.1925,0.0571,np_greedy_58
63288.0674,63288.1184,121793.8726,58505.8053,0.0511,np_greedy_58
64122.2571,64122.3047,70329.6895,6207.4324,0.0476,p_greedy_140
67362.8613,67362.9130,127126.2895,59763.4283,0.0517,np_greedy_58
71381.8204,71381.8701,130251.7168,58869.8964,0.0497,np_greedy_58
74166.6714,74166.7207,135283.3872,61116.7158,0.0493,np_greedy_58
74181.1698,74181.1913,136048.7581,61867.5883,0.0214,np_greedy_58
74417.1783,74417.2287,87633.4700,13216.2918,0.0504,p_greedy_140
75242.9557,75243.0248,88944.3163,13701.3606,0.0691,p_greedy_140
79860.3703,79860.4258,143394.6824,63534.3121,0.0555,np_greedy_58
80764.2795,80764.3370,143147.9126,62383.6331,0.0575,np_greedy_58
87830.8130,87830.8715,95603.1642,7772.3512,0.0584,p_greedy_140
89777.1882,89777.2439,153237.1100,63459.9218,0.0556,np_greedy_58
90493.3519,90493.4054,154951.7937,64458.4418,0.0535,np_greedy_58
94249.0868,94249.1390,157259.4246,63010.3379,0.0522,np_greedy_58
97154.9501,97155.0102,107064.1562,9909.2061,0.0602,p_greedy_140
100135.2818,100135.3346,165394.6441,65259.3622,0.0527,np_greedy_58
102978.7240,102978.7769,120988.6744,18009.9505,0.0529,p_greedy_140
104071.1915,104071.2434,122102.7555,18031.5640,0.0519,p_greedy_140
113056.9874,113057.0471,126008.5811,12951.5937,0.0597,p_greedy_140
123480.2245,123480.2810,184062.7400,60582.5155,0.0565,np_greedy_58
124443.7210,124443.7741,183863.1178,59419.3968,0.0532,np_greedy_58
125961.5361,125961.5882,185157.7054,59196.1693,0.0521,np_greedy_58
126603.2723,126603.3242,139194.2193,12590.9470,0.0519,p_greedy_140
128796.9315,128797.0028,144661.4078,15864.4763,0.0712,p_greedy_140
138774.2608,138774.3214,162464.6122,23690.3514,0.0606,p_greedy_140
139496.6485,139496.7049,163612.1127,24115.4643,0.0564,p_greedy_140
141415.8605,141415.9178,197956.2946,56540.4342,0.0574,np_greedy_58
141626.6210,141626.6759,195680.1844,54053.5634,0.0549,np_greedy_58
141772.2781,141772.3330,166610.1891,24837.9110,0.0549,p_greedy_140
146163.8463,146163.9063,169340.1153,23176.2690,0.0600,p_greedy_140
161068.0505,161068.1069,176331.0739,15263.0234,0.0565,p_greedy_140
164361.9155,164361.9829,177223.6618,12861.7463,0.0674,p_greedy_140
165592.9932,165593.0481,210113.0837,44520.0906,0.0549,np_greedy_58
174030.4735,174030.5298,215914.0567,41883.5833,0.0563,np_greedy_58
177079.9121,177079.9736,217490.4477,40410.5356,0.0615,np_greedy_58
186243.8007,186243.8512,192331.6842,6087.8835,0.0505,p_greedy_140
195092.5645,195092.6142,230041.3100,34948.7455,0.0497,np_greedy_58
209596.8289,209596.8797,258645.9016,49049.0727,0.0508,np_greedy_58
213755.4282,213755.4776,263477.5272,49722.0991,0.0494,np_greedy_58
226646.1625,226646.2155,239071.4928,12425.3303,0.0530,p_greedy_140
228405.1486,228405.2019,243618.4619,15213.3133,0.0533,p_greedy_140
228671.9368,228672.0039,243801.7875,15129.8507,0.0671,p_greedy_140
229761.9374,229762.0077,277626.4349,47864.4976,0.0704,np_greedy_58
232055.4462,232055.5052,277319.2511,45263.8049,0.0590,np_greedy_58
241351.5933,241351.6475,283354.0915,42002.4983,0.0543,np_greedy_58
241586.3601,241586.4109,248873.9659,7287.6058,0.0508,p_greedy_140
248763.7727,248763.8325,289710.1242,40946.3515,0.0598,np_greedy_58
255905.0485,255905.1012,262038.2310,6133.1825,0.0527,p_greedy_140
265171.1405,265171.1930,304148.3723,38977.2318,0.0526,np_greedy_58
268922.1423,268922.1916,311081.0630,42158.9207,0.0492,np_greedy_58
273951.1353,273951.1826,321728.1547,47777.0194,0.0473,np_greedy_58
278785.6001,278785.6498,285208.5186,6422.9185,0.0497,p_greedy_140
288468.6805,288468.7316,332874.4646,44405.7841,0.0511,np_greedy_58
289834.3824,289834.4350,296228.4893,6394.1069,0.0526,p_greedy_140
295583.5970,295583.6505,340292.7923,44709.1953,0.0536,np_greedy_58
304830.1364,304830.1857,313929.5976,9099.4611,0.0492,p_greedy_140
307016.8555,307016.9105,350561.9085,43545.0530,0.0551,np_greedy_58
309335.4363,309335.4886,321769.2741,12433.8378,0.0523,p_greedy_140
310386.0499,310386.1091,322164.6544,11778.6044,0.0592,p_greedy_140
317086.5768,317086.6319,356193.9469,39107.3701,0.0551,np_greedy_58
327959.5424,327959.5951,366627.3861,38667.8437,0.0527,np_greedy_58
349826.2405,349826.2921,383481.8921,33655.6516,0.0516,np_greedy_58
356412.3330,356412.3839,394047.6597,37635.3267,0.0509,np_greedy_58
367343.1840,367343.2352,406498.7655,39155.5815,0.0512,np_greedy_58
371992.1165,371992.1652,409403.8502,37411.7338,0.0487,np_greedy_58
372307.8464,372307.8910,404453.3457,32145.4992,0.0446,np_greedy_58
386200.3825,386200.4344,431491.4404,45291.0579,0.0519,np_greedy_58
388183.6205,388183.6692,434913.2181,46729.5976,0.0486,np_greedy_58
402988.7619,402988.8158,410348.5726,7359.8107,0.0540,p_greedy_140
405169.1157,405169.1645,459196.1177,54027.0020,0.0488,np_greedy_58
412175.3506,412175.4043,419443.1617,7267.8111,0.0537,p_greedy_140
415297.8945,415297.9507,422614.4012,7316.5067,0.0562,p_greedy_140
429423.9685,429424.0194,489128.7047,59704.7362,0.0509,np_greedy_58
437400.4752,437400.5279,461189.0064,23788.5313,0.0527,p_greedy_140
438156.6111,438156.6622,466901.1396,28744.5285,0.0511,p_greedy_140
438734.6306,438734.6848,469003.4028,30268.7722,0.0542,p_greedy_140
440041.2842,440041.3408,506862.5044,66821.2202,0.0566,np_greedy_58
441647.8606,441647.9178,475635.0583,33987.1978,0.0572,p_greedy_140
441888.0717,441888.1317,507734.9347,65846.8630,0.0600,np_greedy_58
443027.3120,443027.3676,478751.8223,35724.5103,0.0556,p_greedy_140
445956.8427,445956.8994,510808.3480,64851.5053,0.0567,np_greedy_58
448263.1248,448263.1823,485597.4476,37334.3229,0.0575,p_greedy_140
450869.6885,450869.7469,513811.9012,62942.2127,0.0583,np_greedy_58
451621.5548,451621.6139,514180.5827,62559.0278,0.0591,np_greedy_58
457667.1224,457667.1803,517296.5312,59629.4088,0.0579,np_greedy_58
457869.7934,457869.8516,496430.9135,38561.1201,0.0582,p_greedy_140
465126.7608,465126.8187,502219.4682,37092.7073,0.0579,p_greedy_140
466091.1412,466091.1945,525036.9388,58945.7976,0.0533,np_greedy_58
470147.5771,470147.6350,528135.2422,57987.6652,0.0579,np_greedy_58
472222.0008,472222.0557,531737.0538,59515.0530,0.0549,np_greedy_58
473112.2930,473112.3453,508152.0686,35039.7756,0.0523,p_greedy_140
473133.4227,473133.4598,532419.6755,59286.2528,0.0370,np_greedy_58
474370.2072,474370.2685,508618.8302,34248.6229,0.0613,p_greedy_140
481950.7429,481950.8003,510124.6521,28173.9092,0.0574,p_greedy_140
482933.2770,482933.3307,537087.7251,54154.4481,0.0537,np_greedy_58
483059.8967,483059.9471,538299.4877,55239.5910,0.0504,np_greedy_58
487355.3084,487355.3657,539858.5636,52503.2553,0.0573,np_greedy_58
489931.5587,489931.6147,542091.7768,52160.2182,0.0560,np_greedy_58
497447.9465,497448.0112,547776.9160,50328.9695,0.0646,np_greedy_58
510179.8408,510179.8876,558442.9760,48263.1352,0.0467,np_greedy_58
518533.7263,518533.7771,528228.9688,9695.2425,0.0508,p_greedy_140
522497.6141,522497.6640,531733.1140,9235.4999,0.0499,p_greedy_140
533927.1015,533927.1519,592535.9428,58608.8413,0.0504,np_greedy_58
538390.7223,538390.7707,544391.7246,6001.0022,0.0484,p_greedy_140
544010.6872,544010.7383,613449.3932,69438.7060,0.0511,np_greedy_58
548449.6955,548449.7454,553646.6847,5196.9892,0.0499,p_greedy_140
562665.1087,562665.1607,567798.2312,5133.1226,0.0521,p_greedy_140
573289.5037,573289.5542,578414.6867,5125.1830,0.0506,p_greedy_140
579016.4316,579016.4844,591153.1975,12136.7659,0.0528,p_greedy_140
581671.1755,581671.2296,602509.2392,20838.0637,0.0542,p_greedy_140
582641.5315,582641.5821,604669.6151,22028.0836,0.0506,p_greedy_140
583830.7342,583830.7967,605988.1826,22157.4484,0.0625,p_greedy_140
584884.6802,584884.7374,606289.6391,21404.9589,0.0573,p_greedy_140
591554.7309,591554.7901,651467.5983,59912.8674,0.0592,np_greedy_58
599325.8588,599325.9181,609596.0992,10270.2404,0.0593,p_greedy_140
617301.0313,617301.0843,622295.3950,4994.3637,0.0530,p_greedy_140
624480.8256,624480.8746,669667.1130,45186.2875,0.0491,np_greedy_58
634152.4299,634152.4778,639999.6016,5847.1717,0.0479,p_greedy_140
634324.1203,634324.1743,678863.9734,44539.8531,0.0540,np_greedy_58
636957.0675,636957.1276,680520.1798,43563.1123,0.0600,np_greedy_58
643504.2227,643504.2745,687995.7273,44491.5045,0.0518,np_greedy_58
645439.4134,645439.4612,696581.4147,51142.0013,0.0478,np_greedy_58
655542.7254,655542.7769,664201.7069,8658.9815,0.0514,p_greedy_140
659940.4307,659940.4866,667885.1277,7944.6970,0.0559,p_greedy_140
671037.6120,671037.6638,677024.3867,5986.7747,0.0518,p_greedy_140
688028.9064,688028.9479,702990.0272,14961.1208,0.0415,p_greedy_140
689435.6550,689435.7093,707438.0623,18002.4073,0.0543,p_greedy_140
689436.1097,689436.1215,707681.4935,18245.3838,0.0118,p_greedy_140
691768.5109,691768.5616,708412.0232,16643.5123,0.0507,p_greedy_140
693186.2407,693186.2945,749526.1506,56339.9099,0.0537,np_greedy_58
699008.0141,699008.0703,750149.6757,51141.6617,0.0562,np_greedy_58
712795.3752,712795.4257,759120.0345,46324.6593,0.0505,np_greedy_58
713243.2436,713243.2881,759320.5091,46077.2655,0.0445,np_greedy_58
714675.9205,714675.9762,768378.5390,53702.6185,0.0557,np_greedy_58
716260.7218,716260.7687,722587.7844,6327.0626,0.0469,p_greedy_140
716799.6614,716799.7077,767566.4774,50766.8160,0.0463,np_greedy_58
719735.4039,719735.4554,771984.9524,52249.5486,0.0515,np_greedy_58
724030.2172,724030.2680,778256.6198,54226.4025,0.0508,np_greedy_58
727172.7787,727172.8277,783791.9276,56619.1490,0.0490,np_greedy_58
732585.6972,732585.7474,746531.0491,13945.3519,0.0502,p_greedy_140
732809.9261,732809.9861,792773.3431,59963.4170,0.0600,np_greedy_58
733956.8073,733956.8623,747684.0643,13727.2570,0.0549,p_greedy_140
738213.6239,738213.6808,796535.2228,58321.5988,0.0568,np_greedy_58
739347.6603,739347.7158,796679.3304,57331.6701,0.0555,np_greedy_58
739987.3240,739987.3811,797073.6821,57086.3582,0.0572,np_greedy_58
744332.7926,744332.8478,801117.6565,56784.8640,0.0553,np_greedy_58
745250.6888,745250.7489,800438.8689,55188.1801,0.0601,np_greedy_58
750871.5627,750871.6165,808422.7285,57551.1659,0.0538,np_greedy_58
750955.0927,750955.1402,809262.3839,58307.2912,0.0475,np_greedy_58
752553.9008,752553.9503,776340.9527,23787.0519,0.0495,p_greedy_140
754455.0248,754455.0793,781822.6862,27367.6615,0.0545,p_greedy_140
757526.1763,757526.2269,785607.6585,28081.4821,0.0506,p_greedy_140
758553.1858,758553.2427,820946.6124,62393.4266,0.0569,np_greedy_58
759308.3771,759308.4317,822038.5806,62730.2035,0.0546,np_greedy_58
759345.6883,759345.7241,786648.1601,27302.4718,0.0358,p_greedy_140
771041.3532,771041.4093,830610.2696,59568.9164,0.0561,np_greedy_58
776169.1284,776169.1814,834943.4928,58774.3644,0.0531,np_greedy_58
780668.9278,780668.9928,791837.9816,11169.0538,0.0650,p_greedy_140
798098.7058,798098.7569,815036.0729,16937.3671,0.0511,p_greedy_140
798761.9337,798761.9991,815932.9945,17171.0608,0.0654,p_greedy_140
799001.6915,799001.7446,816192.3711,17190.6796,0.0531,p_greedy_140
814514.2439,814514.3011,822818.6999,8304.4560,0.0572,p_greedy_140
817976.0512,817976.1067,873561.4480,55585.3968,0.0554,np_greedy_58
819464.0931,819464.1468,827294.7359,7830.6428,0.0537,p_greedy_140
820989.8192,820989.8696,874847.0697,53857.2505,0.0504,np_greedy_58
827322.9192,827322.9563,878413.3518,51090.4327,0.0371,np_greedy_58
827781.7349,827781.7805,834128.5806,6346.8457,0.0456,p_greedy_140
837848.2780,837848.3287,843240.7485,5392.4705,0.0507,p_greedy_140
841081.8052,841081.8608,897684.1107,56602.3055,0.0556,np_greedy_58
845117.5422,845117.5906,904739.0119,59621.4696,0.0483,np_greedy_58
845609.4549,845609.5022,856872.6428,11263.1880,0.0473,p_greedy_140
847671.9568,847672.0207,861409.6330,13737.6762,0.0639,p_greedy_140
849356.9234,849356.9835,907670.8113,58313.8879,0.0602,np_greedy_58
851351.0114,851351.0662,865259.9344,13908.9230,0.0548,p_greedy_140
859448.3122,859448.3700,912815.2598,53366.9476,0.0578,np_greedy_58
860358.6332,860358.6876,869115.4028,8756.7696,0.0544,p_greedy_140
875543.8475,875543.9000,887123.6609,11579.8134,0.0525,p_greedy_140
879629.7700,879629.8278,901220.2247,21590.4546,0.0578,p_greedy_140
879856.5219,879856.5751,901629.3146,21772.7927,0.0532,p_greedy_140
881411.3757,881411.4290,902645.4343,21234.0586,0.0534,p_greedy_140
884733.9158,884733.9769,903500.1877,18766.2719,0.0611,p_greedy_140
894064.2911,894064.3465,946724.1349,52659.8438,0.0554,np_greedy_58
915375.0777,915375.1300,961122.4428,45747.3650,0.0523,np_greedy_58
916892.8498,916892.8992,922077.5675,5184.7177,0.0494,p_greedy_140
920752.9919,920753.0418,968789.4496,48036.4577,0.0499,np_greedy_58
922405.0364,922405.0881,927593.3630,5188.3266,0.0517,p_greedy_140
929217.8906,929217.9391,934581.4573,5363.5667,0.0484,p_greedy_140
933275.1316,933275.1873,973719.0651,40443.9335,0.0558,np_greedy_58
934656.6790,934656.7248,940084.2800,5427.6010,0.0458,p_greedy_140
944526.6218,944526.6710,987711.1444,43184.5226,0.0492,np_greedy_58
949132.3519,949132.4023,997910.3388,48777.9868,0.0504,np_greedy_58
951784.3272,951784.3725,997636.9439,45852.6168,0.0453,np_greedy_58
952590.5249,952590.5768,1001338.8078,48748.2828,0.0519,np_greedy_58
954563.0782,954563.1294,960633.4163,6070.3381,0.0512,p_greedy_140
970528.1074,970528.1621,980538.6778,10010.5704,0.0547,p_greedy_140
972183.0510,972183.1028,982442.6980,10259.6470,0.0519,p_greedy_140
973491.6672,973491.7209,1020349.4818,46857.8146,0.0537,np_greedy_58
974073.5495,974073.5988,1022537.5052,48463.9558,0.0493,np_greedy_58
981313.5037,981313.5576,1029490.3729,48176.8692,0.0538,np_greedy_58
983041.4289,983041.4769,989603.1475,6561.7186,0.0480,p_greedy_140
988948.3964,988948.4481,1039581.7114,50633.3150,0.0517,np_greedy_58
990512.1051,990512.1529,1042170.9705,51658.8654,0.0478,np_greedy_58
990943.9878,990944.0370,997600.8559,6656.8681,0.0492,p_greedy_140
1001077.3307,1001077.3818,1050364.6269,49287.2961,0.0510,np_greedy_58
1013495.0731,1013495.1238,1026112.5093,12617.4362,0.0507,p_greedy_140
1014138.1025,1014138.1501,1027336.8983,13198.7958,0.0475,p_greedy_140
1022685.8086,1022685.8641,1036808.0985,14122.2899,0.0555,p_greedy_140
1024772.1177,1024772.1687,1038007.8305,13235.7128,0.0509,p_greedy_140
1025576.3285,1025576.3784,1080172.9831,54596.6546,0.0499,np_greedy_58
1033112.8196,1033112.8775,1041619.0076,8506.1880,0.0579,p_greedy_140
1040393.5821,1040393.6385,1087354.0276,46960.4455,0.0564,np_greedy_58
1045275.8571,1045275.9055,1089304.5118,44028.6547,0.0485,np_greedy_58
1046613.6529,1046613.7025,1093139.6103,46525.9575,0.0496,np_greedy_58
1049933.9465,1049934.0050,1056758.2320,6824.2855,0.0584,p_greedy_140
1055571.8966,1055571.9487,1061841.7208,6269.8242,0.0521,p_greedy_140
1063145.1417,1063145.1920,1070422.9245,7277.7828,0.0503,p_greedy_140
1067644.9987,1067645.0499,1074465.0216,6820.0229,0.0511,p_greedy_140
1083107.0318,1083107.0842,1126567.8944,43460.8626,0.0524,np_greedy_58
1090313.5508,1090313.6024,1139563.8193,49250.2684,0.0515,np_greedy_58
1096327.8376,1096327.8875,1101533.6006,5205.7630,0.0499,p_greedy_140
1100148.9314,1100148.9930,1151841.7689,51692.8375,0.0616,np_greedy_58
1115967.8669,1115967.9187,1137477.0199,21509.1530,0.0517,p_greedy_140
1116190.5819,1116190.6346,1179761.4167,63570.8348,0.0528,np_greedy_58
1116894.3512,1116894.4049,1140521.4434,23627.0922,0.0537,p_greedy_140
1117324.6688,1117324.7235,1141851.1635,24526.4947,0.0547,p_greedy_140
1121027.1435,1121027.2002,1185386.0410,64358.8975,0.0567,np_greedy_58
1121657.7072,1121657.7635,1186654.8004,64997.0932,0.0563,np_greedy_58
1123107.2572,1123107.3117,1187187.8622,64080.6051,0.0545,np_greedy_58
1124904.7514,1124904.8016,1155973.2126,31068.4611,0.0502,p_greedy_140
1128600.8602,1128600.9185,1161768.6409,33167.7807,0.0582,p_greedy_140
