arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
224.0190,224.3632,49696.3815,49472.3625,0.3442,np_greedy_58
6329.0008,6329.4304,15909.6658,9580.6650,0.4296,p_greedy_140
6804.0465,6804.7412,57475.7158,50671.6693,0.6948,np_greedy_58
8790.0358,8790.7311,23647.7935,14857.7576,0.6953,p_greedy_140
10526.0867,10527.6751,68658.8857,58132.7990,1.5884,np_greedy_58
11251.0820,11252.1082,28776.2055,17525.1235,1.0262,p_greedy_140
14681.0481,14681.9389,67204.1072,52523.0590,0.8908,np_greedy_58
15426.0777,15426.9649,33205.3507,17779.2730,0.8872,p_greedy_140
21615.0806,21615.4440,37482.4135,15867.3329,0.3633,p_greedy_140
21917.0361,21917.9467,37188.3723,15271.3362,0.9106,p_greedy_140
27404.0539,27404.3902,79836.1185,52432.0646,0.3363,np_greedy_58
37229.0387,37229.3469,87832.0164,50602.9777,0.3082,np_greedy_58
41813.0225,41813.4556,95847.2257,54034.2032,0.4330,np_greedy_58
48317.0018,48317.5060,106806.8919,58489.8901,0.5042,np_greedy_58
49755.0313,49755.4744,58411.7363,8656.7051,0.4432,p_greedy_140
53304.1584,53304.4083,62175.4006,8871.2422,0.2499,p_greedy_140
55944.0449,55944.8889,116275.3475,60331.3026,0.8441,np_greedy_58
62046.0269,62046.2929,76983.0504,14937.0235,0.2660,p_greedy_140
65119.0247,65119.3011,89784.3750,24665.3503,0.2764,p_greedy_140
66084.0577,66084.3986,91493.0102,25408.9525,0.3408,p_greedy_140
66137.0297,66137.8208,92283.1905,26146.1609,0.7912,p_greedy_140
70948.0535,70948.4076,94648.8991,23700.8456,0.3542,p_greedy_140
74012.0593,74012.4260,95178.1636,21166.1044,0.3667,p_greedy_140
75967.0544,75967.9117,135620.6455,59653.5911,0.8573,np_greedy_58
83798.0617,83798.4429,140486.0719,56688.0102,0.3812,np_greedy_58
89190.0601,89190.4596,143433.8300,54243.7699,0.3996,np_greedy_58
99395.0257,99395.4927,109996.2305,10601.2048,0.4670,p_greedy_140
100172.0240,100172.3129,111205.0069,11032.9829,0.2889,p_greedy_140
103538.0608,103538.4272,154715.0067,51176.9459,0.3665,np_greedy_58
108889.0520,108889.3848,119103.3376,10214.2856,0.3328,p_greedy_140
112436.0259,112436.3001,124214.9996,11778.9736,0.2742,p_greedy_140
112505.0221,112505.2695,159853.6626,47348.6406,0.2475,np_greedy_58
119928.0701,119928.2958,132229.6721,12301.6020,0.2257,p_greedy_140
119981.2053,119981.4365,132333.2059,12352.0006,0.2312,p_greedy_140
145034.0006,145034.2463,150312.3999,5278.3993,0.2457,p_greedy_140
148198.0488,148198.3922,193208.2964,45010.2475,0.3434,np_greedy_58
152441.0007,152441.3343,157588.8856,5147.8849,0.3336,p_greedy_140
166299.0009,166299.2813,222656.1142,56357.1133,0.2805,np_greedy_58
169572.0007,169572.1295,225991.9843,56419.9836,0.1288,np_greedy_58
170268.0028,170268.2352,180761.4986,10493.4958,0.2324,p_greedy_140
172250.0876,172250.3437,185331.7535,13081.6660,0.2561,p_greedy_140
172438.0358,172438.4097,235806.7117,63368.6759,0.3738,np_greedy_58
174978.0448,174978.3700,240291.2981,65313.2532,0.3251,np_greedy_58
176212.0848,176212.4043,190448.8610,14236.7762,0.3195,p_greedy_140
181025.0593,181025.4315,192374.6544,11349.5951,0.3722,p_greedy_140
185216.0673,185216.4535,243159.8282,57943.7609,0.3862,np_greedy_58
185695.0492,185695.3431,246510.2911,60815.2419,0.2939,np_greedy_58
188670.0418,188670.3965,250514.6365,61844.5948,0.3547,np_greedy_58
189031.0484,189031.3984,252021.3950,62990.3466,0.3500,np_greedy_58
195649.0009,195649.1762,226387.8369,30738.8360,0.1754,p_greedy_140
195967.0256,195967.2417,227368.7850,31401.7594,0.2160,p_greedy_140
196090.0251,196090.2686,225105.0639,29015.0387,0.2434,p_greedy_140
197359.0560,197359.3923,230794.6424,33435.5864,0.3363,p_greedy_140
197499.0560,197499.8993,230142.4889,32643.4329,0.8433,p_greedy_140
199726.0653,199726.9286,265646.3068,65920.2415,0.8634,np_greedy_58
203973.0602,203974.5200,264685.2202,60712.1600,1.4598,np_greedy_58
212944.0550,212945.0000,237250.2010,24306.1460,0.9450,p_greedy_140
213221.0659,213221.9656,274395.5068,61174.4409,0.8997,np_greedy_58
215160.0441,215160.8024,276827.6875,61667.6435,0.7583,np_greedy_58
220839.0466,220839.9501,280178.7971,59339.7505,0.9035,np_greedy_58
226752.0409,226752.3660,239834.8829,13082.8421,0.3252,p_greedy_140
229965.0509,229965.4071,285411.3646,55446.3137,0.3562,np_greedy_58
240174.0008,240174.1620,248621.5148,8447.5140,0.1612,p_greedy_140
246411.0362,246411.3537,258251.5171,11840.4809,0.3175,p_greedy_140
248326.0542,248326.3904,259913.1004,11587.0462,0.3362,p_greedy_140
251359.0554,251359.4008,306850.0070,55490.9516,0.3454,np_greedy_58
258113.0542,258113.3919,266331.1762,8218.1220,0.3378,p_greedy_140
260471.0363,260471.3574,309935.6244,49464.5881,0.3211,np_greedy_58
262998.0198,262998.2819,315484.2135,52486.1936,0.2621,np_greedy_58
264790.0278,264790.2663,275730.7104,10940.6826,0.2386,p_greedy_140
266299.0318,266299.2576,315242.2136,48943.1818,0.2259,np_greedy_58
267018.2729,267018.5307,277282.3619,10264.0890,0.2578,p_greedy_140
275564.0535,275564.3846,321037.5595,45473.5059,0.3311,np_greedy_58
277318.0016,277318.3359,322119.3647,44801.3631,0.3343,np_greedy_58
280603.0183,280603.4437,294904.3656,14301.3474,0.4254,p_greedy_140
281665.0231,281665.2565,297177.7227,15512.6996,0.2334,p_greedy_140
282071.0097,282071.2522,325717.5717,43646.5621,0.2426,np_greedy_58
283018.0641,283018.3967,298429.5172,15411.4530,0.3326,p_greedy_140
284298.0431,284298.3790,327255.1171,42957.0739,0.3359,np_greedy_58
295902.0500,295902.4995,332860.1911,36958.1411,0.4495,np_greedy_58
