arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
224.0098,224.5619,54157.7895,53933.7797,0.5521,np_greedy_58
6329.0036,6329.4974,17360.1684,11031.1647,0.4937,p_greedy_140
6804.0864,6804.8108,65481.4030,58677.3166,0.7244,np_greedy_58
8790.0416,8791.4105,25574.9136,16784.8719,1.3689,p_greedy_140
10526.0862,10527.1074,72198.1365,61672.0502,1.0212,np_greedy_58
11251.0967,11252.2222,30751.5025,19500.4058,1.1256,p_greedy_140
14681.0800,14682.2067,82316.3022,67635.2222,1.1267,np_greedy_58
15426.0888,15427.1400,35115.2402,19689.1515,1.0513,p_greedy_140
21615.0759,21615.4534,39164.2090,17549.1332,0.3775,p_greedy_140
21917.0396,21918.1239,39166.9994,17249.9598,1.0843,p_greedy_140
27404.0904,27404.5403,97073.9427,69669.8524,0.4499,np_greedy_58
37229.0486,37229.4393,99318.9678,62089.9192,0.3906,np_greedy_58
41813.0009,41813.3199,105007.7428,63194.7418,0.3189,np_greedy_58
48317.0446,48317.4983,123274.2466,74957.2021,0.4537,np_greedy_58
49755.0375,49755.3576,59121.6631,9366.6255,0.3200,p_greedy_140
53304.0355,53304.7444,63735.7944,10431.7589,0.7089,p_greedy_140
55944.0705,55944.4431,134538.6155,78594.5450,0.3726,np_greedy_58
62046.0340,62046.3097,81615.0051,19568.9711,0.2756,p_greedy_140
65119.0246,65119.3061,92915.6306,27796.6060,0.2815,p_greedy_140
66084.0531,66084.3739,94207.2487,28123.1956,0.3208,p_greedy_140
66137.0449,66137.9295,93812.5256,27675.4807,0.8846,p_greedy_140
70948.0539,70949.7495,97517.8305,26569.7765,1.6955,p_greedy_140
74012.0851,74012.5069,98232.8413,24220.7562,0.4218,p_greedy_140
75967.0970,75968.1642,142864.3324,66897.2354,1.0672,np_greedy_58
83798.0629,83798.4967,148051.0513,64252.9884,0.4338,np_greedy_58
89190.0710,89190.5129,151316.4900,62126.4190,0.4420,np_greedy_58
99395.0034,99395.3305,110603.4822,11208.4787,0.3270,p_greedy_140
100172.0452,100172.3842,111878.2237,11706.1785,0.3390,p_greedy_140
103538.0639,103538.4569,158220.1348,54682.0709,0.3930,np_greedy_58
108889.0498,108889.3818,119932.6335,11043.5836,0.3320,p_greedy_140
112436.0197,112436.2703,128081.4409,15645.4212,0.2506,p_greedy_140
112505.0054,112505.3507,161658.5518,49153.5464,0.3454,np_greedy_58
119928.0106,119928.2627,134068.2307,14140.2200,0.2521,p_greedy_140
119981.0761,119981.5071,134281.8342,14300.7581,0.4310,p_greedy_140
145034.0229,145034.3298,151338.0220,6303.9991,0.3068,p_greedy_140
148198.0272,148198.2611,207655.6150,59457.5878,0.2339,np_greedy_58
152441.0609,152441.3596,158275.5202,5834.4592,0.2987,p_greedy_140
166299.0146,166299.4384,237076.8461,70777.8314,0.4238,np_greedy_58
169572.0038,169572.3524,243301.5002,73729.4964,0.3486,np_greedy_58
170268.0011,170268.4606,181311.1342,11043.1331,0.4595,p_greedy_140
172250.0304,172250.2898,188780.9182,16530.8878,0.2594,p_greedy_140
172438.0448,172438.4094,250058.5260,77620.4812,0.3646,np_greedy_58
174978.0468,174978.4117,256608.0733,81630.0265,0.3649,np_greedy_58
176212.0456,176212.4059,192035.9530,15823.9075,0.3603,p_greedy_140
181025.0721,181025.4714,194004.7564,12979.6843,0.3992,p_greedy_140
185216.0792,185216.4612,265178.8320,79962.7528,0.3820,np_greedy_58
185695.1340,185695.5351,264892.8093,79197.6754,0.4011,np_greedy_58
188670.0704,188670.4656,266566.1093,77896.0388,0.3952,np_greedy_58
189031.0608,189031.4036,266622.1449,77591.0842,0.3428,np_greedy_58
195649.0007,195649.2594,228271.8997,32622.8990,0.2588,p_greedy_140
195967.0308,195967.5497,229201.1105,33234.0798,0.5190,p_greedy_140
196090.0304,196090.2643,229333.5374,33243.5070,0.2339,p_greedy_140
197359.0851,197359.4746,230828.8986,33469.8135,0.3895,p_greedy_140
197499.0907,197500.0538,231648.0666,34148.9759,0.9632,p_greedy_140
199726.0748,199727.2138,281163.9152,81437.8404,1.1390,np_greedy_58
203973.0778,203974.0802,284771.6417,80798.5639,1.0024,np_greedy_58
212944.0723,212944.4619,238115.4330,25171.3607,0.3896,p_greedy_140
213221.0768,213222.1444,296150.1571,82929.0803,1.0675,np_greedy_58
215160.0789,215161.1102,296712.2774,81552.1985,1.0313,np_greedy_58
220839.0785,220840.1659,300700.0286,79860.9501,1.0874,np_greedy_58
226752.0828,226753.0725,241351.2039,14599.1211,0.9897,p_greedy_140
229965.0792,229965.4858,303947.7035,73982.6243,0.4066,np_greedy_58
240174.0328,240174.3080,249565.4997,9391.4669,0.2752,p_greedy_140
246411.0362,246411.3508,260904.6841,14493.6479,0.3146,p_greedy_140
248326.0716,248326.4269,262489.7946,14163.7230,0.3553,p_greedy_140
251359.0746,251359.4755,315282.2079,63923.1333,0.4008,np_greedy_58
258113.0659,258113.4955,271571.9511,13458.8851,0.4296,p_greedy_140
260471.0878,260471.5294,319023.4071,58552.3193,0.4415,np_greedy_58
262998.0290,262998.2673,319875.8416,56877.8126,0.2383,np_greedy_58
264790.0269,264790.2997,278923.3221,14133.2951,0.2728,p_greedy_140
266299.0556,266299.4215,324862.6996,58563.6439,0.3658,np_greedy_58
267018.0605,267018.4082,280040.3060,13022.2455,0.3477,p_greedy_140
275564.0632,275564.4187,328769.2099,53205.1467,0.3555,np_greedy_58
277318.1166,277318.4739,329056.4054,51738.2888,0.3573,np_greedy_58
280603.0037,280603.1644,298223.1688,17620.1652,0.1607,p_greedy_140
281665.0441,281665.3288,299954.1252,18289.0811,0.2847,p_greedy_140
282071.0246,282071.2887,329979.5921,47908.5675,0.2641,np_greedy_58
283018.0681,283018.4310,300542.2284,17524.1603,0.3629,p_greedy_140
284298.0767,284298.4503,332735.6315,48437.5548,0.3735,np_greedy_58
295902.0875,295902.4978,339430.3113,43528.2238,0.4104,np_greedy_58
308928.0016,308928.3315,356303.2716,47375.2700,0.3299,np_greedy_58
314842.0020,314842.2849,362030.2863,47188.2843,0.2828,np_greedy_58
315742.0042,315742.2126,363189.1641,47447.1599,0.2083,np_greedy_58
316112.0087,316112.1613,323231.0810,7119.0723,0.1526,p_greedy_140
316477.0101,316477.4691,364355.5359,47878.5258,0.4590,np_greedy_58
327520.0069,327520.3613,372666.6301,45146.6232,0.3544,np_greedy_58
333945.0192,333945.4699,342882.3073,8937.2881,0.4507,p_greedy_140
336770.0281,336770.3071,347593.5353,10823.5071,0.2789,p_greedy_140
343021.0448,343021.4181,353325.6983,10304.6536,0.3733,p_greedy_140
348234.0519,348234.4032,356893.6332,8659.5813,0.3513,p_greedy_140
349968.0615,349968.3740,389233.0941,39265.0326,0.3126,np_greedy_58
357613.0013,357613.4369,392544.3049,34931.3035,0.4356,np_greedy_58
361534.0015,361534.4350,399778.6851,38244.6837,0.4336,np_greedy_58
371056.0007,371056.2583,377373.0656,6317.0649,0.2576,p_greedy_140
372809.0234,372809.5021,415234.5886,42425.5652,0.4786,np_greedy_58
377706.0110,377706.4509,383939.1997,6233.1887,0.4399,p_greedy_140
385947.0008,385947.1184,391977.2912,6030.2904,0.1176,p_greedy_140
399125.0475,399125.3784,404181.5703,5056.5227,0.3309,p_greedy_140
400704.0476,400704.3619,439970.7360,39266.6884,0.3143,np_greedy_58
406833.0007,406833.2565,411879.6561,5046.6555,0.2558,p_greedy_140
413785.0007,413785.3178,448089.0199,34304.0193,0.3171,np_greedy_58
420941.0115,420941.3814,477011.1668,56070.1553,0.3699,np_greedy_58
422949.0006,422949.2438,482000.4966,59051.4960,0.2432,np_greedy_58
430627.0009,430627.5337,436674.6601,6047.6592,0.5328,p_greedy_140
433519.0184,433519.3019,518071.9687,84552.9503,0.2835,np_greedy_58
441604.0007,441604.2719,470987.2762,29383.2755,0.2712,p_greedy_140
443519.0951,443519.3244,497665.2421,54146.1469,0.2293,p_greedy_140
