arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
207.0021,207.2831,43267.3045,43060.3024,0.2811,np_greedy_58
5842.0173,5842.7797,19162.3415,13320.3242,0.7624,p_greedy_140
6280.0559,6280.5463,64447.4709,58167.4151,0.4904,np_greedy_58
8114.2595,8115.2485,27474.8065,19360.5470,0.9889,p_greedy_140
9716.0566,9717.1580,67341.2706,57625.2140,1.1014,np_greedy_58
10385.0733,10386.1130,32550.9256,22165.8522,1.0397,p_greedy_140
13551.0458,13551.9647,71058.7973,57507.7515,0.9189,np_greedy_58
14239.4252,14240.2958,36771.2158,22531.7906,0.8706,p_greedy_140
19952.4199,19952.9360,39445.0484,19492.6285,0.5161,p_greedy_140
20231.0448,20231.9916,39580.5860,19349.5411,0.9467,p_greedy_140
25296.0161,25296.8956,79968.2846,54672.2685,0.8795,np_greedy_58
34366.0484,34366.6259,90320.8630,55954.8147,0.5775,np_greedy_58
38596.0078,38596.3078,93934.3750,55338.3672,0.3001,np_greedy_58
44600.0854,44600.4245,101706.9645,57106.8791,0.3391,np_greedy_58
45927.0491,45927.4365,55124.8623,9197.8132,0.3874,p_greedy_140
49204.3166,49204.5798,59645.5572,10441.2406,0.2633,p_greedy_140
51641.0309,51641.3164,108915.2831,57274.2522,0.2855,np_greedy_58
57273.2909,57273.5767,81484.3281,24211.0372,0.2858,p_greedy_140
60110.2302,60110.4784,90316.3521,30206.1219,0.2482,p_greedy_140
61001.2553,61002.5548,92463.2487,31461.9933,1.2995,p_greedy_140
61049.2291,61049.8131,93214.8777,32165.6486,0.5840,p_greedy_140
65490.1401,65490.8207,95589.7424,30099.6024,0.6806,p_greedy_140
68318.0329,68318.3304,98084.1020,29766.0690,0.2974,p_greedy_140
70123.0017,70123.6944,127589.9760,57466.9742,0.6927,np_greedy_58
77352.0082,77352.5358,134333.3700,56981.3618,0.5276,np_greedy_58
82329.3098,82329.8406,134960.5406,52631.2308,0.5308,np_greedy_58
91749.1239,91749.4498,112465.7796,20716.6557,0.3259,p_greedy_140
92467.0060,92467.2048,115813.3076,23346.3016,0.1988,p_greedy_140
95574.2318,95574.6923,143140.0479,47565.8161,0.4605,np_greedy_58
100513.0503,100513.5251,122713.5049,22200.4546,0.4748,p_greedy_140
103787.0423,103787.4717,126202.7923,22415.7500,0.4294,p_greedy_140
103851.1559,103851.6386,149227.6965,45376.5406,0.4827,np_greedy_58
110702.0581,110702.3787,129671.0348,18968.9766,0.3205,p_greedy_140
110752.0444,110752.5284,129425.9282,18673.8838,0.4840,p_greedy_140
