arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
207.0016,207.4331,34904.0844,34697.0828,0.4315,np_all_58
5842.0007,5842.4201,106833.3136,100991.3129,0.4194,p_all_140
6280.0006,6280.4818,42721.6273,36441.6267,0.4811,np_all_58
8114.0006,8114.4664,103253.7118,95139.7112,0.4658,p_all_140
9716.0006,9716.6653,46156.0754,36440.0748,0.6647,np_all_58
10385.0198,10385.5933,105336.8972,94951.8774,0.5735,p_all_140
13551.0005,13551.5770,50657.3123,37106.3118,0.5765,np_all_58
14239.0007,14239.4865,111643.3413,97404.3406,0.4859,p_all_140
19952.0218,19952.3874,120508.8720,100556.8502,0.3656,p_all_140
20231.0224,20231.8277,117803.8599,97572.8374,0.8053,p_all_140
25296.0247,25296.4741,62995.3086,37699.2838,0.4493,np_all_58
34366.0034,34366.6686,68950.1503,34584.1469,0.6652,np_all_58
38596.1657,38596.7139,76335.4329,37739.2671,0.5482,np_all_58
44600.0015,44600.3594,83092.2574,38492.2559,0.3579,np_all_58
45927.0006,45927.5737,142898.2868,96971.2862,0.5731,p_all_140
49204.0016,49204.2087,145130.4197,95926.4182,0.2071,p_all_140
51641.0006,51641.4712,92873.0141,41232.0135,0.4706,np_all_58
57273.0008,57273.7904,150611.2768,93338.2760,0.7896,p_all_140
60110.0009,60110.6956,150306.5155,90196.5145,0.6946,p_all_140
61001.0008,61001.6763,152105.5290,91104.5283,0.6755,p_all_140
61049.0008,61049.6777,151848.3690,90799.3682,0.6769,p_all_140
65490.0007,65490.4707,154479.8146,88989.8139,0.4699,p_all_140
68318.0005,68318.7114,155021.5224,86703.5219,0.7109,p_all_140
70123.0012,70123.4205,106452.0641,36329.0629,0.4193,np_all_58
77352.0037,77352.1617,116152.7121,38800.7084,0.1579,np_all_58
82329.0063,82329.4773,121732.1872,39403.1809,0.4710,np_all_58
91749.0011,91749.5191,161060.3336,69311.3325,0.5180,p_all_140
92467.0008,92467.7319,161602.4268,69135.4260,0.7311,p_all_140
95574.0308,95574.5648,135282.1065,39708.0757,0.5341,np_all_58
100513.3884,100514.2306,162707.7794,62194.3910,0.8422,p_all_140
103787.0768,103787.3412,163515.6424,59728.5656,0.2645,p_all_140
103851.0952,103852.1145,142570.2381,38719.1429,1.0193,np_all_58
110702.1190,110702.7322,164104.5694,53402.4505,0.6132,p_all_140
110752.0876,110752.6815,164178.3230,53426.2353,0.5939,p_all_140
