arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
224.0082,224.6804,51635.0839,51411.0757,0.6722,np_greedy_58
6329.0009,6329.4267,17409.2731,11080.2722,0.4258,p_greedy_140
6804.1995,6805.0841,60028.9885,53224.7890,0.8846,np_greedy_58
8790.2097,8790.9261,27702.3823,18912.1727,0.7164,p_greedy_140
10526.0229,10526.6822,66433.4203,55907.3973,0.6593,np_greedy_58
11251.2663,11252.1486,33736.6264,22485.3602,0.8823,p_greedy_140
14681.2390,14681.8228,66368.3359,51687.0969,0.5838,np_greedy_58
15426.1380,15426.8048,38563.1958,23137.0578,0.6668,p_greedy_140
21615.0140,21615.4709,42540.8052,20925.7912,0.4569,p_greedy_140
21917.0009,21917.6566,42658.6904,20741.6895,0.6558,p_greedy_140
27404.2944,27405.0069,75431.5646,48027.2702,0.7125,np_greedy_58
37229.0011,37229.1955,81510.3939,44281.3928,0.1944,np_greedy_58
41813.2719,41814.0334,81323.8415,39510.5696,0.7615,np_greedy_58
48317.2373,48317.6800,89447.1442,41129.9069,0.4427,np_greedy_58
49755.0008,49755.4150,59878.9784,10123.9776,0.4142,p_greedy_140
53304.0015,53304.3867,63350.8589,10046.8574,0.3851,p_greedy_140
55944.0163,55944.2681,93394.9568,37450.9406,0.2518,np_greedy_58
