arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
74.5566,74.6102,93269.6136,93195.0569,0.0536,np_default_58
100.9381,100.9650,47176.9273,47075.9892,0.0268,p_default_140
199.5873,199.6415,93295.9045,93096.3172,0.0542,np_default_58
621.9121,621.9707,45906.7070,45284.7950,0.0586,p_default_140
919.0621,919.1217,93332.7284,92413.6662,0.0596,np_default_58
1075.2996,1075.3649,93852.0880,92776.7885,0.0654,np_default_58
1439.6395,1439.7087,46990.8239,45551.1843,0.0692,p_default_140
4261.6212,4261.6880,93340.1141,89078.4929,0.0668,np_default_58
4311.7821,4311.8410,94870.2033,90558.4211,0.0589,np_default_58
4682.1998,4682.2786,52266.0883,47583.8886,0.0789,p_default_140
4815.6002,4815.6662,51667.2695,46851.6693,0.0661,p_default_140
5027.0470,5027.1285,52221.3967,47194.3497,0.0815,p_default_140
5368.8753,5368.9632,93508.7158,88139.8406,0.0879,np_default_58
5924.1142,5924.2103,93362.5503,87438.4361,0.0961,np_default_58
7173.9578,7174.0390,54989.5650,47815.6072,0.0812,p_default_140
7202.4825,7202.5604,54512.2426,47309.7601,0.0779,p_default_140
8552.5154,8552.6063,94878.9910,86326.4755,0.0909,np_default_58
8791.4460,8791.5859,93463.2706,84671.8247,0.1399,np_default_58
9356.4443,9356.5313,93835.9827,84479.5384,0.0870,np_default_58
9914.6947,9914.7979,93337.6248,83422.9300,0.1031,np_default_58
10301.5050,10301.5844,93344.1776,83042.6726,0.0794,np_default_58
10303.9542,10304.0129,95570.6161,85266.6619,0.0588,np_default_58
10531.1640,10531.2699,56034.6194,45503.4554,0.1059,p_default_140
11092.5264,11092.6200,93435.1562,82342.6298,0.0937,np_default_58
11218.1310,11218.2168,93521.6700,82303.5390,0.0858,np_default_58
11703.4295,11703.5146,56140.4715,44437.0421,0.0851,p_default_140
