arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
207.0014,207.5153,32119.8354,31912.8340,0.5138,np_all_58
5842.0005,5842.6173,100461.8158,94619.8153,0.6168,p_all_140
6280.0005,6280.4951,42271.7067,35991.7062,0.4945,np_all_58
8114.0558,8114.6818,104650.3709,96536.3152,0.6261,p_all_140
9716.0007,9716.4695,43102.7297,33386.7290,0.4687,np_all_58
10385.0006,10385.4664,108424.3301,98039.3294,0.4658,p_all_140
13551.0007,13551.5019,50268.4703,36717.4696,0.5012,np_all_58
14239.0006,14239.6033,113589.5778,99350.5772,0.6027,p_all_140
19952.0006,19952.5100,117023.7782,97071.7776,0.5094,p_all_140
20231.0903,20231.6143,117862.5207,97631.4303,0.5239,p_all_140
25296.0021,25296.6631,62111.2356,36815.2335,0.6610,np_all_58
34366.0009,34366.6278,69770.1282,35404.1273,0.6270,np_all_58
38596.0478,38596.6298,76703.2625,38107.2147,0.5820,np_all_58
44600.0220,44600.3730,79930.3078,35330.2858,0.3510,np_all_58
45927.0006,45927.3232,142012.5337,96085.5331,0.3226,p_all_140
49204.0983,49204.7112,145439.6964,96235.5980,0.6129,p_all_140
51641.0346,51641.5631,90106.5587,38465.5241,0.5286,np_all_58
57273.0017,57273.7894,148809.8086,91536.8069,0.7878,p_all_140
60110.0009,60110.6360,150020.3454,89910.3444,0.6350,p_all_140
61001.1266,61001.5580,151574.8580,90573.7314,0.4315,p_all_140
61049.0461,61049.7802,152036.9795,90987.9334,0.7341,p_all_140
65490.0007,65490.4400,154309.8051,88819.8044,0.4392,p_all_140
68318.0018,68318.6132,155814.1382,87496.1364,0.6114,p_all_140
70123.0009,70123.1355,111984.5662,41861.5652,0.1346,np_all_58
77352.0010,77352.4908,117180.8113,39828.8103,0.4898,np_all_58
82329.0010,82329.4077,123772.5276,41443.5266,0.4067,np_all_58
91749.0015,91749.3413,160637.8001,68888.7985,0.3398,p_all_140
92467.2802,92467.7038,162154.9637,69687.6835,0.4236,p_all_140
95574.0013,95574.7678,135463.2705,39889.2693,0.7666,np_all_58
100513.2114,100513.4412,163368.9078,62855.6964,0.2298,p_all_140
103787.2885,103788.9220,163657.0104,59869.7219,1.6335,p_all_140
103851.0196,103851.9830,142717.8735,38866.8539,0.9634,np_all_58
110702.1995,110702.7401,164390.6629,53688.4634,0.5406,p_all_140
110752.2196,110752.5225,164345.6445,53593.4248,0.3029,p_all_140
