arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
626.7721,626.9110,98648.6147,98021.8426,0.1389,np_default_58
1302.1922,1302.2493,11102.5947,9800.4025,0.0572,p_default_140
1689.5604,1689.6179,98083.2222,96393.6618,0.0575,np_default_58
7786.7365,7786.8061,102706.9387,94920.2022,0.0696,np_default_58
9109.0292,9109.0900,98667.3258,89558.2966,0.0608,np_default_58
21930.6093,21930.6627,31885.2265,9954.6172,0.0534,p_default_140
36070.5772,36070.6285,493075.6628,457005.0855,0.0513,np_default_58
36519.5156,36519.5657,496155.1082,459635.5926,0.0501,np_default_58
38208.0725,38208.1252,48493.2600,10285.1874,0.0526,p_default_140
45475.3519,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
48671.6018,48671.6569,70714.1714,22042.5696,0.0550,p_default_140
50171.6153,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
53250.8863,53250.9453,84136.0344,30885.1481,0.0590,p_default_140
54254.8184,54254.8777,86045.7269,31790.9085,0.0593,p_default_140
67125.9085,67125.9683,90543.5725,23417.6640,0.0598,p_default_140
72431.0776,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
74457.6283,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
79251.4960,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
83981.1472,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
87253.2342,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
87272.7247,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
93953.1573,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
95017.6939,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
104390.7911,104390.8565,138174.6267,33783.8355,0.0653,p_default_140
105619.5024,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
106463.8465,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
106697.5611,106697.6273,148656.2905,41958.7294,0.0661,p_default_140
108269.6572,108269.7144,152588.7768,44319.1196,0.0573,p_default_140
110879.6014,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
115781.5360,115781.5936,163922.4064,48140.8703,0.0575,p_default_140
117807.6304,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
137998.8231,137998.8811,206473.7236,68474.9006,0.0580,p_default_140
138040.9731,138041.0104,207183.2663,69142.2932,0.0374,p_default_140
145275.9132,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
146403.5609,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
148190.4374,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
156155.6828,156155.7371,247767.1621,91611.4793,0.0543,p_default_140
157205.2288,157205.2877,252341.9458,95136.7169,0.0589,p_default_140
157587.1008,157587.1531,253938.2613,96351.1605,0.0523,p_default_140
159432.0541,159432.1125,257104.4124,97672.3584,0.0584,p_default_140
166372.0349,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
166555.7200,166555.7756,265092.0161,98536.2961,0.0556,p_default_140
166619.8589,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
194839.9973,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
198751.0568,198751.1142,306335.6135,107584.5567,0.0574,p_default_140
204743.9935,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
208329.5881,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
211360.1569,211360.2118,322046.2227,110686.0659,0.0549,p_default_140
212074.3769,212074.4323,325424.9388,113350.5619,0.0554,p_default_140
213992.2238,213992.2847,326958.9796,112966.7558,0.0608,p_default_140
221202.5104,221202.5689,333948.1053,112745.5949,0.0585,p_default_140
222297.5948,222297.6580,335355.6169,113058.0221,0.0631,p_default_140
229524.0342,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
235158.6164,235158.6753,346111.9195,110953.3031,0.0589,p_default_140
240335.8854,240335.9470,348404.1194,108068.2340,0.0616,p_default_140
246579.0797,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
251477.0557,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
270311.4125,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
273007.7643,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
276734.9748,276735.0301,389164.4973,112429.5225,0.0553,p_default_140
283944.1562,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
292669.9480,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
296688.9070,296688.9768,420335.5939,123646.6869,0.0699,p_default_140
311969.4343,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
316379.3741,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
316459.0567,316459.1104,450372.1293,133913.0726,0.0537,p_default_140
319583.2692,319583.3257,458579.7265,138996.4573,0.0564,p_default_140
322290.7540,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
326153.8617,326153.9183,466416.5587,140262.6971,0.0566,p_default_140
339123.6911,339123.7484,487642.3157,148518.6247,0.0574,p_default_140
339371.4621,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
340214.7890,340214.8542,489231.0883,149016.2992,0.0652,p_default_140
340325.3826,340325.4328,489382.4599,149057.0773,0.0502,p_default_140
344948.9154,344948.9730,495109.9213,150161.0060,0.0577,p_default_140
347746.7462,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
350909.8173,350909.8711,499781.4798,148871.6625,0.0538,p_default_140
361200.7018,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
368921.3613,368921.4165,525240.2503,156318.8889,0.0552,p_default_140
373043.5586,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
385847.2913,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
388547.1449,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
389240.7387,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
390018.0066,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
411559.9101,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
419316.5719,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
420153.4723,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
424113.5570,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
425667.6287,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
432173.2169,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
437633.6913,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
438010.1180,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
443996.0538,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
454355.2960,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
456686.1154,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
461896.2349,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
472708.0247,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
476672.4720,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
489689.9353,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
505198.1985,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
512563.2154,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
517699.9776,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
519867.1135,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
524655.9562,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
530436.6262,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
531319.0152,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
534900.7161,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
