arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
666.7929,666.8260,74566.5710,73899.7780,0.0331,np_greedy_58
1795.5402,1795.6113,76361.0274,74565.4873,0.0711,np_greedy_58
3109.1995,3109.2570,14329.5604,11220.3609,0.0576,p_greedy_140
8271.7280,8271.8102,80209.6310,71937.9029,0.0822,np_greedy_58
9677.7248,9677.7800,79956.2987,70278.5739,0.0552,np_greedy_58
16549.0070,16549.0830,30164.1031,13615.0960,0.0760,p_greedy_140
23604.2817,23604.3533,44138.9736,20534.6919,0.0716,p_greedy_140
33779.2751,33779.3437,60402.9361,26623.6609,0.0686,p_greedy_140
38324.2387,38324.2934,102491.9178,64167.6791,0.0547,np_greedy_58
38803.9939,38804.0528,96627.5870,57823.5931,0.0588,np_greedy_58
39896.2162,39896.2814,64051.1162,24154.9000,0.0652,p_greedy_140
48312.3281,48312.4031,107858.8178,59546.4897,0.0750,np_greedy_58
53311.0264,53311.0987,118325.8445,65014.8181,0.0723,np_greedy_58
76956.7758,76956.8233,160843.9643,83887.1884,0.0475,np_greedy_58
79110.6569,79110.7266,173166.5373,94055.8804,0.0697,np_greedy_58
84203.7822,84203.8364,188305.8552,104102.0730,0.0542,np_greedy_58
89230.3137,89230.3769,204647.8474,115417.5337,0.0632,np_greedy_58
90817.4012,90817.4546,119581.6031,28764.2019,0.0534,p_greedy_140
92708.8364,92708.8937,217285.0572,124576.2207,0.0573,np_greedy_58
92726.1984,92726.2258,217957.2901,125231.0917,0.0274,np_greedy_58
99320.4701,99320.5249,164584.3584,65263.8884,0.0548,p_greedy_140
99819.5661,99819.6268,225853.0539,126033.4878,0.0608,np_greedy_58
99857.9085,99857.9580,169497.6934,69639.7850,0.0496,p_greedy_140
100956.0775,100956.1512,224530.6166,123574.5391,0.0737,np_greedy_58
101712.2760,101712.3542,173694.3798,71982.1038,0.0782,p_greedy_140
112219.5364,112219.6092,237701.0344,125481.4980,0.0728,np_greedy_58
113117.0356,113117.1136,240554.2921,127437.2565,0.0780,np_greedy_58
117811.3345,117811.4012,245332.0421,127520.7076,0.0667,np_greedy_58
117970.8438,117970.9003,192017.3254,74046.4816,0.0564,p_greedy_140
