timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
220200.55,1,262144,64,236648,15594643994,0,145042143,6479,1,1,13908,1576,0,576,1292488,2,93168,4,117508164,1154,1,4,230,295117297,4,1180469188,3,41009,2382,2,7,576,71817580,4598,4966083139,576,76,3,1,2,2,553,3,4943785020,4912719710,221861267,299688353,299688353,3,1,15583794388,73389,73389,2,2,2,299688357,4,3,247081,3151109,980996,49386,41006,4943785020,1243102,70839498,848
225205.76,1,262144,64,237857,15674178668,0,149727248,6510,1,1,13908,1583,0,576,1298256,2,93652,4,117508164,1154,1,4,230,296635556,4,1186542224,3,41212,2383,2,7,576,72166705,4598,4990669958,576,76,3,1,2,2,553,3,4968261491,4937786735,226918438,301218098,301218098,3,1,15663341128,73389,73389,2,2,2,301218102,4,3,250158,3165515,988093,49628,41209,4968261491,1248628,71181557,848
230209.56,1,262144,64,239837,15804591512,0,154094187,6566,1,1,13908,1595,0,576,1308170,2,94442,4,117508164,1154,1,4,230,299092329,4,1196369316,3,41550,2391,2,7,576,72777863,4646,5031523976,576,76,3,1,2,2,553,3,5008930564,4978815953,231935548,303736916,303736916,3,1,15794319664,73389,73389,2,2,2,303736920,4,3,251804,3189888,992376,50032,41547,5008930564,1258138,71788480,848
235214.36,1,262144,64,241002,15881230536,0,158676625,6599,1,1,13908,1603,0,576,1313820,2,94908,4,117508164,1154,1,4,230,300608463,4,1202433852,3,41755,2391,2,7,576,73135007,4709,5056204442,576,76,3,1,2,2,553,3,5033498829,5002966290,236897388,305201125,305201125,3,1,15870458532,73389,73389,2,2,2,305201129,4,3,257905,3203796,1005447,50261,41752,5033498829,1263559,72132570,848
240218.76,1,262144,64,242594,15985575914,0,163214813,6641,1,1,13908,1613,0,576,1321484,2,95541,4,117508164,1154,1,4,230,302603071,4,1210412284,3,42022,2392,2,7,576,73588642,4761,5088686347,576,76,3,1,2,2,553,3,5065835639,5035775303,241918636,307216357,307216357,3,1,15975250596,73389,73389,2,2,2,307216361,4,3,260277,3222113,1008880,50574,42019,5065835639,1270910,72582734,848
245223.63,1,262144,64,245348,16167003206,0,167285233,6724,1,1,13908,1632,0,576,1336112,2,96613,4,117508164,1154,1,4,230,306037034,4,1224148136,3,42500,2397,2,7,576,74510174,4841,5145770218,576,76,3,1,2,2,553,3,5122655694,5092948426,246967256,310699672,310699672,3,1,16156382976,73389,73389,2,2,2,310699676,4,3,272189,3257610,1033573,51209,42497,5122655694,1284903,73479625,848
250227.77,1,262144,64,249466,16438449034,0,170965852,6838,1,1,13908,1657,0,576,1359605,2,98237,4,117508164,1154,1,4,230,311098920,4,1244395680,3,43197,2440,2,7,576,75792159,4996,5231440421,576,76,3,1,2,2,553,3,5207943188,5178431611,252020526,315915373,315915373,3,1,16427599428,73389,73389,2,2,2,315915377,4,3,283515,3314458,1064382,52105,43194,5207943188,1307500,74730891,848
255232.82,1,262144,64,254321,16757881178,0,174202504,6988,1,1,13908,1691,0,576,1390253,2,100089,4,117508164,1154,1,4,230,317067497,4,1268269988,3,44044,2566,2,7,576,77471251,5039,5332669408,576,76,3,1,2,2,553,3,5308702188,5279146383,257058596,322034353,322034353,3,1,16745786388,73389,73389,2,2,2,322034357,4,3,299097,3390383,1093260,53216,44041,5308702188,1337037,76380905,848
260236.99,1,262144,64,259111,17073668848,0,177320679,7148,1,1,13908,1720,9,576,1421583,2,101992,4,117508164,1154,1,4,230,323042223,4,1292168892,3,44858,2690,2,7,576,79253073,5166,5432677891,576,76,3,1,2,2,553,3,5408251467,5378416718,262081892,328140823,328140823,3,1,17063322828,73389,73389,2,2,2,328140827,4,3,302676,3466414,1122872,54401,44855,5408251467,1367182,78133234,848
265243.52,1,262144,64,264636,17437347960,0,180239069,7325,1,1,13908,1759,9,576,1458879,2,104171,4,117508164,1154,1,4,230,329990959,4,1319963836,3,45819,2937,2,7,576,81274811,5420,5547746287,576,76,3,1,2,2,553,3,5522783286,5492657254,267168893,335142380,335142380,3,1,17427403792,73389,73389,2,2,2,335142384,4,3,311139,3557949,1154342,55780,45816,5522783286,1403099,80123651,848
270250.02,1,262144,64,270011,17791196672,0,183166812,7500,1,1,13908,1788,11,576,1496110,2,106274,4,117508164,1154,1,4,230,336646504,4,1346586016,3,46736,3211,2,7,576,83246927,5679,5660407159,576,76,3,1,2,2,553,3,5634928050,5604335752,272212623,341930945,341930945,3,1,17780409172,73389,73389,2,2,2,341930949,4,3,316732,3647530,1176863,57094,46733,5634928050,1439016,82073538,848
275258.31,3,262144,64,275580,18159581334,0,185886024,7692,1,1,13908,1827,11,576,1537952,2,108464,4,117508164,1154,1,4,230,343528994,4,1374028200,3,47681,3572,2,7,576,85445600,6417,5774000816,576,76,3,1,2,2,553,3,5747986598,5719941950,277289521,349034236,349034236,3,1,18149780304,73389,73389,2,2,2,349034240,4,3,330076,3748064,1222859,58558,47678,5747986598,1479394,84226534,848
280269.24,6,262144,64,281275,18534992800,0,188314915,7908,1,1,13908,1865,12,576,1588720,2,110671,4,117508164,1154,1,4,230,350518740,4,1402010384,3,48669,3964,2,7,576,87907588,10989,5894027882,576,76,3,1,2,2,553,3,5867449508,5838487505,282371358,356236275,356236275,3,1,18524286332,73389,73389,2,2,2,356236279,4,3,341943,3869375,1276812,60264,48666,5867449508,1528456,86634865,848
285275.39,15,262144,64,287460,18942866820,0,190272179,8161,1,1,13908,1899,12,576,1648135,2,113112,4,117508164,1154,1,4,230,358276045,4,1433104180,3,49717,4686,2,7,576,90808834,14945,6021693260,576,76,3,1,2,2,553,3,5994505834,5966966713,287442949,364058747,364058747,3,1,18931054876,73389,73389,2,2,2,364058751,4,3,348247,4009696,1324211,62179,49714,5994505834,1585956,89488938,848
290282.10,16,262144,64,293003,19307701448,0,192823152,8366,1,1,13908,1943,12,576,1694718,2,115318,4,117508164,1154,1,4,230,365284168,4,1461136672,3,50687,5006,2,7,576,93136517,17423,6138288314,576,76,3,1,2,2,553,3,6110547099,6081675043,292510624,371101264,371101264,3,1,19297265760,73389,73389,2,2,2,371101268,4,3,351227,4122690,1351252,63758,50684,6110547099,1630960,91789677,848
295289.72,16,262144,64,298719,19684175454,0,195281182,8578,1,1,13908,1973,12,576,1742918,2,117602,4,117508164,1154,1,4,230,372452126,4,1489808504,3,51651,5379,2,7,576,95561832,19095,6257102236,576,76,3,1,2,2,553,3,6228807779,6200437405,297565401,378321846,378321846,3,1,19672736024,73389,73389,2,2,2,378321850,4,3,362045,4236698,1399010,65360,51648,6228807779,1677558,94167499,848
300298.69,19,262144,64,304292,20050348730,0,197643442,8795,1,1,13908,2017,14,576,1792130,2,119798,4,117508164,1154,1,4,230,379392186,4,1517568744,3,52615,5719,2,7,576,98091545,23488,6372195800,576,76,3,1,2,2,553,3,6343346665,6315299135,302658449,385393257,385393257,3,1,20040449396,73389,73389,2,2,2,385393261,4,3,376790,4355603,1451802,67045,52612,6343346665,1725085,96644864,848
305306.27,24,262144,64,310077,20431718766,0,199894869,9024,1,1,13908,2047,15,576,1846002,2,122024,4,117508164,1154,1,4,230,386517828,4,1546071312,3,53594,6376,2,7,576,100718715,27027,6492713399,576,76,3,1,2,2,553,3,6463297892,6435510346,307739748,392718176,392718176,3,1,20421345184,73389,73389,2,2,2,392718180,4,3,381841,4482962,1482567,68801,53591,6463297892,1777201,99241595,848
310315.46,26,262144,64,315671,20799847466,0,202179584,9247,1,1,13908,2083,15,576,1899200,2,124216,4,117508164,1154,1,4,230,393461899,4,1573847596,3,54559,7027,2,7,576,103301556,34415,6608729598,576,76,3,1,2,2,553,3,6578757977,6551489778,312813617,399793461,399793461,3,1,20789260004,73389,73389,2,2,2,399793465,4,3,390389,4611772,1527238,70490,54556,6578757977,1828710,101780215,848
315327.00,28,262144,64,321433,21179058610,0,204163086,9495,1,1,13908,2122,15,576,1960216,2,126446,4,117508164,1154,1,4,230,400574955,4,1602299820,3,55541,7978,2,7,576,106182888,47699,6728686985,576,76,3,1,2,2,553,3,6698142008,6670722053,317906446,407098122,407098122,3,1,21169102376,73389,73389,2,2,2,407098126,4,3,398177,4757170,1585831,72458,55538,6698142008,1887758,104603316,848
320332.33,30,262144,64,326548,21516772912,0,206726518,9697,1,1,13908,2154,15,576,2002929,2,128566,4,117508164,1154,1,4,230,407302267,4,1629209068,3,56436,8522,2,7,576,108506899,50402,6836228452,576,76,3,1,2,2,553,3,6805170616,6777460571,322962846,413568914,413568914,3,1,21505583560,73389,73389,2,2,2,413568918,4,3,403667,4862355,1618823,73904,56433,6805170616,1929025,106894395,848
325337.00,30,262144,64,330966,21808543170,0,209989277,9845,1,1,13908,2187,15,576,2030404,2,130310,4,117508164,1154,1,4,230,412846953,4,1651387812,3,57178,8678,2,7,576,110170905,50542,6926654808,576,76,3,1,2,2,553,3,6895176230,6869053631,327999180,419181705,419181705,3,1,21797448692,73389,73389,2,2,2,419181709,4,3,412797,4930563,1651068,75005,57175,6895176230,1955399,108526212,848
330342.80,30,262144,64,335818,22129021504,0,213146641,10006,1,1,13908,2214,15,576,2061361,2,132230,4,117508164,1154,1,4,230,418869205,4,1675476820,3,58023,8949,2,7,576,111945955,50619,7028178333,576,76,3,1,2,2,553,3,6996226183,6969946906,333055947,425349393,425349393,3,1,22118168468,73389,73389,2,2,2,425349397,4,3,416609,5008417,1671922,76187,58020,6996226183,1985174,110280586,848
335347.37,30,262144,64,340091,22410890864,0,216733412,10127,1,1,13908,2246,15,576,2085191,2,133981,4,117508164,1154,1,4,230,424374806,4,1697499224,3,58741,9124,2,7,576,113295863,50685,7117105773,576,76,3,1,2,2,553,3,7084758235,7058518549,338086240,430767735,430767735,3,1,22399922252,73389,73389,2,2,2,430767739,4,3,417105,5067123,1682509,77082,58738,7084758235,2008109,111619995,848
340351.70,30,262144,64,342222,22550922126,0,221001318,10187,1,1,13908,2260,15,576,2095218,2,134784,4,117508164,1154,1,4,230,426930508,4,1707722032,3,59113,9141,2,7,576,113941875,50716,7160905898,576,76,3,1,2,2,553,3,7128354041,7102764328,343041487,433460744,433460744,3,1,22539958720,73389,73389,2,2,2,433460748,4,3,425611,5093403,1698651,77495,59110,7128354041,2017723,112249919,848
345355.50,30,262144,64,344151,22678849320,0,225328425,10238,1,1,13908,2269,15,576,2104872,2,135568,4,117508164,1154,1,4,230,429441879,4,1717767516,3,59457,9142,2,7,576,114507531,50770,7202250782,576,76,3,1,2,2,553,3,7169512849,7142976358,347972376,435915741,435915741,3,1,22667618564,73389,73389,2,2,2,435915745,4,3,428512,5117571,1704072,77911,59454,7169512849,2026961,112810180,848
350360.96,30,262144,64,345590,22773167690,0,230038352,10276,1,1,13908,2279,15,576,2111416,2,136142,4,117508164,1154,1,4,230,431256890,4,1725027560,3,59694,9142,2,7,576,114935600,50775,7231124549,576,76,3,1,2,2,553,3,7198257086,7172623211,353136550,437742557,437742557,3,1,22762612996,73389,73389,2,2,2,437742561,4,3,436509,5134117,1720244,78199,59691,7198257086,2033217,113222120,848
355366.10,30,262144,64,347638,22907723266,0,234407275,10329,1,1,13908,2287,15,576,2121199,2,136945,4,117508164,1154,1,4,230,433782675,4,1735130700,3,60037,9197,2,7,576,115520754,50837,7273883588,576,76,3,1,2,2,553,3,7240829139,7214831517,358128365,440345454,440345454,3,1,22897963640,73389,73389,2,2,2,440345458,4,3,440486,5158258,1730952,78604,60034,7240829139,2042595,113796636,848
360371.45,30,262144,64,348716,22978672724,0,238994108,10357,1,1,13908,2297,15,576,2126380,2,137365,4,117508164,1154,1,4,230,435105407,4,1740421628,3,60221,9198,2,7,576,115825253,50875,7296533661,576,76,3,1,2,2,553,3,7263379305,7237463016,363039666,441686783,441686783,3,1,22967712748,73389,73389,2,2,2,441686787,4,3,445838,5171189,1739036,78822,60218,7263379305,2047558,114093064,848
365377.01,30,262144,64,350546,23099243102,0,243587124,10405,1,1,13908,2315,15,576,2134992,2,138074,4,117508164,1154,1,4,230,437379099,4,1749516396,3,60539,9202,2,7,576,116358746,50903,7333827207,576,76,3,1,2,2,553,3,7300499938,7275262367,368200960,444008993,444025377,3,1,23088467668,73389,73389,2,2,2,444008997,4,3,458407,5193375,1756234,79210,60536,7300499938,2055782,114609392,848
370381.45,30,262144,64,352351,23217861364,0,247957868,10454,1,1,13908,2324,15,576,2143842,2,138801,4,117508164,1154,1,4,230,439702601,4,1758810404,3,60857,9210,2,7,576,116882592,50929,7372165387,576,76,3,1,2,2,553,3,7338665235,7312749084,373129810,446284210,446284210,3,1,23206778952,73389,73389,2,2,2,446284214,4,3,465166,5215390,1769475,79585,60854,7338665235,2064257,115119971,848
375386.63,30,262144,64,354154,23337241438,0,252444867,10505,1,1,13908,2334,15,576,2152799,2,139492,4,117508164,1154,1,4,230,441925418,4,1767701672,3,61168,9217,2,7,576,117449207,50937,7410418700,576,76,3,1,2,2,553,3,7376745282,7350195551,378219002,448593910,448593910,3,1,23326883352,73389,73389,2,2,2,448593914,4,3,468832,5237655,1782643,79970,61165,7376745282,2072829,115673465,848
380391.77,30,262144,64,355976,23456961746,0,256844814,10553,1,1,13908,2345,15,576,2162174,2,140207,4,117508164,1154,1,4,230,444192607,4,1776770428,3,61480,9222,2,7,576,117976182,50976,7448449911,576,76,3,1,2,2,553,3,7414604976,7387981479,383181898,450885511,450885511,3,1,23446046604,73389,73389,2,2,2,450885515,4,3,471447,5260571,1789014,80361,61477,7414604976,2081813,116194096,848
385395.41,30,262144,64,357012,23524869108,0,261453038,10581,1,1,13908,2348,15,576,2167295,2,140631,4,117508164,1154,1,4,230,445531259,4,1782125036,3,61654,9223,2,7,576,118281762,50990,7469787782,576,76,3,1,2,2,553,3,7435847701,7409196770,388115248,452212615,452212615,3,1,23515056012,73389,73389,2,2,2,452212619,4,3,475422,5272899,1797046,80563,61651,7435847701,2086732,116491661,848
390399.39,30,262144,64,358005,23590260072,0,266169362,10606,1,1,13908,2358,15,576,2172263,2,141009,4,117508164,1154,1,4,230,446724354,4,1786897416,3,61820,9223,2,7,576,118559025,50990,7490623588,576,76,3,1,2,2,553,3,7456593067,7429795145,393127402,453455640,453455640,3,1,23579693312,73389,73389,2,2,2,453455644,4,3,481548,5284709,1804171,80752,61817,7456593067,2091511,116761816,848
395434.78,38,262144,64,360809,23774650448,0,271071692,10678,3,3,13908,2381,19,576,2243142,2,142140,6,117508164,1154,1,4,230,450208891,4,1800835564,5,62315,15303,2,7131,576,121286542,686678,7549445981,576,76,3,1,2,2,553,3,7515102154,7487886287,401561504,457006650,457006650,3,1,23764345832,73389,73389,2,2,2,457006654,4,3,496168,5734592,1929762,83370,62311,7515102154,2159772,119364665,848
400470.83,67,262144,64,367310,24202558148,0,275875220,10846,3,3,13908,2419,23,576,2444221,2,144705,6,117508164,1154,1,4,230,458377668,4,1833446060,5,63453,81879,2,7131,576,128959530,2987056,7686369064,576,76,3,1,2,2,553,3,7651266465,7622877704,416882980,465218464,465218464,3,1,24191360160,73389,73389,2,2,2,465218468,4,3,504115,7259414,2186149,96784,63448,7651266465,2347437,126781028,848
405498.94,88,262144,64,373253,24594910304,0,281315715,11020,3,3,13908,2455,25,576,2628316,2,147049,6,117508164,1154,1,4,230,465775533,4,1863102132,5,64475,103328,2,7131,576,136363668,4930390,7811878066,576,76,3,1,2,2,553,3,7776088944,7746513499,432189186,472711097,472727481,3,1,24580977076,73389,73389,2,2,2,472711101,4,3,512115,8527800,2415779,103743,64470,7776088944,2524573,133955360,848
410521.33,115,262144,64,379174,24985157038,0,287091676,11192,3,3,13908,2497,28,576,2798867,2,149396,6,117508164,1154,1,4,230,473221933,4,1892823076,5,65492,118487,2,7131,576,143676270,6778583,7935629048,576,76,3,1,2,2,553,3,7899151244,7869244482,447378415,480265392,480265392,3,1,24972948448,73389,73389,2,2,2,480249012,4,3,521197,9746566,2634666,110382,65487,7899151244,2688485,141049086,848
415527.05,140,262144,64,384362,25326412670,0,292607624,11349,3,3,13908,2533,31,576,2944832,2,151433,6,117508164,1154,1,4,230,479675479,4,1918701916,5,66396,133638,2,7131,576,149935735,8364582,8043690540,576,76,3,1,2,2,553,3,8006603039,7976709259,461349933,486826740,486826740,3,1,25314990512,73389,73389,2,2,2,486826744,4,3,530786,10767900,2829412,116090,66391,8006603039,2828742,147114036,848
420531.17,140,262144,64,385119,25376626722,2,299477449,11370,3,3,13908,2536,31,576,2948395,2,151711,6,117508164,1154,1,4,230,480624032,4,1922496128,5,66526,133639,2,7131,576,150167323,8364582,8059431311,576,76,3,1,2,2,553,3,8022271471,7992395653,468464801,487789078,487789078,3,1,25365032088,73389,73389,2,2,2,487789082,4,3,549689,10777008,2857413,116237,66521,8022271471,2832158,147317635,848
425535.97,140,262144,64,385928,25429681544,2,304069788,11391,3,3,13908,2537,31,576,2952407,2,152015,6,117508164,1154,1,4,230,481625754,4,1926503016,5,66661,133639,2,7131,576,150399102,8364628,8076334383,576,76,3,1,2,2,553,3,8039100743,8009148439,473304192,488821270,488821270,3,1,25418706072,73389,73389,2,2,2,488821274,4,3,557629,10786685,2869440,116400,66656,8039100743,2836007,147537402,848
430541.17,140,262144,64,386645,25476707054,2,308978470,11412,3,3,13908,2543,31,576,2956055,2,152296,6,117508164,1154,1,4,230,482514142,4,1930056568,5,66778,133639,2,7131,576,150633023,8364667,8091414629,576,76,3,1,2,2,553,3,8054115736,8024027711,478460998,489722390,489722390,3,1,25465564312,73389,73389,2,2,2,489722394,4,3,569242,10795405,2883478,116542,66773,8054115736,2839513,147757298,848
435545.49,140,262144,64,387334,25522440526,2,313663796,11432,3,3,13908,2548,31,576,2959694,2,152568,6,117508164,1154,1,4,230,483349841,4,1933399364,5,66904,133639,2,7131,576,150851436,8364713,8106685328,576,76,3,1,2,2,553,3,8069317384,8038003707,483378846,490619192,490619192,3,1,25512198016,73389,73389,2,2,2,490619196,4,3,574818,10804446,2888752,116696,66899,8069317384,2842998,147970408,848
440550.38,140,262144,64,388185,25578549510,2,318462184,11453,3,3,13908,2550,31,576,2964214,2,152886,6,117508164,1154,1,4,230,484316939,4,1937267756,5,67052,133640,2,7131,576,151079443,8364713,8124738261,576,76,3,1,2,2,553,3,8087290356,8056241098,488422403,491665609,491665609,3,1,25566611700,73389,73389,2,2,2,491665613,4,3,580006,10815362,2900871,116866,67047,8087290356,2847348,148186308,848
445554.66,140,262144,64,388905,25626326664,2,323320025,11473,3,3,13908,2555,31,576,2968096,2,153161,6,117508164,1154,1,4,230,485233407,4,1940933628,5,67162,133640,2,7131,576,151302201,8364776,8138417766,576,76,3,1,2,2,553,3,8100906976,8070779027,493516585,492611563,492611563,3,1,25615801308,73389,73389,2,2,2,492611567,4,3,595514,10823935,2922073,117009,67157,8100906976,2851087,148387822,848
450559.36,140,262144,64,389690,25678074074,2,328047871,11493,3,3,13908,2567,31,576,2972330,2,153489,6,117508164,1154,1,4,230,486170357,4,1944681428,5,67301,133641,2,7131,576,151529784,8364838,8156141898,576,76,3,1,2,2,553,3,8118555877,8087515628,498487563,493592444,493592444,3,1,25666807120,73389,73389,2,2,2,493592448,4,3,600223,10833864,2927142,117180,67296,8118555877,2855150,148610349,848
455564.38,146,262144,64,392291,25848846926,4,334908084,11569,5,5,13908,2582,33,576,3040601,2,154516,7,117508164,1154,1,4,230,489509505,4,1958038020,6,67772,139999,2,7158,576,154606711,9156244,8211771750,576,76,3,1,2,2,553,3,8173883329,8141251914,509391340,496867085,496867085,3,1,25837088452,73389,73389,2,2,2,496867089,4,3,610860,11335949,3038047,120821,67765,8173883329,2919780,151576367,848
460569.51,146,262144,64,393004,25895586160,4,339600334,11588,5,5,13908,2588,33,576,3044330,2,154801,7,117508164,1154,1,4,230,490430030,4,1961720120,6,67904,140007,2,7158,576,154817228,9156278,8227423774,576,76,3,1,2,2,553,3,8189463929,8155941544,514308012,497768205,497768205,3,1,25883946692,73389,73389,2,2,2,497768209,4,3,615785,11345078,3047252,120981,67897,8189463929,2923349,151777692,848
465574.93,146,262144,64,393818,25949222048,4,344462604,11609,5,5,13908,2595,33,576,3048137,2,155091,7,117508164,1154,1,4,230,491399592,4,1965598368,6,68042,140008,2,7158,576,155046388,9156303,8243448075,576,76,3,1,2,2,553,3,8205412997,8172793526,519414100,498806430,498806430,3,1,25937934392,73389,73389,2,2,2,498806434,4,3,631343,11354441,3064480,121150,68035,8205412997,2926987,151989637,848
470580.26,146,262144,64,395539,26062033636,4,348960096,11655,5,5,13908,2601,33,576,3057053,2,155781,7,117508164,1154,1,4,230,493521774,4,1974087096,6,68344,140012,2,7158,576,155547214,9156321,8279685922,576,76,3,1,2,2,553,3,8241485276,8208332535,524447964,500969118,500969118,3,1,26050394168,73389,73389,2,2,2,500969122,4,3,634796,11375921,3073780,121493,68337,8241485276,2935560,152481132,848
475585.85,146,262144,64,397875,26215777296,4,353321245,11716,5,5,13908,2615,33,576,3069103,2,156688,7,117508164,1154,1,4,230,496360459,4,1985441836,6,68735,140019,2,7158,576,156222641,9156358,8328091506,576,76,3,1,2,2,553,3,8289677087,8256689178,529530236,503930304,503930304,3,1,26204375840,73389,73389,2,2,2,503930308,4,3,638046,11405126,3086287,122006,68728,8289677087,2947097,153144089,848
480591.54,146,262144,64,400520,26390374880,4,357400053,11791,5,5,13908,2634,33,576,3084130,2,157701,7,117508164,1154,1,4,230,499649280,4,1998597120,6,69200,140026,2,7158,576,157076084,9156405,8385236351,576,76,3,1,2,2,553,3,8346562885,8311474595,534522548,507296772,507296772,3,1,26379432176,73389,73389,2,2,2,507296776,4,3,651715,11442033,3120580,122589,69193,8346562885,2961541,153963263,848
485597.23,146,262144,64,403132,26563461340,4,361496976,11870,5,5,13908,2656,33,576,3098986,2,158730,7,117508164,1154,1,4,230,502866604,4,2011466416,6,69678,140031,2,7158,576,157939396,9156492,8441436528,576,76,3,1,2,2,553,3,8402496878,8366207752,539540634,510609770,510609770,3,1,26551708072,73389,73389,2,2,2,510609774,4,3,658520,11479091,3141988,123225,69671,8402496878,2975761,154805164,848
490603.89,146,262144,64,405748,26737075396,4,365677306,11946,5,5,13908,2667,33,576,3114386,2,159756,7,117508164,1154,1,4,230,506117000,4,2024468000,6,70122,140042,2,7158,576,158775191,9156535,8496179027,576,76,3,1,2,2,553,3,8456992003,8420991014,544616611,513928801,513928801,3,1,26724297684,73389,73389,2,2,2,513928805,4,3,668600,11516040,3161586,123810,70115,8456992003,2990576,155621408,848
495608.91,146,262144,64,408460,26915738110,4,369757182,12024,5,5,13908,2681,33,576,3129703,2,160856,7,117508164,1154,1,4,230,509659432,4,2038637728,6,70579,140109,2,7158,576,159649620,9156542,8552627117,576,76,3,1,2,2,553,3,8513185625,8477302366,549630401,517371156,517371156,3,1,26903300144,73389,73389,2,2,2,517371160,4,3,676326,11553518,3176096,124379,70572,8513185625,3005324,156481371,848
500614.27,151,262144,64,411095,27089354552,4,373919060,12092,5,5,13908,2703,33,576,3144185,2,161894,7,117508164,1154,1,4,230,512778624,4,2051114496,6,71039,140121,2,7158,576,160416656,9156626,8608295066,576,76,3,1,2,2,553,3,8568603372,8531841573,554615431,520698823,520698823,3,1,27076338828,73389,73389,2,2,2,520698827,4,3,680822,11588670,3190469,124946,71032,8568603372,3019239,157234075,848
505619.88,151,262144,64,412672,27192994408,4,378391792,12136,5,5,13908,2715,33,576,3152491,2,162532,7,117508164,1154,1,4,230,514892711,4,2059570844,6,71336,140121,2,7158,576,160895982,9156656,8642512683,576,76,3,1,2,2,553,3,8602659214,8564675052,559600754,522695512,522695512,3,1,27180166656,73389,73389,2,2,2,522695516,4,3,689243,11609740,3208770,125317,71329,8602659214,3027174,157695053,848
510625.27,151,262144,64,414023,27281859326,4,383042958,12173,5,5,13908,2722,33,576,3159343,2,163080,7,117508164,1154,1,4,230,516635048,4,2066540192,6,71579,140122,2,7158,576,161299632,9156681,8672344033,576,76,3,1,2,2,553,3,8632357955,8592530677,564682524,524405481,524405481,3,1,27269085044,73389,73389,2,2,2,524405485,4,3,697575,11626417,3220040,125573,71572,8632357955,3033770,158087479,848
515630.51,151,262144,64,414697,27326054722,4,387826995,12191,5,5,13908,2726,33,576,3162008,2,163339,7,117508164,1154,1,4,230,517499057,4,2069996228,6,71680,140122,2,7158,576,161501314,9156747,8684559498,576,76,3,1,2,2,553,3,8644516567,8606786330,569678701,525241065,525241065,3,1,27312535412,73389,73389,2,2,2,525241069,4,3,705605,11633172,3227999,125708,71673,8644516567,3036300,158281214,848
520660.93,160,262144,64,417608,27518700248,4,391801362,12282,7,7,13908,2743,33,576,3254092,2,164540,7,117508164,1154,1,4,230,521163512,4,2084654048,6,72206,157585,2,7158,576,165096476,10067358,8748082669,576,76,3,1,2,2,553,3,8707695964,8667358291,578306268,528947279,528947279,3,1,27505258540,73389,73389,2,2,2,528947283,4,3,715687,12278184,3344760,129096,72197,8707695964,3124996,161758761,848
525692.03,188,262144,64,422070,27812400876,4,398900798,12454,7,7,13908,2775,40,576,3406826,2,166285,7,117508164,1154,1,4,230,526677139,4,2106708556,6,72976,179473,2,7158,576,171126258,11895603,8841672120,576,76,3,1,2,2,553,3,8800771272,8759801865,593657580,534591123,534591123,3,1,27798738428,73389,73389,2,2,2,534591127,4,3,727947,13287193,3547274,144726,72967,8800771272,3262100,167586037,848
530744.85,210,262144,64,426624,28112106684,4,405832883,12611,7,7,13908,2804,43,576,3547737,2,168094,7,117508164,1154,1,4,230,532419237,4,2129676948,6,73774,192548,2,7158,576,177132738,13799828,8937951001,576,76,3,1,2,2,553,3,8896518005,8854395427,608789678,540341463,540341463,3,1,28097756108,73389,73389,2,2,2,540341467,4,3,734136,14393985,3719046,150207,73765,8896518005,3397530,173420873,848
535795.83,235,262144,64,431447,28429453742,4,412820946,12760,7,7,13908,2834,47,576,3700335,2,169978,7,117508164,1154,1,4,230,538362504,4,2153450016,6,74624,215166,2,7158,576,183136925,15699188,9041403344,576,76,3,1,2,2,553,3,8999401395,8954452862,624216412,546419483,546435867,3,1,28413813148,73389,73389,2,2,2,546419487,4,3,743142,15627439,3928933,156234,74615,8999401395,3544101,179214924,848
