arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
224.0037,224.2354,65785.4242,65561.4205,0.2317,np_all_58
6329.0011,6329.3477,16186.3190,9857.3179,0.3467,p_all_140
6804.0176,6804.4964,73142.3567,66338.3391,0.4787,np_all_58
8790.0197,8790.5656,27455.3884,18665.3687,0.5459,p_all_140
10526.0328,10526.6586,73705.6437,63179.6109,0.6257,np_all_58
11251.0325,11251.6376,32881.3581,21630.3257,0.6052,p_all_140
14681.0282,14681.6347,76751.5680,62070.5398,0.6065,np_all_58
15426.0382,15426.6899,36620.2632,21194.2250,0.6517,p_all_140
21615.0308,21615.2857,40886.7730,19271.7422,0.2549,p_all_140
21917.0208,21917.6999,40916.0939,18999.0731,0.6791,p_all_140
27404.0264,27404.5916,79941.1432,52537.1167,0.5652,np_all_58
37229.0133,37229.2676,81793.1694,44564.1561,0.2543,np_all_58
41813.0058,41813.1465,84333.1249,42520.1191,0.1406,np_all_58
48317.0071,48317.3198,91128.8205,42811.8134,0.3127,np_all_58
49755.0139,49755.2946,58354.4140,8599.4000,0.2806,p_all_140
53304.0247,53304.2615,62065.3953,8761.3706,0.2368,p_all_140
55944.0246,55944.8157,94181.1425,38237.1179,0.7910,np_all_58
