arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
199.0200,199.5493,63487.9908,63288.9708,0.5293,np_greedy_58
5626.0010,5626.4229,17209.5113,11583.5103,0.4218,p_greedy_140
6048.0398,6048.8841,76155.6705,70107.6307,0.8442,np_greedy_58
7813.0400,7813.8682,29005.5332,21192.4933,0.8282,p_greedy_140
9356.1051,9357.3108,92276.6872,82920.5821,1.2057,np_greedy_58
10001.0712,10002.2755,32494.9290,22493.8579,1.2043,p_greedy_140
13049.0536,13050.0007,95409.4432,82360.3896,0.9471,np_greedy_58
13712.0680,13713.0694,36845.4102,23133.3422,1.0014,p_greedy_140
19213.0812,19213.4894,39838.2037,20625.1225,0.4082,p_greedy_140
19482.0971,19483.1613,40043.3746,20561.2775,1.0643,p_greedy_140
24359.1213,24360.2824,112450.6819,88091.5606,1.1610,np_greedy_58
33093.0789,33093.5331,119657.9420,86564.8631,0.4542,np_greedy_58
37167.0833,37167.5093,123929.7899,86762.7066,0.4259,np_greedy_58
42948.1034,42948.5715,127384.5302,84436.4268,0.4681,np_greedy_58
44226.0965,44226.4281,53083.2547,8857.1582,0.3316,p_greedy_140
47382.0144,47382.2551,57387.3167,10005.3023,0.2407,p_greedy_140
49728.0626,49729.1194,138942.1594,89214.0967,1.0567,np_greedy_58
55152.0346,55152.3025,79850.8633,24698.8287,0.2679,p_greedy_140
57883.0550,57883.3808,87969.3927,30086.3377,0.3258,p_greedy_140
58742.0500,58742.9534,91798.8632,33056.8132,0.9035,p_greedy_140
58788.0343,58788.7538,94119.8298,35331.7955,0.7195,p_greedy_140
63065.0985,63066.1955,98826.6417,35761.5432,1.0970,p_greedy_140
65788.0930,65788.5418,99609.9549,33821.8618,0.4488,p_greedy_140
67526.0902,67527.1725,148007.6761,80481.5859,1.0822,np_greedy_58
74487.0835,74488.3243,149334.4061,74847.3226,1.2408,np_greedy_58
79280.0800,79280.5417,152181.9459,72901.8659,0.4618,np_greedy_58
88351.0983,88351.5773,118518.8582,30167.7599,0.4790,p_greedy_140
89042.0776,89042.4573,118966.2393,29924.1618,0.3798,p_greedy_140
92034.0947,92034.5121,161047.0337,69012.9391,0.4175,np_greedy_58
96790.0915,96790.6108,125062.5032,28272.4117,0.5193,p_greedy_140
99944.1011,99944.6071,127624.8243,27680.7233,0.5060,p_greedy_140
100004.0512,100004.4690,166936.9914,66932.9403,0.4178,np_greedy_58
106602.0812,106602.5369,131442.3837,24840.3025,0.4557,p_greedy_140
106650.0607,106650.4133,131437.5995,24787.5388,0.3525,p_greedy_140
128919.0703,128919.4571,138017.5416,9098.4713,0.3868,p_greedy_140
131732.0332,131732.3751,190273.8927,58541.8594,0.3419,np_greedy_58
135503.0312,135503.3209,142923.0024,7419.9712,0.2897,p_greedy_140
147821.0007,147821.5856,228882.6856,81061.6849,0.5849,np_greedy_58
150731.0012,150731.1121,235927.2064,85196.2052,0.1109,np_greedy_58
151349.0217,151349.4205,164243.9922,12894.9706,0.3989,p_greedy_140
153111.2294,153111.4338,168391.3616,15280.1322,0.2044,p_greedy_140
153279.0254,153279.6455,245923.0179,92643.9925,0.6201,np_greedy_58
155536.0576,155536.4302,248049.9072,92513.8496,0.3725,np_greedy_58
156633.0584,156633.3979,172503.5813,15870.5229,0.3395,p_greedy_140
160911.0708,160911.4779,174204.3020,13293.2312,0.4071,p_greedy_140
164636.0713,164636.4979,261291.0765,96655.0052,0.4266,np_greedy_58
165062.0779,165062.4754,261036.4822,95974.4043,0.3975,np_greedy_58
167707.0653,167707.4333,263362.0588,95654.9935,0.3681,np_greedy_58
168027.0728,168027.5156,257267.0500,89239.9772,0.4428,np_greedy_58
173910.0330,173910.3072,206236.3901,32326.3571,0.2743,p_greedy_140
174193.0180,174193.1970,207836.1678,33643.1498,0.1790,p_greedy_140
174302.0182,174302.5017,207128.9240,32826.9058,0.4835,p_greedy_140
175430.0760,175430.4631,209141.5194,33711.4435,0.3871,p_greedy_140
175554.0918,175554.5063,209311.1491,33757.0574,0.4145,p_greedy_140
177534.0789,177534.5592,268634.2061,91100.1272,0.4803,np_greedy_58
181309.0960,181309.4825,276251.3527,94942.2567,0.3865,np_greedy_58
189284.0940,189285.0817,216507.4329,27223.3389,0.9877,p_greedy_140
189530.0785,189532.1726,281007.7076,91477.6291,2.0941,np_greedy_58
191253.0738,191253.4750,281944.8212,90691.7475,0.4012,np_greedy_58
196302.0706,196303.1141,285039.4550,88737.3844,1.0435,np_greedy_58
201557.0703,201558.0799,221534.5389,19977.4686,1.0096,p_greedy_140
204414.0914,204415.2690,291410.8295,86996.7381,1.1776,np_greedy_58
213488.0690,213488.4510,233644.3293,20156.2603,0.3820,p_greedy_140
219032.0712,219032.4731,241987.4724,22955.4012,0.4019,p_greedy_140
220734.0812,220734.5078,244976.1263,24242.0452,0.4266,p_greedy_140
223430.0806,223430.4794,298321.6810,74891.6004,0.3988,np_greedy_58
229434.0866,229434.5277,256715.2868,27281.2002,0.4411,p_greedy_140
231530.0824,231530.5376,305317.2770,73787.1945,0.4551,np_greedy_58
233776.0768,233776.4542,303681.9862,69905.9094,0.3773,np_greedy_58
235369.1309,235369.4994,266531.0870,31161.9561,0.3685,p_greedy_140
236710.0991,236710.4814,308142.6336,71432.5345,0.3823,np_greedy_58
237350.0419,237350.3504,267456.2576,30106.2157,0.3085,p_greedy_140
244946.0665,244946.4125,313016.9814,68070.9149,0.3460,np_greedy_58
246505.0818,246505.4487,312282.6769,65777.5952,0.3669,np_greedy_58
249425.0675,249425.4387,277290.1130,27865.0455,0.3713,p_greedy_140
250369.0603,250369.4024,277914.5442,27545.4839,0.3420,p_greedy_140
