arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
297.7057,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
798.5138,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
3264.5090,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
3489.6109,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
3674.8009,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
3780.7711,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
4302.2864,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
17034.0272,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
17245.2757,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
18915.5773,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
21473.9355,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
23694.6725,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
34203.4339,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
35039.2006,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
35160.1979,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
37424.5963,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
37780.9685,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
39658.4436,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
41203.8290,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
41212.8324,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
44364.5509,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
44868.8365,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
47631.8673,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
49875.9955,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
50274.5002,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
52359.6276,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
54865.7805,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
55630.3864,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
57387.9522,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
57745.2660,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
62863.9423,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
63574.4139,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
66807.4916,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
68600.5004,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
69134.8468,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
69979.4504,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
70620.0275,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
70804.1452,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
72063.4113,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
73925.1781,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
78565.4533,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
