arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
333.5338,333.5910,60496.6411,60163.1073,0.0572,np_greedy_58
897.6040,897.6584,61630.1906,60732.5866,0.0544,np_greedy_58
4136.7054,4136.7569,66489.2056,62352.5002,0.0515,np_greedy_58
4290.8374,4290.8901,30887.2192,26596.3818,0.0527,p_greedy_140
4323.7122,4323.7444,31201.6088,26877.8966,0.0322,p_greedy_140
4838.9925,4839.0492,66997.8840,62158.8915,0.0567,np_greedy_58
5372.4536,5372.5068,33303.7598,27931.3061,0.0532,p_greedy_140
8041.3513,8041.4066,38246.1627,30204.8113,0.0553,p_greedy_140
15033.0516,15033.1119,54561.4277,39528.3761,0.0604,p_greedy_140
19165.2420,19165.3019,85123.9248,65958.6828,0.0599,np_greedy_58
19401.4823,19401.5388,84268.6023,64867.1200,0.0565,np_greedy_58
21323.4603,21323.5202,72069.8553,50746.3951,0.0599,p_greedy_140
22896.7603,22896.8160,73322.6104,50425.8501,0.0557,p_greedy_140
24157.1369,24157.1950,89439.2793,65282.1424,0.0581,np_greedy_58
26341.9743,26342.0300,80489.9013,54147.9270,0.0557,p_greedy_140
26653.4004,26653.4558,92032.5255,65379.1251,0.0554,np_greedy_58
38028.3582,38028.4189,98132.4291,60104.0709,0.0607,p_greedy_140
38478.5389,38478.5927,102747.9158,64269.3770,0.0538,np_greedy_58
39555.0311,39555.0866,105377.7833,65822.7522,0.0555,np_greedy_58
41981.6702,41981.7256,107939.1126,65957.4424,0.0554,p_greedy_140
42099.2763,42099.3496,106949.2311,64849.9548,0.0733,np_greedy_58
44354.6273,44354.6846,112674.8695,68320.2422,0.0573,p_greedy_140
44612.8430,44612.9016,108688.7903,64075.9473,0.0587,np_greedy_58
46355.4683,46355.5241,110925.0436,64569.5753,0.0557,np_greedy_58
46363.3500,46363.3733,111201.3072,64837.9572,0.0233,np_greedy_58
49913.5771,49913.6337,113256.6856,63343.1085,0.0566,np_greedy_58
50478.0357,50478.0934,114676.5158,64198.4801,0.0577,np_greedy_58
50637.2803,50637.3495,119029.4207,68392.1404,0.0692,p_greedy_140
56112.1380,56112.1961,120179.8976,64067.7597,0.0581,np_greedy_58
56559.0652,56559.1176,122653.2080,66094.1428,0.0524,np_greedy_58
58905.7340,58905.7904,123839.8737,64934.1397,0.0564,np_greedy_58
62585.1721,62585.2291,126885.0104,64299.8383,0.0569,np_greedy_58
63019.1008,63019.1549,127427.8928,64408.7921,0.0542,p_greedy_140
70413.0919,70413.1476,131568.4288,61155.3368,0.0557,p_greedy_140
77178.4784,77178.5370,142150.5687,64972.0903,0.0586,np_greedy_58
77777.5298,77777.5808,144898.5742,67121.0445,0.0510,np_greedy_58
78727.8247,78727.8751,144581.8608,65854.0361,0.0504,np_greedy_58
88386.2110,88386.2670,154174.5674,65788.3564,0.0560,np_greedy_58
88516.8275,88516.8792,154748.7906,66231.9631,0.0517,np_greedy_58
94711.9502,94712.0053,150053.6585,55341.7083,0.0551,p_greedy_140
98335.7807,98335.8346,151581.7843,53246.0036,0.0539,p_greedy_140
98425.3532,98425.4042,151603.7907,53178.4375,0.0510,p_greedy_140
98666.0606,98666.1135,151220.5747,52554.5141,0.0530,p_greedy_140
