arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
380.5231,380.5751,47964.8369,47584.3138,0.0519,np_default_58
1025.6765,1025.7284,55252.5736,54226.8971,0.0519,np_default_58
4728.3205,4728.3696,62598.8371,57870.5166,0.0491,np_default_58
5530.1008,5530.1503,62013.4125,56483.3117,0.0495,np_default_58
18333.5082,18333.5569,23766.5185,5433.0103,0.0487,p_default_140
21900.8886,21900.9450,91064.9990,69164.1104,0.0564,np_default_58
22173.1437,22173.1957,94059.8459,71886.7022,0.0520,np_default_58
27609.4918,27609.5411,101815.9336,74206.4419,0.0493,np_default_58
30464.5187,30464.5641,106822.2285,76357.7098,0.0454,np_default_58
33950.6523,33950.7009,39507.1253,5556.4730,0.0485,p_default_140
40497.1624,40497.2133,50382.3358,9885.1734,0.0509,p_default_140
41597.5860,41597.6475,51547.7827,9950.1968,0.0615,p_default_140
43977.7051,43977.7636,129527.3187,85549.6137,0.0585,np_default_58
45207.0650,45207.1203,129528.9236,84321.8586,0.0553,np_default_58
48114.1539,48114.2110,135846.1078,87731.9539,0.0571,np_default_58
50987.0615,50987.1150,134766.0254,83778.9639,0.0535,np_default_58
51656.0328,51656.0787,57620.9836,5964.9508,0.0459,p_default_140
52976.7437,52976.7914,136764.2151,83787.4714,0.0478,np_default_58
52987.9045,52987.9339,140048.6976,87060.7931,0.0295,np_default_58
57042.4859,57042.5401,139288.3784,82245.8926,0.0542,np_default_58
57689.1988,57689.2460,142563.3907,84874.1919,0.0472,np_default_58
64126.2782,64126.3257,170923.1871,106796.9089,0.0474,np_default_58
64638.2339,64638.2786,171549.4368,106911.2030,0.0448,np_default_58
67320.9441,67320.9883,187800.5541,120479.6100,0.0441,np_default_58
71524.7893,71524.8415,233894.4850,162369.6957,0.0522,np_default_58
71980.0742,71980.1220,78017.3838,6037.3096,0.0479,p_default_140
78470.9338,78470.9869,85933.4456,7462.5118,0.0531,p_default_140
82754.3558,82754.4056,90623.7033,7869.3475,0.0498,p_default_140
88201.6881,88201.7439,268859.0001,180657.3119,0.0557,np_default_58
88887.8678,88887.9192,269765.8779,180878.0101,0.0514,np_default_58
89971.9622,89972.0178,268260.8175,178288.8553,0.0556,np_default_58
90281.2593,90281.3150,96609.9528,6328.6935,0.0557,p_default_140
97252.6869,97252.7387,103535.4316,6282.7447,0.0519,p_default_140
101013.8809,101013.9319,302280.3434,201266.4624,0.0509,np_default_58
101162.5229,101162.5732,292722.0029,191559.4801,0.0503,np_default_58
109688.2287,109688.2789,117074.6388,7386.4101,0.0502,p_default_140
114308.0501,114308.1007,125404.3521,11096.3020,0.0506,p_default_140
117590.2560,117590.3110,127557.0787,9966.8227,0.0550,p_default_140
118281.3922,118281.4441,330682.6384,212401.2462,0.0518,np_default_58
124311.7375,124311.7875,333279.5933,208967.8558,0.0500,np_default_58
126486.4395,126486.4923,332662.5884,206176.1489,0.0528,np_default_58
