arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
23.0004,23.1072,4325.0669,4302.0665,0.1069,np_greedy_58
660.0059,660.5846,1592.1600,932.1541,0.5788,p_greedy_140
710.2133,711.2356,8196.6919,7486.4786,1.0223,np_greedy_58
917.0033,917.4323,2708.8802,1791.8769,0.4290,p_greedy_140
1098.2025,1098.9072,8353.8576,7255.6552,0.7047,np_greedy_58
1174.0660,1174.5207,3287.2110,2113.1450,0.4547,p_greedy_140
1532.0240,1532.4675,9176.5278,7644.5038,0.4435,np_greedy_58
1610.1108,1610.3489,3880.4398,2270.3291,0.2381,p_greedy_140
2255.2178,2255.5971,4324.4302,2069.2123,0.3792,p_greedy_140
2287.2645,2287.6249,4324.3668,2037.1023,0.3604,p_greedy_140
2860.1760,2860.3564,8498.8917,5638.7157,0.1804,np_greedy_58
3885.0008,3885.1468,10377.5867,6492.5859,0.1461,np_greedy_58
4363.0280,4363.1847,11683.2707,7320.2426,0.1567,np_greedy_58
5042.0039,5042.2729,13040.7400,7998.7361,0.2691,np_greedy_58
5192.0240,5192.1795,6157.5538,965.5298,0.1556,p_greedy_140
5562.2643,5563.2549,6703.9548,1141.6905,0.9906,p_greedy_140
5838.2205,5839.0174,12253.0369,6414.8165,0.7969,np_greedy_58
6474.0831,6474.3058,8949.9233,2475.8402,0.2227,p_greedy_140
6795.2084,6795.7810,10216.3667,3421.1583,0.5725,p_greedy_140
6896.0007,6896.6924,10440.4678,3544.4671,0.6916,p_greedy_140
6901.0021,6901.2844,10373.8489,3472.8467,0.2823,p_greedy_140
7403.0008,7403.3906,10925.9324,3522.9317,0.3899,p_greedy_140
7723.1582,7723.5510,11132.2509,3409.0927,0.3928,p_greedy_140
7927.0022,7927.4282,14967.1721,7040.1700,0.4260,np_greedy_58
8744.0022,8744.2117,14958.0040,6214.0018,0.2095,np_greedy_58
9307.0732,9307.2825,15281.5482,5974.4749,0.2093,np_greedy_58
10372.2048,10372.6140,12708.5340,2336.3292,0.4093,p_greedy_140
10453.0606,10453.2396,12799.4792,2346.4186,0.1790,p_greedy_140
10804.2051,10804.7482,16775.4575,5971.2524,0.5431,np_greedy_58
11362.0739,11362.4497,14002.7709,2640.6971,0.3759,p_greedy_140
11732.0908,11732.5090,14375.0109,2642.9201,0.4182,p_greedy_140
11740.0011,11740.1532,17570.1633,5830.1622,0.1522,np_greedy_58
12514.0063,12514.4763,14697.6404,2183.6340,0.4700,p_greedy_140
12520.0010,12520.1292,14713.3443,2193.3433,0.1281,p_greedy_140
15134.0011,15134.1131,15830.3457,696.3446,0.1121,p_greedy_140
15464.3326,15464.6901,22142.6247,6678.2921,0.3575,np_greedy_58
15907.0113,15907.2286,16582.8947,675.8834,0.2173,p_greedy_140
17353.0007,17353.1660,25792.7648,8439.7641,0.1653,np_greedy_58
17695.0006,17695.1622,25315.6573,7620.6568,0.1616,np_greedy_58
17767.0007,17767.1618,19381.4960,1614.4953,0.1611,p_greedy_140
17974.0019,17974.1913,19854.0119,1880.0100,0.1894,p_greedy_140
17994.3729,17995.1951,26430.5654,8436.1925,0.8222,np_greedy_58
18259.0443,18259.2351,26753.0893,8494.0449,0.1908,np_greedy_58
18387.2517,18387.9246,20224.8562,1837.6044,0.6729,p_greedy_140
18890.0007,18890.5241,20512.4251,1622.4244,0.5234,p_greedy_140
19327.0299,19327.3929,28451.6312,9124.6013,0.3629,np_greedy_58
19377.0014,19377.4761,26793.4013,7416.3998,0.4747,np_greedy_58
19687.0055,19687.7410,28081.2547,8394.2492,0.7355,np_greedy_58
19725.2123,19725.8535,26773.5885,7048.3761,0.6412,np_greedy_58
20416.0918,20416.4166,24056.4564,3640.3646,0.3248,p_greedy_140
20449.1908,20449.9105,24165.6809,3716.4901,0.7197,p_greedy_140
20462.2658,20462.8255,24051.6443,3589.3785,0.5597,p_greedy_140
20594.2091,20594.6558,24196.5020,3602.2928,0.4466,p_greedy_140
20609.1068,20609.2601,24262.2492,3653.1424,0.1533,p_greedy_140
20841.0669,20841.6242,27732.4863,6891.4194,0.5574,np_greedy_58
21284.0886,21284.7100,29920.4708,8636.3823,0.6215,np_greedy_58
22220.0038,22220.4094,24914.8606,2694.8568,0.4056,p_greedy_140
22249.0598,22249.7358,30741.3828,8492.3230,0.6760,np_greedy_58
22451.0014,22451.4622,31107.0387,8656.0373,0.4607,np_greedy_58
23044.2886,23044.7435,31522.8583,8478.5697,0.4549,np_greedy_58
23661.2959,23661.7302,25247.5896,1586.2937,0.4342,p_greedy_140
23996.2661,23996.7533,30085.0623,6088.7962,0.4872,np_greedy_58
25062.0293,25062.4989,26661.1137,1599.0844,0.4696,p_greedy_140
25712.0080,25712.4741,27892.2494,2180.2414,0.4661,p_greedy_140
25912.0801,25912.5306,28301.1467,2389.0667,0.4505,p_greedy_140
26229.2125,26229.6957,33013.8186,6784.6061,0.4832,np_greedy_58
26934.0021,26934.1684,30129.8379,3195.8358,0.1663,p_greedy_140
27180.3485,27181.1529,34177.7893,6997.4407,0.8044,np_greedy_58
27443.4561,27444.2203,34402.9687,6959.5126,0.7641,np_greedy_58
27630.1928,27630.9659,30878.7304,3248.5376,0.7731,p_greedy_140
27788.2868,27789.0955,34741.1430,6952.8562,0.8087,np_greedy_58
27863.0547,27863.4519,31120.3233,3257.2686,0.3972,p_greedy_140
28755.0694,28755.4609,34504.2673,5749.1979,0.3914,np_greedy_58
28938.0443,28938.3968,36214.3036,7276.2593,0.3525,np_greedy_58
29280.2489,29280.5483,32321.7858,3041.5369,0.2994,p_greedy_140
29391.1957,29391.8440,32388.2990,2997.1033,0.6484,p_greedy_140
29433.1835,29433.8598,35464.2625,6031.0790,0.6763,np_greedy_58
29532.1645,29532.8290,32406.4922,2874.3277,0.6645,p_greedy_140
29666.2505,29667.0022,36952.9185,7286.6680,0.7517,np_greedy_58
30877.0018,30877.1917,36706.0864,5829.0846,0.1899,np_greedy_58
32236.1720,32236.8709,37959.2264,5723.0544,0.6990,np_greedy_58
32853.1462,32853.2689,38560.2083,5707.0620,0.1227,np_greedy_58
32947.0007,32947.1609,38307.3975,5360.3968,0.1603,np_greedy_58
32986.0363,32986.5598,33895.2271,909.1908,0.5235,p_greedy_140
33024.2666,33024.8959,38675.5190,5651.2524,0.6293,np_greedy_58
34176.1041,34176.7289,40199.6943,6023.5902,0.6248,np_greedy_58
34846.0022,34846.1747,36208.5880,1362.5857,0.1724,p_greedy_140
35141.2115,35141.4937,36741.5067,1600.2952,0.2822,p_greedy_140
35794.2438,35794.7040,37375.8924,1581.6486,0.4603,p_greedy_140
36337.0016,36337.2398,37569.9112,1232.9096,0.2382,p_greedy_140
36518.0112,36518.2527,42418.4882,5900.4770,0.2415,np_greedy_58
37316.0617,37316.5246,42761.6380,5445.5763,0.4629,np_greedy_58
37725.0016,37725.1469,43257.6005,5532.5989,0.1453,np_greedy_58
38719.0015,38719.2937,39592.2230,873.2215,0.2923,p_greedy_140
38902.0467,38902.3986,44679.6027,5777.5560,0.3518,np_greedy_58
39413.0009,39413.3921,40129.8727,716.8718,0.3912,p_greedy_140
40273.0009,40273.2720,40994.5954,721.5945,0.2712,p_greedy_140
41648.0010,41648.2383,42342.7683,694.7673,0.2372,p_greedy_140
41813.3883,41813.8265,48658.9247,6845.5364,0.4382,np_greedy_58
42452.0010,42452.2646,43237.3598,785.3588,0.2636,p_greedy_140
43178.1987,43178.9790,51519.7317,8341.5330,0.7804,np_greedy_58
43924.0008,43924.2845,54143.4532,10219.4524,0.2837,np_greedy_58
44134.0007,44134.1127,54292.3424,10158.3417,0.1120,np_greedy_58
44935.0008,44935.3236,45598.9522,663.9514,0.3228,p_greedy_140
45237.0007,45237.3838,54362.7942,9125.7935,0.3831,np_greedy_58
46080.0006,46080.2988,49309.0279,3229.0272,0.2981,p_greedy_140
46280.0127,46280.5021,51863.1987,5583.1859,0.4894,p_greedy_140
46337.0077,46337.4488,52395.9231,6058.9155,0.4412,p_greedy_140
46641.0007,46641.2000,53788.2853,7147.2846,0.1993,p_greedy_140
46665.1669,46665.7937,53614.8411,6949.6743,0.6269,p_greedy_140
46688.1149,46688.2937,53726.2848,7038.1699,0.1788,p_greedy_140
46843.3734,46844.0181,54074.4401,7231.0666,0.6447,p_greedy_140
47213.0988,47213.3652,54462.4587,7249.3599,0.2664,p_greedy_140
47334.3206,47334.9751,54725.0987,7390.7780,0.6545,p_greedy_140
47468.2076,47468.4303,55008.1616,7539.9540,0.2227,p_greedy_140
47828.3177,47829.1938,55513.3966,7685.0789,0.8761,p_greedy_140
47952.2430,47952.7273,55625.2901,7673.0471,0.4842,p_greedy_140
48254.0012,48254.4527,55734.7798,7480.7786,0.4515,p_greedy_140
48433.1823,48433.4864,61892.5192,13459.3370,0.3041,np_greedy_58
48521.1665,48521.4023,62164.5759,13643.4093,0.2357,np_greedy_58
48764.3693,48764.8317,55804.6773,7040.3080,0.4625,p_greedy_140
49339.1076,49339.3374,56169.2592,6830.1516,0.2298,p_greedy_140
49672.1177,49672.6030,56365.8245,6693.7068,0.4853,p_greedy_140
52404.0229,52404.2706,63870.3657,11466.3428,0.2477,np_greedy_58
52576.2506,52576.7320,57526.7401,4950.4895,0.4814,p_greedy_140
53541.2469,53541.5007,64306.5248,10765.2780,0.2538,np_greedy_58
53937.0472,53937.3450,64115.0894,10178.0422,0.2978,np_greedy_58
54208.3172,54208.8067,58296.0446,4087.7274,0.4895,p_greedy_140
54740.1850,54740.8136,64959.4646,10219.2796,0.6286,np_greedy_58
54908.1494,54908.6006,58606.9324,3698.7831,0.4512,p_greedy_140
55020.0017,55020.1744,64115.5021,9095.5004,0.1727,np_greedy_58
55913.0249,55913.2851,59287.9766,3374.9517,0.2602,p_greedy_140
55993.0083,55993.4881,59498.8092,3505.8009,0.4799,p_greedy_140
