arrival_ms,start_ms,end_ms,latency_ms,qid
623.9596,623.9836,77788.8330,77164.8494,np_greedy_87
1681.6740,1681.6855,79538.0720,77856.3864,np_greedy_87
5716.4085,5716.4198,14962.3514,9245.9316,p_greedy_330
7279.9405,7279.9528,24931.4772,17651.5244,p_greedy_330
7737.5321,7737.5433,89313.8926,81576.3493,np_greedy_87
9058.8870,9058.8979,90476.6750,81417.7771,np_greedy_87
35874.4263,35874.4358,119884.1825,84009.7467,np_greedy_87
36320.2865,36320.2954,121789.1135,85468.8181,np_greedy_87
45228.0278,45228.0386,137157.2716,91929.2330,np_greedy_87
49900.5144,49900.5254,144791.9952,94891.4698,np_greedy_87
49975.6566,49975.6653,61421.7559,11446.0905,p_greedy_330
58416.9938,58417.0054,73196.0022,14778.9968,p_greedy_330
69921.4618,69921.4761,84550.9173,14629.4412,p_greedy_330
72036.1727,72036.1867,169019.1226,96982.9359,np_greedy_87
74049.1342,74049.1477,174538.4195,100489.2718,np_greedy_87
78814.0630,78814.0757,179540.8928,100726.8171,np_greedy_87
83520.9762,83520.9870,179919.6350,96398.6481,np_greedy_87
86777.2156,86777.2252,183336.5934,96559.3682,np_greedy_87
86794.6800,86794.6846,183269.2881,96474.6036,np_greedy_87
88690.2774,88690.2882,101098.8707,12408.5825,p_greedy_330
93437.4936,93437.5038,197135.4492,103697.9455,np_greedy_87
94342.0786,94342.0899,139722.8709,45380.7810,p_greedy_330
94496.7488,94496.7582,197201.9979,102705.2397,np_greedy_87
95083.5416,95083.5519,141094.5339,46010.9820,p_greedy_330
96779.0705,96779.0818,141166.1222,44387.0405,p_greedy_330
105044.9807,105044.9915,220733.1608,115688.1693,np_greedy_87
105880.2591,105880.2701,222783.8923,116903.6223,np_greedy_87
109568.9473,109568.9580,181303.5210,71734.5630,p_greedy_330
110269.9134,110269.9243,230453.6762,120183.7519,np_greedy_87
114551.3455,114551.3598,181716.7952,67165.4354,p_greedy_330
117162.3022,117162.3169,230894.6060,113732.2891,np_greedy_87
138276.4672,138276.4791,182070.3305,43793.8514,p_greedy_330
144476.2120,144476.2219,246577.9421,102101.7202,np_greedy_87
145601.9846,145601.9955,267766.2354,122164.2400,np_greedy_87
147380.0868,147380.0994,269811.3751,122431.2758,np_greedy_87
153888.1610,153888.1738,194931.7619,41043.5880,p_greedy_330
165471.3596,165471.3711,271421.8229,105950.4518,np_greedy_87
165709.8374,165709.8529,271429.5777,105719.7249,np_greedy_87
193758.3809,193758.3952,285163.3707,91404.9754,np_greedy_87
199460.1181,199460.1261,211527.5020,12067.3759,p_greedy_330
203619.6492,203619.6609,304234.5483,100614.8874,np_greedy_87
207191.6151,207191.6396,304024.8297,96833.1901,np_greedy_87
212260.3482,212260.3564,224630.2019,12369.8455,p_greedy_330
216458.5378,216458.5475,235982.7755,19524.2280,p_greedy_330
228263.9559,228263.9649,324078.4867,95814.5217,np_greedy_87
234596.3743,234596.3851,257725.0689,23128.6838,p_greedy_330
234925.1749,234925.1851,258074.7840,23149.5989,p_greedy_330
243472.2993,243472.3109,269717.2224,26244.9115,p_greedy_330
245225.4546,245225.4668,345351.7296,100126.2628,np_greedy_87
250100.6490,250100.6584,351447.2190,101346.5605,np_greedy_87
267231.9536,267231.9645,280310.8145,13078.8500,p_greedy_330
268827.4841,268827.4947,363327.2803,94499.7856,np_greedy_87
271511.7912,271511.7995,373896.9231,102385.1236,np_greedy_87
275601.0237,275601.0346,300900.4967,25299.4621,p_greedy_330
277311.0335,277311.0438,301411.5920,24100.5482,p_greedy_330
282388.9941,282389.0089,385459.9532,103070.9443,np_greedy_87
285341.7710,285341.7826,331683.4885,46341.7059,p_greedy_330
291065.8410,291065.8503,395009.5248,103943.6745,np_greedy_87
294477.7101,294477.7202,331846.7780,37369.0578,p_greedy_330
299812.1923,299812.2037,332554.0215,32741.8178,p_greedy_330
310262.6938,310262.7041,421120.1715,110857.4674,np_greedy_87
314647.4378,314647.4509,425576.4870,110929.0361,np_greedy_87
320530.5156,320530.5277,425804.1006,105273.5729,np_greedy_87
325745.3504,325745.3610,354430.1741,28684.8132,p_greedy_330
330562.5143,330562.5263,354645.5553,24083.0290,p_greedy_330
334231.8655,334231.8747,396633.3055,62401.4308,p_greedy_330
337517.6887,337517.7032,441656.5357,104138.8325,np_greedy_87
342411.1355,342411.1461,397263.9318,54852.7857,p_greedy_330
345041.2685,345041.2777,397894.4452,52853.1675,p_greedy_330
345843.3999,345843.4110,448507.3104,102663.8994,np_greedy_87
349541.7039,349541.7161,398436.7794,48895.0633,p_greedy_330
355423.5758,355423.5892,447115.4146,91691.8254,p_greedy_330
359221.0970,359221.1109,457946.3045,98725.1935,np_greedy_87
371003.2488,371003.2601,474217.7830,103214.5229,np_greedy_87
383724.1378,383724.1518,478286.5971,94562.4453,np_greedy_87
387682.4370,387682.4500,448636.1508,60953.7008,p_greedy_330
388651.0485,388651.0619,449023.6363,60372.5744,p_greedy_330
391196.2463,391196.2566,450024.1408,58827.8842,p_greedy_330
393773.8010,393773.8121,450140.5757,56366.7636,p_greedy_330
409311.9442,409311.9559,501052.2710,91740.3152,np_greedy_87
417015.0416,417015.0552,511576.3891,94561.3339,np_greedy_87
429806.2454,429806.2567,525869.3030,96063.0462,np_greedy_87
435242.9117,435242.9228,524191.0821,88948.1593,np_greedy_87
435612.7448,435612.7533,524473.9408,88861.1874,np_greedy_87
451867.2947,451867.3047,533708.3488,81841.0440,np_greedy_87
454187.0297,454187.0420,535982.5813,81795.5393,np_greedy_87
455775.9293,455775.9388,466871.3709,11095.4322,p_greedy_330
474061.4484,474061.4587,561901.4822,87840.0236,np_greedy_87
481430.9226,481430.9318,492044.7707,10613.8388,p_greedy_330
483929.8293,483929.8443,502557.6801,18627.8358,p_greedy_330
493562.4070,493562.4177,533190.6368,39628.2191,p_greedy_330
494591.7911,494591.8008,533636.9955,39045.1947,p_greedy_330
499011.1737,499011.1855,534130.3069,35119.1215,p_greedy_330
502432.6693,502432.6797,597973.8306,95541.1509,np_greedy_87
503842.0708,503842.0821,554543.3867,50701.3045,p_greedy_330
512777.6079,512777.6298,555351.5475,42573.9177,p_greedy_330
514864.0464,514864.0579,620675.4691,105811.4113,np_greedy_87
517024.0919,517024.1031,620820.4395,103796.3364,np_greedy_87
521785.7244,521785.7356,621321.8601,99536.1245,np_greedy_87
527530.0448,527530.0541,625411.8400,97881.7858,np_greedy_87
528412.2791,528412.2899,625525.1158,97112.8259,np_greedy_87
535480.7246,535480.7351,635696.9367,100216.2016,np_greedy_87
543477.0414,543477.0516,568032.4211,24555.3695,p_greedy_330
545343.3369,545343.3477,646101.6680,100758.3203,np_greedy_87
550091.4321,550091.4432,646314.0127,96222.5695,np_greedy_87
