arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
508.4657,508.5296,31884.2785,31375.8128,0.0640,np_greedy_58
1367.8465,1367.9087,34447.2212,33079.3747,0.0622,np_greedy_58
6303.8351,6303.8923,38620.1583,32316.3232,0.0572,np_greedy_58
7374.9742,7375.0344,37476.2794,30101.3052,0.0602,np_greedy_58
29218.7291,29218.7901,82365.6545,53146.9255,0.0611,np_greedy_58
29564.1222,29564.1837,81923.1736,52359.0514,0.0615,np_greedy_58
36809.7897,36809.8499,91496.1164,54686.3267,0.0601,np_greedy_58
38473.3764,38473.4466,51713.2911,13239.9146,0.0702,p_greedy_140
40155.8980,40155.9741,56332.1508,16176.2528,0.0761,p_greedy_140
40409.8541,40409.9340,56451.6748,16041.8207,0.0799,p_greedy_140
40614.7083,40614.7800,97566.6333,56951.9250,0.0718,np_greedy_58
52710.4786,52710.5758,60752.5095,8042.0308,0.0971,p_greedy_140
58635.5502,58635.6286,107681.7021,49046.1520,0.0784,np_greedy_58
60274.9276,60275.0085,110413.9040,50138.9764,0.0809,np_greedy_58
64155.0995,64155.1608,112299.5260,48144.4265,0.0614,np_greedy_58
66340.6857,66340.7447,73180.1221,6839.4364,0.0589,p_greedy_140
67982.3956,67982.4858,121360.3719,53377.9763,0.0902,np_greedy_58
70636.7075,70636.7888,123361.4916,52724.7841,0.0813,np_greedy_58
70649.0164,70649.0801,123072.1359,52423.1195,0.0637,np_greedy_58
76056.1092,76056.1752,130913.3036,54857.1943,0.0660,np_greedy_58
76918.5323,76918.5946,131702.0652,54783.5329,0.0624,np_greedy_58
85503.9727,85504.0396,139360.9492,53856.9765,0.0669,np_greedy_58
86184.1391,86184.2046,141130.2918,54946.1527,0.0656,np_greedy_58
88138.6256,88138.6932,96242.1515,8103.5259,0.0676,p_greedy_140
89758.3747,89758.5035,144766.5869,55008.2122,0.1288,np_greedy_58
95369.2938,95369.3942,146578.2463,51208.9524,0.1004,np_greedy_58
98660.9293,98660.9939,106476.0636,7815.1343,0.0646,p_greedy_140
112941.3497,112941.4207,125767.7157,12826.3660,0.0710,p_greedy_140
117235.2676,117235.3502,133309.4794,16074.2118,0.0826,p_greedy_140
117599.3260,117599.4217,160402.4107,42803.0847,0.0956,np_greedy_58
118232.5768,118232.6554,133742.0831,15509.5063,0.0786,p_greedy_140
