arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
380.8565,380.9095,40525.9114,40145.0549,0.0530,np_default_58
1026.0534,1026.1039,52365.1785,51339.1251,0.0506,np_default_58
4727.8098,4727.8630,59448.0788,54720.2690,0.0532,np_default_58
5530.7409,5530.8032,63137.5073,57606.7664,0.0623,np_default_58
18334.5091,18334.5640,23889.9908,5555.4818,0.0549,p_default_140
21902.2437,21902.3057,94736.8382,72834.5945,0.0620,np_default_58
22172.7421,22172.8101,91840.7790,69668.0369,0.0680,np_default_58
27608.9265,27608.9818,106672.9026,79063.9761,0.0553,np_default_58
30464.3216,30464.3760,109279.9802,78815.6586,0.0544,np_default_58
33950.7788,33950.8348,39584.6488,5633.8699,0.0559,p_default_140
40497.7864,40497.8418,50516.4683,10018.6820,0.0554,p_default_140
41598.2139,41598.2783,51950.5539,10352.3400,0.0644,p_default_140
43978.2192,43978.2799,135838.1425,91859.9232,0.0606,np_default_58
45206.7710,45206.8371,134015.7448,88808.9738,0.0661,np_default_58
48117.4186,48117.4793,139336.8770,91219.4584,0.0607,np_default_58
50987.1626,50987.2267,150512.1112,99524.9486,0.0641,np_default_58
51656.4447,51656.5120,57921.3276,6264.8829,0.0673,p_default_140
52976.0144,52976.0823,142689.6916,89713.6771,0.0679,np_default_58
52986.6874,52986.7911,147154.1432,94167.4558,0.1037,np_default_58
57042.5160,57042.5828,153050.4430,96007.9270,0.0667,np_default_58
57689.3755,57689.4456,156470.8740,98781.4985,0.0701,np_default_58
64126.6951,64126.7512,186902.9071,122776.2120,0.0561,np_default_58
64637.7336,64637.7998,191279.4491,126641.7154,0.0661,np_default_58
67320.9705,67321.0241,229176.8942,161855.9237,0.0536,np_default_58
71529.7160,71529.7796,262228.1808,190698.4648,0.0635,np_default_58
71980.1346,71980.1902,78172.0031,6191.8685,0.0556,p_default_140
78470.5036,78470.5610,86218.4199,7747.9163,0.0574,p_default_140
82754.3761,82754.4355,91080.1112,8325.7351,0.0594,p_default_140
88201.6438,88201.7070,299960.8546,211759.2108,0.0632,np_default_58
88888.0088,88888.0680,298955.5579,210067.5491,0.0592,np_default_58
89972.4900,89972.5541,303371.6720,213399.1820,0.0641,np_default_58
90281.0418,90281.1037,97092.1109,6811.0691,0.0619,p_default_140
97252.4553,97252.5136,103707.8263,6455.3710,0.0583,p_default_140
101014.8038,101014.8701,318512.5133,217497.7095,0.0663,np_default_58
101162.5411,101162.5969,318281.8923,217119.3512,0.0558,np_default_58
109687.5864,109687.6426,117383.6220,7696.0356,0.0562,p_default_140
114307.9585,114308.0173,125872.2748,11564.3162,0.0588,p_default_140
117591.0842,117591.1485,128004.5025,10413.4183,0.0643,p_default_140
118281.3502,118281.4148,347733.0872,229451.7370,0.0647,np_default_58
124312.0038,124312.0703,352724.5941,228412.5903,0.0666,np_default_58
126486.3247,126486.3920,354128.4230,227642.0983,0.0673,np_default_58
129259.9610,129260.0207,137342.0945,8082.1335,0.0597,p_default_140
133692.9535,133693.0266,142396.5977,8703.6442,0.0731,p_default_140
139349.1590,139349.2302,362373.3146,223024.1556,0.0712,np_default_58
141070.5510,141070.6148,153383.1022,12312.5512,0.0639,p_default_140
143434.6645,143434.7292,157534.5412,14099.8767,0.0647,p_default_140
