arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
333.6652,333.7218,60878.3561,60544.6909,0.0566,np_greedy_58
897.7695,897.8224,61694.1234,60796.3539,0.0530,np_greedy_58
4136.8724,4136.9249,66453.9401,62317.0677,0.0525,np_greedy_58
4291.0333,4291.0869,31679.6588,27388.6255,0.0536,p_greedy_140
4323.9183,4323.9693,31546.7579,27222.8396,0.0510,p_greedy_140
4838.5274,4838.5903,71355.8034,66517.2760,0.0628,np_greedy_58
5372.1859,5372.2403,34167.9115,28795.7256,0.0545,p_greedy_140
8041.1719,8041.2290,39381.2916,31340.1197,0.0571,p_greedy_140
15033.3682,15033.4292,56505.6762,41472.3080,0.0610,p_greedy_140
19165.8116,19165.8727,84725.6095,65559.7979,0.0611,np_greedy_58
19402.1593,19402.2273,86090.8564,66688.6971,0.0680,np_greedy_58
21322.3963,21322.4751,73002.1582,51679.7618,0.0788,p_greedy_140
22897.0363,22897.0955,74429.2572,51532.2209,0.0592,p_greedy_140
24156.5856,24156.6472,90121.5718,65964.9861,0.0615,np_greedy_58
26342.9013,26342.9633,80974.7282,54631.8269,0.0621,p_greedy_140
26653.4463,26653.5101,92685.9371,66032.4908,0.0638,np_greedy_58
38026.9453,38027.0059,100389.6198,62362.6745,0.0606,p_greedy_140
38478.9922,38479.0517,104351.2986,65872.3064,0.0596,np_greedy_58
39554.6504,39554.7075,103108.4136,63553.7632,0.0572,np_greedy_58
41981.6056,41981.6607,109488.2181,67506.6125,0.0551,p_greedy_140
42099.2565,42099.3202,106770.0946,64670.8382,0.0637,np_greedy_58
44354.8043,44354.8653,112536.7460,68181.9417,0.0610,p_greedy_140
44613.2566,44613.3320,110169.4157,65556.1591,0.0755,np_greedy_58
46355.2744,46355.3604,111421.2256,65065.9512,0.0860,np_greedy_58
46363.3459,46363.3973,112350.7505,65987.4046,0.0514,np_greedy_58
49913.1676,49913.2297,115592.4772,65679.3096,0.0621,np_greedy_58
50477.7674,50477.8264,116055.9858,65578.2184,0.0591,np_greedy_58
50637.2193,50637.2912,119414.3923,68777.1730,0.0719,p_greedy_140
56115.7108,56115.7703,122073.2617,65957.5509,0.0594,np_greedy_58
56558.9015,56558.9598,122581.9584,66023.0569,0.0583,np_greedy_58
58905.7815,58905.8372,124118.4983,65212.7168,0.0556,np_greedy_58
62584.1907,62584.2497,127989.2571,65405.0665,0.0591,np_greedy_58
63019.1429,63019.1985,127993.2537,64974.1108,0.0556,p_greedy_140
70414.0951,70414.1488,132290.3017,61876.2066,0.0537,p_greedy_140
77177.1939,77177.2533,144132.1148,66954.9209,0.0593,np_greedy_58
77777.3577,77777.4174,142000.5162,64223.1585,0.0597,np_greedy_58
78727.8190,78727.8708,144176.6010,65448.7820,0.0518,np_greedy_58
88384.4573,88384.5157,154693.0359,66308.5786,0.0584,np_greedy_58
88517.1120,88517.1637,153350.6045,64833.4925,0.0517,np_greedy_58
94712.1507,94712.2093,150112.8938,55400.7431,0.0586,p_greedy_140
98339.3195,98339.3730,152173.9861,53834.6667,0.0535,p_greedy_140
98425.8929,98425.9466,152313.9201,53888.0272,0.0537,p_greedy_140
98666.6272,98666.6765,152735.5600,54068.9328,0.0492,p_greedy_140
103495.9739,103496.0342,169026.3857,65530.4118,0.0602,np_greedy_58
108769.2869,108769.3440,173458.6196,64689.3327,0.0571,np_greedy_58
110675.0988,110675.1573,177147.1702,66472.0714,0.0586,np_greedy_58
120750.0786,120750.1358,161100.3066,40350.2280,0.0572,p_greedy_140
121931.7843,121931.8434,188495.9878,66564.2035,0.0591,np_greedy_58
123561.1059,123561.1608,162749.4855,39188.3795,0.0549,p_greedy_140
130995.4112,130995.4689,197644.5768,66649.1656,0.0577,np_greedy_58
132882.0931,132882.1502,166521.3490,33639.2559,0.0571,p_greedy_140
133596.3500,133596.4052,200278.3929,66682.0429,0.0552,np_greedy_58
143602.3406,143602.4012,210810.5308,67208.1902,0.0606,np_greedy_58
145035.6461,145035.7035,211126.1976,66090.5515,0.0575,np_greedy_58
150843.8139,150843.8731,216881.0195,66037.2056,0.0592,np_greedy_58
154708.2286,154708.2869,179484.8927,24776.6640,0.0583,p_greedy_140
155477.4954,155477.5496,221942.8488,66465.3534,0.0542,np_greedy_58
159630.1541,159630.2076,184479.4487,24849.2946,0.0535,p_greedy_140
165733.6817,165733.7400,232976.9191,67243.2374,0.0583,np_greedy_58
166548.5674,166548.6168,191244.8135,24696.2461,0.0493,p_greedy_140
168076.5826,168076.6347,235917.6368,67841.0542,0.0521,np_greedy_58
171218.7878,171218.8457,237947.2203,66728.4325,0.0579,np_greedy_58
171658.8966,171658.9530,196552.3837,24893.4871,0.0564,p_greedy_140
179747.3484,179747.4028,201960.7120,22213.3636,0.0544,p_greedy_140
180292.4420,180292.4943,247005.4727,66713.0308,0.0523,np_greedy_58
184739.8940,184739.9530,250447.0632,65707.1692,0.0591,np_greedy_58
190435.1305,190435.1941,215053.0528,24617.9223,0.0636,p_greedy_140
191884.6477,191884.7042,259528.9200,67644.2723,0.0565,np_greedy_58
197784.9225,197784.9817,227611.7277,29826.8052,0.0592,p_greedy_140
198177.8740,198177.9396,264539.9911,66362.1171,0.0656,np_greedy_58
204565.5027,204565.5653,244212.0698,39646.5670,0.0625,p_greedy_140
204767.2398,204767.3005,244827.2232,40059.9834,0.0607,p_greedy_140
204976.9555,204977.0061,271432.6030,66455.6474,0.0506,np_greedy_58
205606.0988,205606.1513,246108.1029,40502.0042,0.0525,p_greedy_140
209294.3069,209294.3598,250057.5179,40763.2110,0.0528,p_greedy_140
218639.9644,218640.0223,286040.0188,67400.0544,0.0579,np_greedy_58
219756.5992,219756.6611,261127.5240,41370.9248,0.0620,p_greedy_140
222757.8668,222757.9302,288436.1111,65678.2443,0.0634,np_greedy_58
229590.8976,229590.9563,296499.0882,66908.1906,0.0587,np_greedy_58
230959.8174,230959.8850,273048.7243,42088.9069,0.0677,p_greedy_140
232493.0184,232493.0719,299042.8589,66549.8405,0.0535,np_greedy_58
232692.7539,232692.8070,299759.6826,67066.9286,0.0531,np_greedy_58
234422.5628,234422.6215,275776.3815,41353.8187,0.0586,p_greedy_140
241377.8383,241377.8969,306027.6645,64649.8262,0.0586,np_greedy_58
242614.6023,242614.6554,308841.0690,66226.4667,0.0531,np_greedy_58
245681.2656,245681.3309,290500.6475,44819.3819,0.0652,p_greedy_140
248330.0986,248330.1551,295316.5057,46986.4071,0.0566,p_greedy_140
253233.0420,253233.1007,317351.2741,64118.2321,0.0587,np_greedy_58
254809.1550,254809.2148,309947.9125,55138.7575,0.0598,p_greedy_140
255636.5146,255636.5725,310871.6469,55235.1322,0.0579,p_greedy_140
268389.0725,268389.1381,340767.7426,72378.6702,0.0656,np_greedy_58
274753.6123,274753.6725,361874.1289,87120.5166,0.0601,p_greedy_140
275025.4172,275025.4687,352636.0871,77610.6699,0.0515,np_greedy_58
276179.9732,276180.0309,357880.2901,81700.3169,0.0577,np_greedy_58
277479.7965,277479.8514,375066.6756,97586.8791,0.0549,p_greedy_140
278722.6122,278722.6667,359722.7073,81000.0951,0.0546,np_greedy_58
279782.1725,279782.2243,378658.6475,98876.4751,0.0518,p_greedy_140
280240.9326,280240.9937,381414.1839,101173.2512,0.0610,p_greedy_140
281668.4208,281668.4808,382963.5975,101295.1767,0.0601,p_greedy_140
281792.7231,281792.7825,368553.4720,86760.7489,0.0594,np_greedy_58
281963.9806,281964.0379,384008.8898,102044.9092,0.0573,p_greedy_140
282263.4451,282263.5055,369714.4353,87450.9902,0.0604,np_greedy_58
286039.2645,286039.3460,373204.2594,87164.9949,0.0815,np_greedy_58
287022.6969,287022.7588,397376.9906,110354.2937,0.0618,p_greedy_140
291307.6763,291307.7361,384702.1933,93394.5170,0.0598,np_greedy_58
293843.7838,293843.8413,389337.1880,95493.4042,0.0575,np_greedy_58
295138.6008,295138.6568,396901.7653,101763.1645,0.0560,np_greedy_58
