arrival_ms,start_ms,end_ms,latency_ms,qid
387680.4086,387680.4580,403301.5320,15621.0741,p_default_330
388651.3024,388651.3770,406671.0105,18019.6335,p_default_330
391194.4572,391194.5353,409056.7468,17862.2115,p_default_330
393771.8385,393771.9494,409907.8127,16135.8633,p_default_330
409301.7374,409301.7970,444759.4836,35457.6866,np_default_87
417013.3030,417013.3541,450206.6934,33193.3393,np_default_87
429802.6787,429802.7293,468004.1021,38201.3729,np_default_87
435237.6418,435237.6889,473027.0499,37789.3609,np_default_87
435612.9682,435613.0309,471588.8178,35975.7870,np_default_87
451865.7134,451865.7673,519158.4989,67292.7316,np_default_87
454184.8340,454184.8858,520715.5799,66530.6941,np_default_87
455776.1027,455776.1523,461455.8898,5679.7375,p_default_330
474060.8215,474060.8754,537921.6398,63860.7644,np_default_87
481427.5235,481427.5706,489411.5667,7983.9960,p_default_330
483928.2270,483928.2980,492090.5459,8162.2479,p_default_330
493559.1580,493559.2104,506699.4431,13140.2327,p_default_330
494590.7199,494590.7972,509566.5175,14975.7203,p_default_330
499007.3583,499007.4286,514698.2528,15690.8242,p_default_330
502432.0756,502432.1335,556524.6027,54092.4692,np_default_87
503840.7101,503840.7817,517825.8521,13985.0704,p_default_330
512776.5819,512776.6927,521074.5909,8297.8982,p_default_330
514862.6431,514862.7237,560070.1008,45207.3771,np_default_87
517022.4941,517022.5664,559421.2806,42398.7142,np_default_87
521781.6090,521781.6625,560012.6148,38230.9523,np_default_87
527529.0182,527529.0627,570192.3446,42663.2819,np_default_87
528411.8468,528411.8953,572360.7098,43948.8146,np_default_87
535479.5329,535479.5855,584452.4917,48972.9062,np_default_87
543476.2051,543476.2480,549281.5831,5805.3351,p_default_330
545341.5966,545341.6716,597561.1883,52219.5167,np_default_87
550086.8070,550086.8568,596501.6493,46414.7925,np_default_87
552513.6760,552513.7129,605123.7517,52610.0388,np_default_87
553583.5970,553583.6441,606028.5717,52444.9276,np_default_87
562653.5288,562653.5794,568556.5496,5902.9702,p_default_330
565047.1117,565047.1944,619342.7546,54295.5601,np_default_87
565196.7839,565196.8532,617650.5063,52453.6531,np_default_87
570220.2843,570220.3185,619744.4588,49524.1403,np_default_87
571504.1971,571504.2466,577540.1271,6035.8805,p_default_330
573235.1146,573235.1877,621440.9310,48205.7433,np_default_87
582030.7868,582030.8411,625417.1088,43386.2678,np_default_87
589367.2711,589367.3210,595291.3086,5923.9876,p_default_330
596927.4672,596927.5170,645313.2430,48385.7260,np_default_87
597029.3014,597029.3496,602620.0165,5590.6669,p_default_330
612219.3798,612219.4301,617904.4969,5685.0667,p_default_330
624712.0840,624712.1365,675001.5684,50289.4319,np_default_87
629600.4451,629600.4962,636882.3809,7281.8846,p_default_330
633038.9315,633039.0250,640305.3496,7266.3245,p_default_330
636507.1337,636507.2018,688241.6886,51734.4868,np_default_87
653753.7034,653753.7544,659173.9755,5420.2211,p_default_330
663745.9493,663746.0108,669079.5537,5333.5428,p_default_330
671457.8734,671457.9241,676769.9080,5311.9840,p_default_330
677294.5745,677294.6249,684889.8726,7595.2477,p_default_330
680234.6389,680234.7134,687683.9747,7449.2614,p_default_330
688292.5624,688292.5991,697112.2947,8819.6956,p_default_330
689853.5624,689853.6221,698800.5452,8946.9231,p_default_330
692138.9881,692139.0752,732215.4701,40076.3949,np_default_87
701521.6875,701521.7388,706759.4804,5237.7415,p_default_330
727994.3757,727994.4267,733158.7662,5164.3395,p_default_330
730663.9839,730664.0716,772165.3281,41501.2565,np_default_87
742182.0538,742182.1025,799630.2544,57448.1520,np_default_87
745259.3416,745259.3906,800980.4061,55721.0155,np_default_87
746100.6581,746100.7054,751369.5092,5268.8038,p_default_330
752918.4582,752918.5090,813834.0309,60915.5219,np_default_87
755183.9358,755183.9857,815692.1985,60508.2129,np_default_87
756983.2245,756983.2741,762526.1013,5542.8273,p_default_330
764884.0687,764884.1207,770335.4577,5451.3370,p_default_330
778668.8651,778668.9050,791479.6016,12810.6966,p_default_330
780179.8744,780179.9467,794513.6284,14333.6818,p_default_330
780803.7737,780803.8547,794770.1150,13966.2602,p_default_330
803714.8340,803714.8837,809178.8048,5463.9210,p_default_330
808917.8998,808917.9825,814600.5316,5682.5491,p_default_330
811051.1570,811051.2334,865582.8693,54531.6359,np_default_87
817859.2415,817859.2722,870862.1131,53002.8409,np_default_87
821723.5292,821723.5786,827013.0310,5289.4525,p_default_330
828048.2815,828048.3301,833516.2529,5467.9229,p_default_330
833193.5405,833193.6257,839050.3244,5856.6987,p_default_330
833995.8989,833996.0259,886624.2585,52628.2326,np_default_87
834518.5418,834518.6357,886302.1960,51783.5603,np_default_87
836193.6566,836193.7527,887895.0659,51701.3132,np_default_87
838679.5395,838679.6188,887632.0410,48952.4222,np_default_87
842110.3936,842110.4439,891716.8307,49606.3868,np_default_87
847137.6238,847137.6615,906266.2111,59128.5495,np_default_87
850231.6282,850231.6799,856793.5617,6561.8818,p_default_330
850814.5138,850814.5932,909621.2582,58806.6651,np_default_87
855098.8587,855098.9403,861766.3366,6667.3963,p_default_330
857412.1582,857412.2420,910229.8953,52817.6534,np_default_87
863728.9245,863728.9604,913776.4974,50047.5370,np_default_87
865060.7887,865060.8388,915413.0099,50352.1711,np_default_87
865810.0409,865810.0954,915756.6418,49946.5465,np_default_87
870889.3040,870889.3560,922181.9824,51292.6264,np_default_87
871328.6015,871328.6534,877525.6041,6196.9507,p_default_330
871967.1892,871967.2745,921488.0994,49520.8249,np_default_87
878543.9266,878543.9766,924445.9176,45901.9411,np_default_87
878643.0387,878643.0882,924093.1892,45450.1009,np_default_87
887532.2508,887532.3033,930584.0133,43051.7100,np_default_87
888417.1705,888417.2224,933535.3302,45118.1079,np_default_87
891222.4353,891222.4812,900586.3633,9363.8822,p_default_330
893531.8538,893531.9305,902952.1405,9420.2100,p_default_330
902140.3966,902140.5199,938036.1844,35895.6645,np_default_87
908140.7711,908140.8228,959524.7348,51383.9121,np_default_87
937343.8570,937343.9063,949096.2124,11752.3061,p_default_330
938089.3896,938089.4605,950027.5226,11938.0622,p_default_330
944295.0650,944295.1535,954193.5736,9898.4201,p_default_330
952335.4777,952335.5524,958654.0867,6318.5343,p_default_330
957059.2725,957059.3475,1006452.0132,49392.6657,np_default_87
960585.0600,960585.1072,1008627.6192,48042.5120,np_default_87
967995.1351,967995.1859,1016940.8029,48945.6170,np_default_87
972816.8800,972816.9307,981452.1445,8635.2138,p_default_330
975042.9166,975042.9900,983511.1025,8468.1125,p_default_330
984090.8353,984090.8869,1039001.2238,54910.3368,np_default_87
984528.2615,984528.3082,989922.0641,5393.7560,p_default_330
988813.1944,988813.2663,1038251.1122,49437.8459,np_default_87
989851.6541,989851.7304,995478.0787,5626.3483,p_default_330
993773.8788,993773.9518,1043820.0091,50046.0573,np_default_87
1005580.8973,1005580.9515,1057234.3648,51653.4132,np_default_87
1019354.8872,1019354.9383,1031038.7464,11683.8081,p_default_330
1020865.4284,1020865.5034,1034080.7487,13215.2453,p_default_330
1024438.5859,1024438.6618,1035761.2554,11322.5936,p_default_330
1044289.6608,1044289.7101,1050120.1649,5830.4549,p_default_330
1046077.9161,1046077.9894,1079850.8098,33772.8204,np_default_87
1048795.0970,1048795.1648,1054746.7539,5951.5891,p_default_330
1071017.9386,1071017.9723,1126725.0764,55707.1040,np_default_87
1077309.1691,1077309.2191,1134005.0759,56695.8568,np_default_87
1082228.3820,1082228.4331,1095774.8324,13546.3993,p_default_330
1082841.8506,1082841.9407,1097744.2553,14902.3146,p_default_330
1088537.8549,1088537.9355,1105120.5554,16582.6199,p_default_330
1089854.9462,1089855.0474,1105958.3904,16103.3429,p_default_330
1091960.7824,1091960.8570,1147146.6969,55185.8399,np_default_87
1099725.6648,1099725.7669,1109171.7918,9446.0249,p_default_330
1105126.8963,1105126.9630,1152249.7815,47122.8185,np_default_87
1110516.0329,1110516.0846,1158323.5212,47807.4366,np_default_87
1113617.1283,1113617.1785,1152724.7315,39107.5530,np_default_87
1114561.8780,1114561.9271,1170708.5935,56146.6664,np_default_87
1137953.6754,1137953.7245,1144869.8857,6916.1612,p_default_330
1139017.2156,1139017.3303,1209227.4484,70210.1181,np_default_87
1139698.7303,1139698.8050,1208309.7661,68610.9611,np_default_87
1142500.5306,1142500.6003,1149424.5498,6923.9495,p_default_330
1148169.5950,1148169.6749,1212545.3065,64375.6317,np_default_87
1154556.5336,1154556.5835,1162191.7322,7635.1487,p_default_330
1157101.7371,1157101.8466,1216943.3003,59841.4537,np_default_87
1158138.6134,1158138.6846,1166515.3881,8376.7035,p_default_330
1158931.8560,1158931.9616,1217086.3436,58154.3820,np_default_87
1164837.6224,1164837.6913,1171170.7252,6333.0339,p_default_330
1171290.6233,1171290.6773,1221221.5359,49930.8586,np_default_87
1174654.1785,1174654.2263,1182433.3467,7779.1205,p_default_330
1177963.2088,1177963.2724,1185686.2851,7723.0127,p_default_330
1191547.1391,1191547.1922,1197195.4800,5648.2879,p_default_330
1199598.9246,1199598.9779,1205351.7415,5752.7636,p_default_330
1199957.2202,1199957.3022,1233495.8156,33538.5135,np_default_87
