arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
90.0007,90.3191,43656.1626,43566.1619,0.3184,np_all_58
2532.0151,2532.5951,91938.4095,89406.3944,0.5800,p_all_140
2721.0078,2721.2571,40167.0414,37446.0336,0.2493,np_all_58
3516.0007,3516.3323,90135.4117,86619.4109,0.3315,p_all_140
4210.0007,4210.3448,43132.9012,38922.9005,0.3442,np_all_58
4500.1276,4500.4509,90654.4512,86154.3236,0.3233,p_all_140
5872.0008,5872.3225,45064.0305,39192.0298,0.3218,np_all_58
6170.0988,6170.5192,91999.2767,85829.1779,0.4204,p_all_140
8646.0317,8646.4026,93669.2662,85023.2345,0.3709,p_all_140
8767.0007,8767.4618,91987.0300,83220.0294,0.4611,p_all_140
10962.0624,10962.7516,50851.2169,39889.1545,0.6893,np_all_58
14892.0010,14892.5770,56190.7531,41298.7522,0.5760,np_all_58
16725.0008,16725.3963,56176.8521,39451.8513,0.3955,np_all_58
19327.0757,19327.4073,55735.1247,36408.0490,0.3316,np_all_58
19902.0007,19902.5075,96520.7388,76618.7381,0.5068,p_all_140
21322.0046,21322.6843,98074.7109,76752.7062,0.6797,p_all_140
22378.0010,22378.6298,62885.4685,40507.4675,0.6288,np_all_58
24818.0008,24818.6742,98125.7597,73307.7588,0.6733,p_all_140
26047.0007,26047.4270,98072.7934,72025.7927,0.4263,p_all_140
26434.0598,26434.5109,98296.2106,71862.1508,0.4511,p_all_140
26455.0008,26455.4354,98427.3504,71972.3496,0.4346,p_all_140
28379.0051,28379.3879,98801.3245,70422.3194,0.3828,p_all_140
29605.0019,29605.7569,98964.7185,69359.7166,0.7550,p_all_140
