arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
179.0178,179.3954,83942.4182,83763.4004,0.3777,np_greedy_58
5063.0007,5063.5276,16564.7922,11501.7916,0.5269,p_greedy_140
5443.0345,5443.7184,100519.8101,95076.7756,0.6839,np_greedy_58
7032.0481,7032.8345,27057.1752,20025.1271,0.7864,p_greedy_140
8421.0799,8422.0635,116488.2552,108067.1753,0.9837,np_greedy_58
9001.0540,9001.9793,31803.0470,22801.9931,0.9253,p_greedy_140
11745.0802,11746.1506,122702.4268,110957.3466,1.0704,np_greedy_58
12341.1205,12342.1699,35985.4260,23644.3055,1.0494,p_greedy_140
17292.0920,17292.5451,38849.0363,21556.9443,0.4531,p_greedy_140
17534.0839,17535.1105,38891.0423,21356.9585,1.0266,p_greedy_140
21923.0726,21924.0151,128398.0475,106474.9749,0.9424,np_greedy_58
29784.1104,29784.5750,140645.3555,110861.2451,0.4646,np_greedy_58
33450.0776,33450.5587,141816.5146,108366.4369,0.4811,np_greedy_58
38654.0933,38654.6117,150199.3461,111545.2529,0.5185,np_greedy_58
39804.0228,39804.4931,48803.2151,8999.1924,0.4703,p_greedy_140
42643.0460,42643.3855,55867.9366,13224.8906,0.3396,p_greedy_140
44755.0923,44756.0787,156721.3534,111966.2611,0.9864,np_greedy_58
49637.0402,49637.3471,79479.5357,29842.4955,0.3069,p_greedy_140
52095.0878,52096.0533,89626.8517,37531.7639,0.9655,p_greedy_140
52867.0859,52868.0412,91598.9363,38731.8504,0.9554,p_greedy_140
52910.0847,52911.1477,92219.3472,39309.2625,1.0630,p_greedy_140
56758.1228,56758.5688,96299.0048,39540.8820,0.4460,p_greedy_140
59209.0819,59210.1048,101168.5266,41959.4447,1.0229,p_greedy_140
60773.0942,60774.0923,172624.5333,111851.4391,0.9982,np_greedy_58
67039.0811,67040.0295,185977.6162,118938.5352,0.9484,np_greedy_58
71352.0763,71353.1176,181643.0928,110291.0165,1.0413,np_greedy_58
79516.1006,79516.5134,122234.8141,42718.7135,0.4128,p_greedy_140
80138.0975,80139.0347,121216.7653,41078.6678,0.9372,p_greedy_140
82831.0969,82832.0297,200892.6970,118061.6001,0.9328,np_greedy_58
87111.0907,87111.5341,129146.4460,42035.3553,0.4434,p_greedy_140
89949.0777,89949.4874,130465.1319,40516.0542,0.4097,p_greedy_140
90004.0621,90005.0771,206811.4974,116807.4353,1.0149,np_greedy_58
95942.0630,95942.4771,134203.2333,38261.1703,0.4141,p_greedy_140
95985.0442,95985.4610,134350.3350,38365.2908,0.4168,p_greedy_140
116028.0746,116028.5488,145058.2810,29030.2064,0.4742,p_greedy_140
118558.0987,118558.5205,233809.6459,115251.5472,0.4219,np_greedy_58
121953.0990,121953.5358,148829.3041,26876.2051,0.4368,p_greedy_140
133039.1013,133039.5479,242476.2447,109437.1434,0.4467,np_greedy_58
135658.1101,135658.5497,240262.3009,104604.1908,0.4396,np_greedy_58
136214.0824,136214.4861,169058.3821,32844.2997,0.4037,p_greedy_140
137800.0900,137800.5854,174456.1839,36656.0939,0.4954,p_greedy_140
137951.0650,137951.4374,250930.1120,112979.0470,0.3724,np_greedy_58
139982.0840,139982.4600,257015.4677,117033.3837,0.3760,np_greedy_58
140970.0661,140970.4518,180844.0214,39873.9553,0.3857,p_greedy_140
144820.0837,144820.4878,189150.4754,44330.3917,0.4042,p_greedy_140
148173.0670,148173.4638,255356.8080,107183.7411,0.3968,np_greedy_58
148556.0906,148556.5236,257346.5724,108790.4818,0.4331,np_greedy_58
150936.0674,150936.4889,267138.9836,116202.9162,0.4215,np_greedy_58
151224.0766,151224.4707,261027.4372,109803.3606,0.3941,np_greedy_58
156519.0843,156519.5385,217575.4971,61056.4127,0.4541,p_greedy_140
156773.0790,156773.4750,217355.3054,60582.2265,0.3960,p_greedy_140
156872.0448,156872.4775,218750.3360,61878.2912,0.4328,p_greedy_140
157887.0816,157888.0755,218795.9282,60908.8467,0.9939,p_greedy_140
157999.0735,158000.0722,219522.8045,61523.7310,0.9987,p_greedy_140
159781.0774,159782.0663,265785.6243,106004.5470,0.9890,np_greedy_58
163178.0842,163179.0039,270944.7170,107766.6328,0.9197,np_greedy_58
170355.0759,170355.4782,234693.8799,64338.8041,0.4024,p_greedy_140
170577.0785,170577.9877,281085.0483,110507.9698,0.9092,np_greedy_58
172128.0740,172129.1264,282717.8006,110589.7265,1.0524,np_greedy_58
176671.0726,176671.4279,296654.8321,119983.7595,0.3553,np_greedy_58
181402.0875,181402.5064,249864.7825,68462.6950,0.4189,p_greedy_140
183972.0801,183972.5066,291995.5923,108023.5122,0.4264,np_greedy_58
192140.0889,192140.5064,265280.8090,73140.7200,0.4175,p_greedy_140
197129.0820,197129.5325,270028.5019,72899.4199,0.4504,p_greedy_140
198661.0907,198661.4841,273362.7641,74701.6734,0.3934,p_greedy_140
201087.1037,201087.4918,318143.7180,117056.6143,0.3880,np_greedy_58
206490.0776,206490.9501,279209.9713,72719.8937,0.8725,p_greedy_140
208377.0823,208377.4782,322938.6797,114561.5974,0.3959,np_greedy_58
210398.0687,210399.1193,320673.7769,110275.7083,1.0506,np_greedy_58
211832.0876,211832.9938,286633.2947,74801.2071,0.9063,p_greedy_140
213039.0527,213039.9831,325805.3672,112766.3146,0.9304,np_greedy_58
213615.0787,213616.0343,289761.1405,76146.0618,0.9556,p_greedy_140
220451.0779,220451.4839,328838.0305,108386.9527,0.4061,np_greedy_58
221854.0612,221854.4785,329425.5287,107571.4675,0.4174,np_greedy_58
224483.0747,224483.4694,294236.9405,69753.8658,0.3947,p_greedy_140
225332.0739,225332.4638,297710.0602,72377.9863,0.3898,p_greedy_140
225657.0767,225657.4374,328511.1124,102854.0358,0.3607,np_greedy_58
226414.0506,226414.9283,297423.4610,71009.4104,0.8777,p_greedy_140
227438.0600,227438.9932,328876.6812,101438.6212,0.9332,np_greedy_58
236721.0985,236721.4977,334520.7110,97799.6125,0.3992,np_greedy_58
247143.0891,247143.5672,335949.9479,88806.8588,0.4781,np_greedy_58
251874.0787,251874.4868,338504.4410,86630.3622,0.4081,np_greedy_58
252593.0785,252593.5071,339123.4917,86530.4132,0.4286,np_greedy_58
252890.0685,252890.4535,312372.4491,59482.3806,0.3850,p_greedy_140
253181.0548,253181.3941,338114.2847,84933.2299,0.3393,np_greedy_58
262016.0922,262016.4973,342081.4205,80065.3283,0.4051,np_greedy_58
267156.0887,267156.5065,319313.1513,52157.0626,0.4178,p_greedy_140
269416.1005,269416.5028,321380.6824,51964.5819,0.4024,p_greedy_140
274417.0874,274417.5594,322175.9200,47758.8327,0.4720,p_greedy_140
