arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
192.0156,192.6647,34707.3189,34515.3032,0.6491,np_all_58
5425.0007,5425.4841,105140.5692,99715.5685,0.4834,p_all_140
5832.0009,5832.3493,42613.2264,36781.2255,0.3485,np_all_58
7534.0009,7534.4837,107084.7292,99550.7283,0.4828,p_all_140
9022.0010,9022.6349,46218.6005,37196.5995,0.6339,np_all_58
9644.0014,9644.5145,109029.8184,99385.8171,0.5131,p_all_140
12583.0023,12583.4020,49203.9835,36620.9812,0.3997,np_all_58
13222.1523,13222.6265,110944.3798,97722.2275,0.4742,p_all_140
18527.1823,18527.6137,118828.7460,100301.5637,0.4314,p_all_140
18786.0913,18786.5002,117523.2266,98737.1353,0.4090,p_all_140
23489.0428,23489.4429,59377.5225,35888.4796,0.4001,np_all_58
31911.1809,31911.5874,68791.3137,36880.1328,0.4065,np_all_58
35840.0280,35840.3586,73007.0254,37166.9973,0.3306,np_all_58
41415.0045,41415.5890,82591.7909,41176.7865,0.5846,np_all_58
42647.0007,42647.1564,143837.9174,101190.9168,0.1557,p_all_140
45689.0007,45689.9516,143908.2684,98219.2677,0.9509,p_all_140
47952.0417,47952.1895,90960.6179,43008.5762,0.1478,np_all_58
53182.0016,53182.4181,156431.0636,103249.0620,0.4165,p_all_140
55816.1619,55816.7897,159520.9029,103704.7409,0.6277,p_all_140
56644.0841,56644.7473,160265.5112,103621.4271,0.6632,p_all_140
56689.1711,56689.5886,161754.4077,105065.2366,0.4175,p_all_140
60813.0017,60813.4052,165114.0858,104301.0840,0.4035,p_all_140
63438.0007,63438.4429,169607.0106,106169.0099,0.4421,p_all_140
65114.2071,65114.7175,104496.0021,39381.7950,0.5105,np_all_58
71827.0009,71827.4103,114861.6708,43034.6699,0.4093,np_all_58
76448.1959,76448.6580,119176.7483,42728.5524,0.4621,np_all_58
85196.0021,85196.5536,200872.5285,115676.5264,0.5515,p_all_140
85862.0010,85862.7191,200469.0239,114607.0229,0.7181,p_all_140
88747.0191,88747.5744,129245.3234,40498.3043,0.5553,np_all_58
93334.0321,93334.5890,204895.7586,111561.7265,0.5569,p_all_140
96374.3345,96375.1822,212782.5825,116408.2480,0.8477,p_all_140
96433.3110,96434.0334,137536.7428,41103.4318,0.7224,np_all_58
102795.0122,102795.8529,212347.9288,109552.9166,0.8407,p_all_140
102841.0500,102841.5922,214302.7497,111461.6997,0.5422,p_all_140
124315.1296,124316.0105,248785.0558,124469.9262,0.8809,p_all_140
127027.0020,127027.2182,167587.9369,40560.9349,0.2162,np_all_58
130664.1972,130664.6261,261074.5086,130410.3114,0.4289,p_all_140
142542.1424,142542.3909,195255.0452,52712.9028,0.2485,np_all_58
145348.0012,145348.4622,193767.8950,48419.8938,0.4610,np_all_58
145944.1073,145944.5181,278304.9886,132360.8814,0.4109,p_all_140
147643.1646,147643.9957,287271.2758,139628.1112,0.8311,p_all_140
147804.0827,147804.5542,197519.0810,49714.9983,0.4715,np_all_58
149981.3483,149981.5850,201966.3330,51984.9847,0.2367,np_all_58
151039.0171,151039.5918,286626.3398,135587.3226,0.5746,p_all_140
155164.0013,155164.2011,295188.7104,140024.7091,0.1998,p_all_140
158756.1502,158756.3784,213092.1723,54336.0221,0.2282,np_all_58
159167.2413,159167.4657,212808.7374,53641.4961,0.2244,np_all_58
161717.0048,161717.4704,216500.8702,54783.8654,0.4656,np_all_58
162026.0016,162026.1983,215797.7477,53771.7461,0.1968,np_all_58
167699.1984,167699.4814,303474.8835,135775.6851,0.2830,p_all_140
