arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
192.0146,192.7869,43150.9673,42958.9527,0.7723,np_greedy_58
5425.0154,5425.9869,18025.1605,12600.1451,0.9715,p_greedy_140
5832.0007,5832.4983,54842.6531,49010.6524,0.4975,np_greedy_58
7534.0008,7534.8856,26931.5008,19397.5000,0.8848,p_greedy_140
9022.0207,9025.0330,70536.7663,61514.7456,3.0123,np_greedy_58
9644.0228,9644.8942,31556.2424,21912.2196,0.8715,p_greedy_140
12583.0295,12583.8058,67288.6285,54705.5989,0.7762,np_greedy_58
13222.0866,13222.7695,35748.9899,22526.9033,0.6829,p_greedy_140
18527.0419,18527.3292,38944.2245,20417.1826,0.2873,p_greedy_140
18786.0392,18786.7882,38981.4966,20195.4573,0.7490,p_greedy_140
23489.3185,23490.0539,82664.8554,59175.5370,0.7354,np_greedy_58
31911.0012,31911.2251,90344.6085,58433.6073,0.2239,np_greedy_58
35840.0042,35840.2398,93307.7308,57467.7266,0.2355,np_greedy_58
41415.1120,41415.6190,100104.5109,58689.3990,0.5070,np_greedy_58
42647.0139,42647.4388,52319.9861,9672.9722,0.4249,p_greedy_140
45689.0658,45689.5478,59399.3244,13710.2586,0.4820,p_greedy_140
47952.0022,47952.6704,107651.1289,59699.1267,0.6682,np_greedy_58
53182.2359,53182.4709,83562.7989,30380.5630,0.2349,p_greedy_140
55816.1640,55816.6739,91219.5320,35403.3680,0.5100,p_greedy_140
56644.0087,56645.0079,93325.5917,36681.5830,0.9992,p_greedy_140
56689.1271,56690.0462,94045.6648,37356.5377,0.9190,p_greedy_140
60813.0032,60813.1968,98728.3512,37915.3481,0.1936,p_greedy_140
63438.0024,63438.8768,101179.9800,37741.9776,0.8745,p_greedy_140
65114.0411,65115.2747,123867.6323,58753.5912,1.2337,np_greedy_58
71827.0524,71827.6028,131646.6175,59819.5651,0.5504,np_greedy_58
76448.0008,76448.3877,130655.1807,54207.1799,0.3869,np_greedy_58
85196.5044,85196.8468,118794.3008,33597.7964,0.3424,p_greedy_140
85862.3920,85862.6742,119694.7206,33832.3286,0.2822,p_greedy_140
88747.0479,88747.7179,143576.1561,54829.1082,0.6700,np_greedy_58
93334.0047,93334.2744,123784.3756,30450.3708,0.2697,p_greedy_140
96374.0103,96374.3300,126332.2296,29958.2192,0.3197,p_greedy_140
96433.0310,96433.5993,146504.3439,50071.3130,0.5684,np_greedy_58
102795.2896,102795.7969,129973.7944,27178.5048,0.5074,p_greedy_140
102841.2384,102841.5026,130051.8492,27210.6107,0.2642,p_greedy_140
124315.3202,124315.6427,137323.8637,13008.5435,0.3225,p_greedy_140
127027.0020,127027.2592,182732.8123,55705.8103,0.2572,np_greedy_58
130664.0026,130664.5135,139517.8185,8853.8159,0.5109,p_greedy_140
142542.0166,142542.4652,202066.8151,59524.7985,0.4486,np_greedy_58
145348.0007,145348.3352,191253.6153,45905.6146,0.3345,np_greedy_58
145944.0342,145944.4770,160242.6893,14298.6551,0.4428,p_greedy_140
147643.3381,147644.1948,165364.8929,17721.5548,0.8567,p_greedy_140
147804.0316,147804.5519,207335.3603,59531.3287,0.5202,np_greedy_58
149981.0081,149981.4001,208184.4332,58203.4252,0.3921,np_greedy_58
151039.0869,151039.6701,171435.7608,20396.6739,0.5832,p_greedy_140
155164.0015,155164.2111,182135.6609,26971.6594,0.2096,p_greedy_140
158756.3665,158757.0156,217642.3311,58885.9646,0.6491,np_greedy_58
159167.1903,159167.3994,217381.5835,58214.3931,0.2091,np_greedy_58
161717.0336,161717.6500,217838.3018,56121.2683,0.6164,np_greedy_58
162026.0021,162026.2155,220784.7783,58758.7762,0.2133,np_greedy_58
167699.0076,167699.5598,216553.4959,48854.4883,0.5521,p_greedy_140
167971.0051,167971.5117,219423.1833,51452.1781,0.5066,p_greedy_140
168077.0019,168077.2247,219322.5706,51245.5687,0.2228,p_greedy_140
169165.0301,169165.5077,219446.4528,50281.4227,0.4777,p_greedy_140
169285.0023,169285.8578,219915.0347,50630.0324,0.8554,p_greedy_140
171194.0013,171194.9122,228738.3758,57544.3745,0.9109,np_greedy_58
174834.0374,174834.3214,233316.6940,58482.6566,0.2840,np_greedy_58
182524.0743,182524.5502,232600.6062,50076.5320,0.4759,p_greedy_140
182761.0377,182761.3053,241749.5522,58988.5145,0.2677,np_greedy_58
184423.1694,184424.0157,240037.7856,55614.6162,0.8463,np_greedy_58
189291.0432,189291.9928,249598.8691,60307.8259,0.9496,np_greedy_58
194359.3322,194359.8550,248635.4549,54276.1226,0.5227,p_greedy_140
197113.1528,197113.7878,255152.4278,58039.2749,0.6350,np_greedy_58
205864.3915,205864.6391,261981.1431,56116.7516,0.2476,p_greedy_140
211209.0506,211209.3516,265271.7386,54062.6879,0.3010,p_greedy_140
212851.0463,212851.5391,267055.0529,54204.0066,0.4928,p_greedy_140
215451.1258,215451.9983,277340.3220,61889.1962,0.8725,np_greedy_58
221239.0134,221239.3138,276838.7823,55599.7689,0.3004,p_greedy_140
223261.0192,223261.2234,280248.9046,56987.8854,0.2042,np_greedy_58
225427.1913,225427.7073,285019.7006,59592.5093,0.5161,np_greedy_58
226963.1570,226963.6278,281600.4662,54637.3092,0.4708,p_greedy_140
228256.0416,228256.5650,288284.5790,60028.5374,0.5234,np_greedy_58
228873.0891,228873.6010,282807.1688,53934.0797,0.5120,p_greedy_140
236198.0079,236198.2366,295354.4849,59156.4770,0.2287,np_greedy_58
237701.0566,237701.5457,294706.0168,57004.9603,0.4891,np_greedy_58
240517.0040,240517.2816,290175.1538,49658.1498,0.2776,p_greedy_140
241427.0121,241427.2513,291899.7407,50472.7286,0.2392,p_greedy_140
241775.0216,241775.3907,298750.7118,56975.6901,0.3691,np_greedy_58
242587.1836,242587.3655,291448.4595,48861.2759,0.1819,p_greedy_140
243684.1736,243684.9892,300578.0052,56893.8317,0.8156,np_greedy_58
253630.0378,253630.5651,315130.0114,61499.9736,0.5272,np_greedy_58
264796.0263,264796.5590,322938.7540,58142.7277,0.5327,np_greedy_58
269865.0025,269865.5164,326907.7340,57042.7316,0.5139,np_greedy_58
270636.1113,270636.5131,327734.9575,57098.8462,0.4018,np_greedy_58
270953.0633,270953.4548,305028.5478,34075.4846,0.3915,p_greedy_140
271266.0339,271266.2172,330863.9620,59597.9281,0.1834,np_greedy_58
280731.0276,280731.2543,340444.5301,59713.5025,0.2267,np_greedy_58
286239.0363,286239.3439,315197.0006,28957.9643,0.3076,p_greedy_140
288660.0053,288660.2425,317331.6351,28671.6298,0.2371,p_greedy_140
294018.0272,294018.2657,320871.6562,26853.6289,0.2385,p_greedy_140
298486.0145,298486.3244,323300.2680,24814.2534,0.3099,p_greedy_140
299973.0402,299973.3187,355710.3293,55737.2891,0.2785,np_greedy_58
306525.1475,306525.4890,358164.5489,51639.4014,0.3415,np_greedy_58
309886.0215,309886.2799,360676.2539,50790.2324,0.2584,np_greedy_58
318048.0381,318048.5786,331055.8740,13007.8359,0.5404,p_greedy_140
319550.0406,319550.6752,366198.3626,46648.3220,0.6346,np_greedy_58
323748.0482,323748.6375,335969.2603,12221.2121,0.5893,p_greedy_140
330812.3210,330812.8513,339188.1367,8375.8157,0.5303,p_greedy_140
342107.0191,342107.4518,348299.2345,6192.2154,0.4327,p_greedy_140
343461.0463,343461.4042,383648.0634,40187.0171,0.3579,np_greedy_58
348714.0115,348714.1964,354417.5892,5703.5777,0.1849,p_greedy_140
354673.0876,354673.2694,400935.8766,46262.7890,0.1818,np_greedy_58
360807.0022,360807.2541,414406.0451,53599.0429,0.2519,np_greedy_58
362528.0732,362528.3334,415877.7332,53349.6600,0.2602,np_greedy_58
369109.0158,369109.2105,375217.1931,6108.1773,0.1947,p_greedy_140
371588.0444,371588.3702,424818.5713,53230.5269,0.3258,np_greedy_58
378517.0009,378517.3406,414915.2092,36398.2083,0.3397,p_greedy_140
380159.0083,380159.2709,436740.2659,56581.2576,0.2626,p_greedy_140
380625.1234,380625.6883,446413.6647,65788.5414,0.5649,p_greedy_140
383121.0444,383121.3640,454967.2774,71846.2330,0.3195,p_greedy_140
383323.0013,383323.5379,451784.2431,68461.2418,0.5366,p_greedy_140
383512.0353,383512.5715,459522.1106,76010.0754,0.5363,p_greedy_140
384778.0426,384778.3686,458094.1467,73316.1041,0.3261,p_greedy_140
387822.0073,387822.5131,466925.1878,79103.1805,0.5058,p_greedy_140
388814.0041,388814.4959,474406.4433,85592.4391,0.4918,p_greedy_140
389918.2714,389918.8017,474966.0572,85047.7858,0.5303,p_greedy_140
392873.4709,392873.8091,481308.1407,88434.6698,0.3382,p_greedy_140
393893.0026,393893.2394,480781.5033,86888.5006,0.2368,p_greedy_140
396376.2219,396376.5424,486063.5046,89687.2827,0.3206,p_greedy_140
397844.2769,397844.8299,453354.2108,55509.9339,0.5530,np_greedy_58
398563.1804,398563.6423,461794.9632,63231.7828,0.4619,np_greedy_58
400558.2843,400559.0963,483502.4031,82944.1187,0.8120,p_greedy_140
405285.1674,405285.4473,489786.4368,84501.2694,0.2799,p_greedy_140
408020.1670,408020.8127,495459.4842,87439.3172,0.6457,p_greedy_140
430463.1807,430463.7244,494905.0380,64441.8573,0.5437,np_greedy_58
431872.0011,431872.3609,518772.8416,86900.8404,0.3598,p_greedy_140
439805.0014,439805.5131,505146.6655,65341.6642,0.5118,np_greedy_58
443057.0471,443057.3470,507507.6478,64450.6006,0.2998,np_greedy_58
445280.0025,445280.4680,531687.2658,86407.2633,0.4655,p_greedy_140
449649.0076,449649.4942,509019.3929,59370.3853,0.4866,np_greedy_58
451030.1723,451030.9631,535984.1167,84953.9445,0.7909,p_greedy_140
451952.1472,451952.6748,501623.1798,49671.0325,0.5275,np_greedy_58
459282.0485,459282.2698,540787.4883,81505.4398,0.2213,p_greedy_140
459939.4219,459939.7292,543323.2310,83383.8092,0.3073,p_greedy_140
461520.2316,461520.7444,524263.4682,62743.2366,0.5128,np_greedy_58
464856.2686,464857.1230,545529.6871,80673.4185,0.8544,p_greedy_140
468856.0404,468856.6188,528377.1555,59521.1151,0.5784,np_greedy_58
469027.0419,469027.6161,528621.2267,59594.1849,0.5742,np_greedy_58
474182.1908,474183.2885,534591.3060,60409.1152,1.0977,np_greedy_58
475470.2696,475470.6622,548904.9310,73434.6613,0.3926,p_greedy_140
476376.0022,476376.2783,523781.7686,47405.7664,0.2761,np_greedy_58
476765.2170,476765.7624,550065.7341,73300.5171,0.5454,p_greedy_140
482647.0355,482647.3314,544174.3162,61527.2807,0.2959,np_greedy_58
486252.0012,486252.5208,553872.3631,67620.3619,0.5196,p_greedy_140
488114.0114,488114.3203,557816.2448,69702.2334,0.3089,p_greedy_140
488534.0372,488534.3117,557543.1262,69009.0890,0.2744,p_greedy_140
493656.0013,493656.2055,558700.0521,65044.0508,0.2042,p_greedy_140
496258.0453,496258.3474,557254.8002,60996.7549,0.3021,np_greedy_58
498685.0969,498685.5560,558910.3121,60225.2152,0.4591,np_greedy_58
508163.0126,508163.3252,570949.9678,62786.9551,0.3126,np_greedy_58
520984.0271,520984.5270,580957.6468,59973.6197,0.4999,np_greedy_58
529584.0354,529584.6401,587640.0794,58056.0440,0.6048,np_greedy_58
531430.0116,531430.4439,579967.1033,48537.0917,0.4323,np_greedy_58
531470.2884,531470.4991,574365.7524,42895.4640,0.2107,p_greedy_140
534297.2002,534297.4423,595393.7591,61096.5589,0.2421,np_greedy_58
543533.0017,543533.4821,605301.8398,61768.8380,0.4803,np_greedy_58
548219.2802,548219.7670,588482.7109,40263.4307,0.4868,p_greedy_140
552505.1860,552505.5233,612352.5718,59847.3858,0.3373,np_greedy_58
553800.0073,553800.6847,594314.3578,40514.3505,0.6774,p_greedy_140
557770.0251,557770.5232,602311.7740,44541.7489,0.4981,p_greedy_140
558621.0422,558621.3348,618159.7715,59538.7293,0.2926,np_greedy_58
563553.0460,563553.3063,625732.5076,62179.4616,0.2603,np_greedy_58
565793.0138,565793.2462,619776.6258,53983.6121,0.2324,p_greedy_140
566690.6817,566690.9582,619013.4238,52322.7420,0.2764,p_greedy_140
568459.0425,568459.3342,629090.8506,60631.8080,0.2916,np_greedy_58
570225.1863,570225.9605,624594.6782,54369.4919,0.7742,p_greedy_140
577469.0012,577469.4803,635687.5420,58218.5408,0.4791,p_greedy_140
578004.4377,578004.7047,640769.2736,62764.8359,0.2670,np_greedy_58
578485.0076,578485.5146,636564.4793,58079.4717,0.5070,p_greedy_140
587807.3355,587807.6696,646876.3807,59069.0452,0.3341,p_greedy_140
590673.0530,590673.4840,652819.0118,62145.9588,0.4310,np_greedy_58
592776.2215,592776.4478,650812.6766,58036.4550,0.2263,p_greedy_140
593993.0018,593993.2002,655159.0074,61166.0055,0.1983,np_greedy_58
595762.0697,595762.4497,641524.3047,45762.2350,0.3800,np_greedy_58
596161.0615,596161.4417,656158.9619,59997.9004,0.3802,np_greedy_58
599370.0012,599370.5002,656431.0678,57061.0666,0.4990,p_greedy_140
604128.0257,604128.2964,667476.8320,63348.8063,0.2708,np_greedy_58
615556.0015,615556.5666,676815.9127,61259.9112,0.5651,np_greedy_58
617494.0265,617494.4249,671615.7354,54121.7089,0.3983,p_greedy_140
618035.0016,618035.5088,673602.0338,55567.0322,0.5071,np_greedy_58
618668.0017,618668.7893,677558.6648,58890.6631,0.7876,np_greedy_58
620104.0009,620104.3876,678998.6456,58894.6447,0.3868,np_greedy_58
620669.4302,620669.6412,674297.6393,53628.2091,0.2110,p_greedy_140
622678.4041,622678.6022,683205.0537,60526.6496,0.1980,np_greedy_58
626545.1212,626545.5881,680680.6144,54135.4932,0.4670,np_greedy_58
626752.1992,626752.3942,686462.8393,59710.6401,0.1950,np_greedy_58
628961.1366,628961.3221,687172.7026,58211.5660,0.1856,np_greedy_58
629477.1421,629478.1578,687450.7270,57973.5849,1.0156,np_greedy_58
631065.1130,631065.5194,687149.1015,56083.9885,0.4064,np_greedy_58
637128.0011,637128.4581,689385.7006,52257.6994,0.4570,np_greedy_58
