arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
484.9838,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
1306.6963,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
6017.2775,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
7039.3281,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
8354.5006,8354.5539,25235.9131,16881.4126,0.0533,p_default_140
11194.4713,11194.5309,28558.7341,17364.2628,0.0597,p_default_140
27871.7637,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
28220.6182,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
31288.6536,31288.7054,111392.7633,80104.1097,0.0518,p_default_140
31973.8163,31973.8763,121134.1075,89160.2913,0.0601,p_default_140
32500.3067,32500.3713,122072.2030,89571.8963,0.0646,p_default_140
35137.0173,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
35147.9326,35147.9506,132729.4072,97581.4746,0.0180,p_default_140
36402.8479,36402.9046,133050.0773,96647.2295,0.0568,p_default_140
38771.2788,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
41161.8572,41161.9180,144770.0744,103608.2172,0.0608,p_default_140
49904.6004,49904.6619,158702.9348,108798.3344,0.0616,p_default_140
55974.8556,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
56491.3111,56491.3813,172975.5591,116484.2480,0.0702,p_default_140
57535.4676,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
61240.1017,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
63753.8095,63753.8856,181788.5196,118034.7101,0.0761,p_default_140
64892.9389,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
64895.1095,64895.1307,191333.6553,126438.5457,0.0211,p_default_140
67425.1267,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
67437.2028,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
71790.1276,71790.1870,195080.7679,123290.6403,0.0594,p_default_140
72597.0334,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
73423.7810,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
81623.0582,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
82266.6590,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
85681.2946,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
91035.6880,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
105058.9729,105059.0407,235071.1970,130012.2241,0.0678,p_default_140
108648.7525,108648.8147,241110.5926,132461.8401,0.0622,p_default_140
112254.8289,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
113130.2404,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
114510.6548,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
123097.4394,123097.5012,264372.1379,141274.6985,0.0618,p_default_140
128560.6157,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
128751.3295,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
132244.8930,132244.9493,279139.5958,146894.7028,0.0563,p_default_140
145162.6368,145162.6954,302445.7414,157283.1047,0.0587,p_default_140
150544.5323,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
154822.4709,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
158209.8133,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
160029.4502,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
160983.9009,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
162441.3000,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
163324.2778,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
164406.3791,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
165364.4189,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
177356.2688,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
178487.9357,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
190543.5027,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
194323.8642,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
194829.8967,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
208875.9179,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
210145.7111,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
210960.6459,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
219418.1086,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
226151.2175,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
229597.6602,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
233597.8841,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
241069.4087,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
243686.3609,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
244472.6312,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
249047.4125,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
259138.5782,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
260411.1313,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
260411.5081,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
262243.3253,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
262529.6501,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
268716.9101,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
279114.8600,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
284801.5871,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
288260.6560,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
298147.7733,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
299635.2353,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
300883.5900,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
317788.5401,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
318018.7283,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
